"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1719888600";"02.07.2024 05:50";"-349,6";"-9";"-88,2";"70,8"
"1719888900";"02.07.2024 05:55";"-349,7";"-4,3";"-91,5";"69,8"
"1719889200";"02.07.2024 06:00";"-349,7";"-9,1";"-89,3";"69,2"
"1719889500";"02.07.2024 06:05";"-349,6";"6,1";"-110";"64,3"
"1719889800";"02.07.2024 06:10";"-349,6";"16,3";"-123,3";"60,4"
"1719890100";"02.07.2024 06:15";"-349,5";"29,3";"-138";"57,4"
"1719890400";"02.07.2024 06:20";"-349,6";"28";"-139,8";"58,5"
"1719890700";"02.07.2024 06:25";"-349,6";"-34";"-95,4";"76,4"
"1719891000";"02.07.2024 06:30";"-349,6";"-44,7";"-90,6";"77,1"
"1719891300";"02.07.2024 06:35";"-349,6";"-50,9";"-92,9";"74,1"
"1719891600";"02.07.2024 06:40";"-349,5";"-40,6";"-99,2";"72"
"1719891900";"02.07.2024 06:45";"-349,5";"-20,8";"-112";"68,6"
"1719892200";"02.07.2024 06:50";"-349,5";"55,6";"-164,2";"47"
"1719892500";"02.07.2024 06:55";"-349,5";"63,8";"-172";"45,8"
"1719892800";"02.07.2024 07:00";"-349,5";"43,3";"-158,5";"47,3"
"1719893100";"02.07.2024 07:05";"-349,5";"0,3";"-136,1";"58"
"1719893400";"02.07.2024 07:10";"-349,5";"-7,8";"-127,9";"63,1"
"1719893700";"02.07.2024 07:15";"-349,5";"-10,9";"-122,5";"62,3"
"1719894000";"02.07.2024 07:20";"-349,5";"-10,2";"-117,4";"63,5"
"1719894300";"02.07.2024 07:25";"-349,5";"-13,9";"-107,8";"65,1"
"1719894600";"02.07.2024 07:30";"-349,5";"-13";"-108,5";"67,6"
"1719894900";"02.07.2024 07:35";"-349,5";"1,6";"-123";"66"
"1719895200";"02.07.2024 07:40";"-349,5";"10,8";"-122,7";"66,8"
"1719895500";"02.07.2024 07:45";"-349,5";"17";"-119,5";"67"
"1719895800";"02.07.2024 07:50";"-349,5";"25,3";"-123,2";"68,3"
"1719896100";"02.07.2024 07:55";"-349,5";"38,9";"-125,7";"68,9"
"1719896400";"02.07.2024 08:00";"-349,5";"46,8";"-124,6";"69,9"
"1719896700";"02.07.2024 08:05";"-349,5";"79,8";"-145,7";"59,2"
"1719897000";"02.07.2024 08:10";"-349,5";"82,6";"-147,8";"57,2"
"1719897300";"02.07.2024 08:15";"-349,5";"84,1";"-148,5";"56,3"
"1719897600";"02.07.2024 08:20";"-349,5";"86,8";"-140,1";"55,9"
"1719897900";"02.07.2024 08:25";"-349,5";"91,4";"-138,2";"54"
"1719898200";"02.07.2024 08:30";"-349,5";"87,5";"-129,6";"55,4"
"1719898500";"02.07.2024 08:35";"-349,6";"88,7";"-122,8";"56,8"
"1719898800";"02.07.2024 08:40";"-349,5";"89,1";"-113,9";"60"
"1719899100";"02.07.2024 08:45";"-349,6";"88,4";"-104,2";"62"
"1719899400";"02.07.2024 08:50";"-349,6";"91,3";"-97,7";"63,3"
"1719899700";"02.07.2024 08:55";"-349,5";"87,6";"-84,7";"66,8"
"1719900000";"02.07.2024 09:00";"-349,5";"94";"-70,7";"69"
"1719900300";"02.07.2024 09:05";"-349,4";"137,5";"-86,5";"59,9"
"1719900600";"02.07.2024 09:10";"-349,5";"144";"-86,9";"59,2"
"1719900900";"02.07.2024 09:15";"-349,5";"149,8";"-88";"59,2"
"1719901200";"02.07.2024 09:20";"-349,5";"156,1";"-89,1";"57"
"1719901500";"02.07.2024 09:25";"-349,5";"154,1";"-89,3";"56"
"1719901800";"02.07.2024 09:30";"-349,5";"156,4";"-93,8";"57,4"
"1719902100";"02.07.2024 09:35";"-349,5";"156,5";"-91,4";"60,3"
"1719902400";"02.07.2024 09:40";"-349,4";"149,3";"-76,4";"64,2"
"1719902700";"02.07.2024 09:45";"-349,5";"147,2";"-62,3";"70"
"1719903000";"02.07.2024 09:50";"-349,5";"136,4";"-47,1";"77,2"
"1719903300";"02.07.2024 09:55";"-349,5";"119,5";"-17,4";"83,9"
"1719903600";"02.07.2024 10:00";"-349,5";"95";"1,5";"90,2"
"1719903900";"02.07.2024 10:05";"-349,6";"127,6";"-2,8";"83,4"
"1719904200";"02.07.2024 10:10";"-349,6";"143";"5,7";"87,5"
"1719904500";"02.07.2024 10:15";"-349,5";"146,7";"21";"90,7"
"1719904800";"02.07.2024 10:20";"-349,5";"150,1";"13,7";"88,1"
"1719905100";"02.07.2024 10:25";"-349,5";"183,5";"-0,7";"75,6"
"1719905400";"02.07.2024 10:30";"-349,4";"199,9";"-11,9";"66,8"
"1719905700";"02.07.2024 10:35";"-349,5";"203,4";"-3,3";"66,5"
"1719906000";"02.07.2024 10:40";"-349,5";"208,8";"0";"63,5"
"1719906300";"02.07.2024 10:45";"-349,5";"211";"3";"63,5"
"1719906600";"02.07.2024 10:50";"-349,5";"274,1";"-28,9";"41,2"
"1719906900";"02.07.2024 10:55";"-349,5";"278,5";"-19,4";"36,8"
"1719907200";"02.07.2024 11:00";"-349,4";"253";"-11,7";"34,8"
"1719907500";"02.07.2024 11:05";"-349,5";"181,3";"50,1";"56"
"1719907800";"02.07.2024 11:10";"-349,6";"175,6";"62,5";"58,1"
"1719908100";"02.07.2024 11:15";"-349,5";"164,1";"67,6";"58"
"1719908400";"02.07.2024 11:20";"-349,5";"182,1";"54,1";"49,8"
"1719908700";"02.07.2024 11:25";"-349,5";"204,5";"43,1";"47,9"
"1719909000";"02.07.2024 11:30";"-349,4";"195,3";"45";"47,3"
"1719909300";"02.07.2024 11:35";"-349,5";"233,3";"16,7";"34,8"
"1719909600";"02.07.2024 11:40";"-349,5";"277,8";"-14,4";"23,3"
"1719909900";"02.07.2024 11:45";"-349,4";"279,6";"-1,4";"26,6"
"1719910200";"02.07.2024 11:50";"-349,4";"276,1";"0";"28"
"1719910500";"02.07.2024 11:55";"-349,4";"269,5";"0";"28,1"
"1719910800";"02.07.2024 12:00";"-349,4";"251,8";"11";"34,1"
"1719911100";"02.07.2024 12:05";"-349,5";"167,5";"71,4";"60,1"
"1719911400";"02.07.2024 12:10";"-349,5";"155,4";"80,7";"65,1"
"1719911700";"02.07.2024 12:15";"-349,5";"150,3";"73,5";"68,3"
"1719912000";"02.07.2024 12:20";"-349,5";"187,1";"26,1";"55"
"1719912300";"02.07.2024 12:25";"-349,5";"218,1";"6,3";"45,4"
"1719912600";"02.07.2024 12:30";"-349,5";"295,1";"-39";"23,3"
"1719912900";"02.07.2024 12:35";"-349,5";"302,8";"-47,2";"21,4"
"1719913200";"02.07.2024 12:40";"-349,5";"299,8";"-58,6";"17,2"
"1719913500";"02.07.2024 12:45";"-349,4";"294,8";"-60,6";"15,2"
"1719913800";"02.07.2024 12:50";"-349,5";"293";"-58";"18"
"1719914100";"02.07.2024 12:55";"-349,5";"231,3";"-9,8";"35,3"
"1719914400";"02.07.2024 13:00";"-349,5";"221,6";"0";"40,6"
"1719914700";"02.07.2024 13:05";"-349,5";"191,8";"19,1";"50,9"
"1719915000";"02.07.2024 13:10";"-349,5";"181,6";"25,7";"55,2"
"1719915300";"02.07.2024 13:15";"-349,5";"183,3";"6,2";"52,4"
"1719915600";"02.07.2024 13:20";"-349,5";"210,4";"5,1";"46,8"
"1719915900";"02.07.2024 13:25";"-349,5";"209,9";"0";"41,5"
"1719916200";"02.07.2024 13:30";"-348,3";"207,7";"0";"41,9"
"1719916500";"02.07.2024 13:35";"-310,4";"208,1";"-25,3";"32,8"
"1719916800";"02.07.2024 13:40";"-302,3";"229,7";"-47,2";"30"
"1719917100";"02.07.2024 13:45";"-302,4";"257,7";"-72,1";"23"
"1719917400";"02.07.2024 13:50";"-302,4";"278,1";"-84,9";"17,5"
"1719917700";"02.07.2024 13:55";"-302,4";"281,6";"-92,1";"13,7"
"1719918000";"02.07.2024 14:00";"-302,4";"276,1";"-80,7";"14,8"
"1719918300";"02.07.2024 14:05";"-337,9";"256,9";"-44,2";"27,3"
"1719918600";"02.07.2024 14:10";"-349,6";"226";"-11,5";"38,7"
"1719918900";"02.07.2024 14:15";"-349,5";"233,3";"-12,6";"37,3"
"1719919200";"02.07.2024 14:20";"-349,6";"235,9";"-24,7";"35,6"
"1719919500";"02.07.2024 14:25";"-349,5";"241,8";"-14,6";"37,6"
"1719919800";"02.07.2024 14:30";"-349,5";"242,3";"-5,7";"39"
"1719920100";"02.07.2024 14:35";"-349,5";"249,2";"-15,2";"34,6"
"1719920400";"02.07.2024 14:40";"-349,5";"261,3";"-51,1";"29,2"
"1719920700";"02.07.2024 14:45";"-349,5";"276,9";"-57,4";"28,3"
"1719921000";"02.07.2024 14:50";"-349,5";"271,6";"-45,8";"29,2"
"1719921300";"02.07.2024 14:55";"-349,5";"266,1";"-31,9";"32,5"
"1719921600";"02.07.2024 15:00";"-349,5";"277,1";"-43,4";"28"
"1719921900";"02.07.2024 15:05";"-349,4";"271,8";"-27,9";"30"
"1719922200";"02.07.2024 15:10";"-349,5";"256";"-23,5";"32,4"
"1719922500";"02.07.2024 15:15";"-349,5";"253,6";"-16,3";"33,5"
"1719922800";"02.07.2024 15:20";"-349,5";"246,2";"0,6";"36,3"
"1719923100";"02.07.2024 15:25";"-349,5";"233,7";"0";"36,9"
"1719923400";"02.07.2024 15:30";"-349,5";"243,8";"-9,8";"33"
"1719923700";"02.07.2024 15:35";"-349,5";"246,6";"-11,3";"32,2"
"1719924000";"02.07.2024 15:40";"-349,5";"258";"-18,9";"31,6"
"1719924300";"02.07.2024 15:45";"-349,5";"262,3";"-38";"28,6"
"1719924600";"02.07.2024 15:50";"-349,5";"252,6";"-33,1";"26,9"
"1719924900";"02.07.2024 15:55";"-349,6";"236,2";"-18,2";"30,2"
"1719925200";"02.07.2024 16:00";"-349,6";"231,3";"1,9";"35,4"
"1719925500";"02.07.2024 16:05";"-349,5";"219";"3,3";"36,7"
"1719925800";"02.07.2024 16:10";"-349,6";"217,6";"0";"35,4"
"1719926100";"02.07.2024 16:15";"-349,6";"208,9";"0";"37,4"
"1719926400";"02.07.2024 16:20";"-349,6";"194,6";"0,7";"44,2"
"1719926700";"02.07.2024 16:25";"-349,6";"148,7";"22,3";"58,3"
"1719927000";"02.07.2024 16:30";"-349,6";"141,6";"20";"64"
"1719927300";"02.07.2024 16:35";"-349,6";"148,3";"9,5";"65,5"
"1719927600";"02.07.2024 16:40";"-349,6";"148,6";"3,9";"67,3"
"1719927900";"02.07.2024 16:45";"-349,6";"161,6";"-3";"64,8"
"1719928200";"02.07.2024 16:50";"-349,5";"200,5";"-26";"55,8"
"1719928500";"02.07.2024 16:55";"-349,5";"191,9";"-9,8";"59,8"
"1719928800";"02.07.2024 17:00";"-349,6";"200,6";"-9,2";"63,3"
"1719929100";"02.07.2024 17:05";"-349,5";"188,3";"-8,3";"67"
"1719929400";"02.07.2024 17:10";"-349,6";"163,5";"-5";"67"
"1719929700";"02.07.2024 17:15";"-349,6";"171,2";"-12,2";"68,5"
"1719930000";"02.07.2024 17:20";"-349,6";"185,5";"-19,1";"68,3"
"1719930300";"02.07.2024 17:25";"-349,7";"188,1";"-8,9";"67,7"
"1719930600";"02.07.2024 17:30";"-349,6";"190,5";"-11,6";"66,3"
"1719930900";"02.07.2024 17:35";"-349,7";"205,8";"-44,9";"60,9"
"1719931200";"02.07.2024 17:40";"-349,7";"219,9";"-72,5";"53,7"
"1719931500";"02.07.2024 17:45";"-349,6";"216,5";"-79,5";"50,9"
"1719931800";"02.07.2024 17:50";"-349,7";"215,2";"-85,3";"48,6"
"1719932100";"02.07.2024 17:55";"-349,7";"217";"-97,4";"45"
"1719932400";"02.07.2024 18:00";"-349,6";"209,6";"-97,2";"45,1"
"1719932700";"02.07.2024 18:05";"-349,6";"130";"-36,4";"69"
"1719933000";"02.07.2024 18:10";"-349,7";"105,8";"-11";"74,7"
"1719933300";"02.07.2024 18:15";"-349,7";"109,3";"-34,4";"69,8"
"1719933600";"02.07.2024 18:20";"-349,7";"109,4";"-45,6";"65,5"
"1719933900";"02.07.2024 18:25";"-349,6";"126";"-73,3";"59,6"
"1719934200";"02.07.2024 18:30";"-349,6";"127,5";"-88,2";"57,4"
"1719934500";"02.07.2024 18:35";"-349,6";"125,5";"-97,8";"54"
"1719934800";"02.07.2024 18:40";"-349,6";"135,9";"-107,7";"51,3"
"1719935100";"02.07.2024 18:45";"-349,6";"182,6";"-142,1";"37,1"
"1719935400";"02.07.2024 18:50";"-349,6";"194,8";"-158,4";"35"
"1719935700";"02.07.2024 18:55";"-349,7";"196,7";"-160,3";"34,4"
"1719936000";"02.07.2024 19:00";"-349,6";"186,8";"-150,7";"39,1"
"1719936300";"02.07.2024 19:05";"-349,6";"84,6";"-84,6";"69,8"
"1719936600";"02.07.2024 19:10";"-349,8";"67,8";"-76,4";"71,6"
"1719936900";"02.07.2024 19:15";"-349,7";"73,9";"-81,9";"69,9"
"1719937200";"02.07.2024 19:20";"-349,6";"79,6";"-91,9";"65,1"
"1719937500";"02.07.2024 19:25";"-349,6";"80,9";"-98,4";"60,4"
"1719937800";"02.07.2024 19:30";"-349,6";"85,8";"-102,3";"59,3"
"1719938100";"02.07.2024 19:35";"-349,5";"90,9";"-111,1";"54,6"
"1719938400";"02.07.2024 19:40";"-349,6";"111,9";"-130";"46,4"
"1719938700";"02.07.2024 19:45";"-349,6";"113,6";"-133,5";"44,1"
"1719939000";"02.07.2024 19:50";"-349,6";"107,7";"-135,1";"42,2"
"1719939300";"02.07.2024 19:55";"-349,6";"113,8";"-141,5";"41,1"
"1719939600";"02.07.2024 20:00";"-349,5";"108,3";"-142,1";"39,8"
"1719939900";"02.07.2024 20:05";"-349,6";"61";"-108,1";"54,2"
"1719940200";"02.07.2024 20:10";"-349,6";"45,1";"-92,7";"57,5"
"1719940500";"02.07.2024 20:15";"-349,6";"49,2";"-108,6";"51,8"
"1719940800";"02.07.2024 20:20";"-349,6";"59,3";"-123,7";"48"
"1719941100";"02.07.2024 20:25";"-349,6";"64,1";"-122,7";"47,5"
"1719941400";"02.07.2024 20:30";"-349,6";"74,3";"-136,9";"45,8"
"1719941700";"02.07.2024 20:35";"-349,6";"77,4";"-147";"45,6"
"1719942000";"02.07.2024 20:40";"-349,6";"82,6";"-154,7";"45,7"
"1719942300";"02.07.2024 20:45";"-349,5";"78,2";"-150,4";"44,9"
"1719942600";"02.07.2024 20:50";"-349,5";"80";"-154,3";"44,1"
"1719942900";"02.07.2024 20:55";"-349,6";"74,1";"-156,7";"45,3"
"1719943200";"02.07.2024 21:00";"-349,6";"75,3";"-153,3";"44,9"
"1719943500";"02.07.2024 21:05";"-349,7";"47,1";"-130,7";"54,5"
"1719943800";"02.07.2024 21:10";"-349,6";"40,4";"-119";"58,1"
"1719944100";"02.07.2024 21:15";"-349,6";"44,6";"-130,2";"55"
"1719944400";"02.07.2024 21:20";"-349,5";"46,7";"-136,9";"54,1"
"1719944700";"02.07.2024 21:25";"-349,6";"80,2";"-165,4";"44,1"
"1719945000";"02.07.2024 21:30";"-349,7";"94,8";"-176,3";"39,4"
"1719945300";"02.07.2024 21:35";"-349,7";"94,3";"-174,4";"38,8"
"1719945600";"02.07.2024 21:40";"-349,6";"97,8";"-184,3";"38"
"1719945900";"02.07.2024 21:45";"-349,6";"93,8";"-188,5";"38,4"
"1719946200";"02.07.2024 21:50";"-349,5";"91,1";"-189,5";"38,5"
"1719946500";"02.07.2024 21:55";"-349,7";"85,9";"-187,2";"39,2"
"1719946800";"02.07.2024 22:00";"-349,6";"103,3";"-196,8";"34,5"
"1719947100";"02.07.2024 22:05";"-349,7";"81,3";"-183,1";"44,7"
"1719947400";"02.07.2024 22:10";"-349,6";"65,4";"-165,8";"50,2"
"1719947700";"02.07.2024 22:15";"-349,7";"65,7";"-157,2";"51,2"
"1719948000";"02.07.2024 22:20";"-349,7";"63,2";"-162,3";"49,7"
"1719948300";"02.07.2024 22:25";"-349,7";"52,4";"-169,9";"49,2"
"1719948600";"02.07.2024 22:30";"-349,6";"42,9";"-162,5";"50,8"
"1719948900";"02.07.2024 22:35";"-349,6";"58,2";"-174,3";"50,7"
"1719949200";"02.07.2024 22:40";"-349,7";"80,1";"-188,4";"43"
"1719949500";"02.07.2024 22:45";"-349,7";"79,3";"-187";"41,9"
"1719949800";"02.07.2024 22:50";"-349,7";"71,4";"-177,7";"43,2"
"1719950100";"02.07.2024 22:55";"-349,6";"65,6";"-168,3";"44,9"
"1719950400";"02.07.2024 23:00";"-349,7";"71,7";"-171,8";"44"
"1719950700";"02.07.2024 23:05";"-349,7";"99,6";"-191,3";"35,3"
"1719951000";"02.07.2024 23:10";"-349,7";"84,2";"-169,9";"38,8"
"1719951300";"02.07.2024 23:15";"-349,6";"67,7";"-150,3";"43,8"
"1719951600";"02.07.2024 23:20";"-349,6";"59,2";"-140,4";"48,8"
"1719951900";"02.07.2024 23:25";"-349,8";"57,2";"-135,8";"50,7"
"1719952200";"02.07.2024 23:30";"-349,9";"50,7";"-138,4";"51,4"
"1719952500";"02.07.2024 23:35";"-349,8";"40,4";"-135,4";"52,3"
"1719952800";"02.07.2024 23:40";"-349,6";"33,5";"-126,1";"53,6"
"1719953100";"02.07.2024 23:45";"-349,7";"25,3";"-117,7";"56,3"
"1719953400";"02.07.2024 23:50";"-349,7";"2,5";"-95,1";"60"
"1719953700";"02.07.2024 23:55";"-349,6";"47,3";"-106,9";"50,6"
"1719954000";"03.07.2024 00:00";"-349,6";"78,5";"-122,2";"46,5"
"1719954300";"03.07.2024 00:05";"-349,6";"140,8";"-156,8";"30"
"1719954600";"03.07.2024 00:10";"-349,6";"133,1";"-146,5";"28,1"
"1719954900";"03.07.2024 00:15";"-349,5";"121,6";"-137,1";"30,8"
"1719955200";"03.07.2024 00:20";"-349,6";"111,1";"-124,2";"35,6"
"1719955500";"03.07.2024 00:25";"-349,6";"105,6";"-106,8";"40,5"
"1719955800";"03.07.2024 00:30";"-349,6";"76,5";"-69,9";"53"
"1719956100";"03.07.2024 00:35";"-349,7";"52,7";"-20,8";"65,9"
"1719956400";"03.07.2024 00:40";"-349,6";"52,6";"-2,8";"68,6"
"1719956700";"03.07.2024 00:45";"-349,6";"37,2";"6,2";"75,9"
"1719957000";"03.07.2024 00:50";"-349,5";"-13";"40,4";"95,5"
"1719957300";"03.07.2024 00:55";"-349,6";"-17,3";"44,5";"96,6"
"1719957600";"03.07.2024 01:00";"-349,5";"-16,9";"16,2";"93,3"
"1719957900";"03.07.2024 01:05";"-349,6";"43,7";"-80";"64,7"
"1719958200";"03.07.2024 01:10";"-349,5";"41,4";"-90";"62,4"
"1719958500";"03.07.2024 01:15";"-349,5";"59,9";"-105,1";"54,2"
"1719958800";"03.07.2024 01:20";"-349,6";"62,3";"-114,1";"51,6"
"1719959100";"03.07.2024 01:25";"-349,7";"70,3";"-124,3";"51,7"
"1719959400";"03.07.2024 01:30";"-349,6";"65,9";"-121,2";"53,7"
"1719959700";"03.07.2024 01:35";"-349,6";"54,1";"-119,7";"55,3"
"1719960000";"03.07.2024 01:40";"-349,7";"42";"-117,4";"56,2"
"1719960300";"03.07.2024 01:45";"-349,8";"44,4";"-153,5";"50,1"
"1719960600";"03.07.2024 01:50";"-349,6";"34,4";"-154";"50,2"
"1719960900";"03.07.2024 01:55";"-349,7";"29,8";"-146,4";"51,9"
"1719961200";"03.07.2024 02:00";"-349,6";"56,4";"-166,9";"46,1"
"1719961500";"03.07.2024 02:05";"-349,6";"55,2";"-165,5";"49,7"
"1719961800";"03.07.2024 02:10";"-349,7";"32,2";"-138,1";"54,7"
"1719962100";"03.07.2024 02:15";"-349,7";"29,6";"-119,8";"56,5"
"1719962400";"03.07.2024 02:20";"-349,7";"36";"-125,4";"57,5"
"1719962700";"03.07.2024 02:25";"-349,7";"32";"-122,1";"58,8"
"1719963000";"03.07.2024 02:30";"-349,8";"29";"-117,5";"60,6"
"1719963300";"03.07.2024 02:35";"-349,7";"22,2";"-110,4";"62,6"
"1719963600";"03.07.2024 02:40";"-349,7";"18,4";"-108,1";"63,8"
"1719963900";"03.07.2024 02:45";"-349,7";"28,3";"-115,5";"64,2"
"1719964200";"03.07.2024 02:50";"-349,7";"25,1";"-112,7";"66,3"
"1719964500";"03.07.2024 02:55";"-349,7";"18,8";"-103,8";"67,1"
"1719964800";"03.07.2024 03:00";"-349,7";"25,1";"-105,3";"63,2"
"1719965100";"03.07.2024 03:05";"-349,8";"38,9";"-120";"58"
"1719965400";"03.07.2024 03:10";"-349,7";"37,3";"-135,4";"55,4"
"1719965700";"03.07.2024 03:15";"-349,7";"35,4";"-138,8";"55,4"
"1719966000";"03.07.2024 03:20";"-349,6";"31,7";"-132,7";"55,1"
"1719966300";"03.07.2024 03:25";"-349,7";"29,3";"-131,3";"56,3"
"1719966600";"03.07.2024 03:30";"-349,8";"39,5";"-138,1";"57,9"
"1719966900";"03.07.2024 03:35";"-349,8";"34,2";"-129,5";"59"
"1719967200";"03.07.2024 03:40";"-349,8";"38,6";"-131,9";"58"
"1719967500";"03.07.2024 03:45";"-349,7";"38,4";"-134";"58,4"
"1719967800";"03.07.2024 03:50";"-349,8";"28,2";"-126,4";"60,9"
"1719968100";"03.07.2024 03:55";"-349,8";"25,3";"-123";"61,7"
"1719968400";"03.07.2024 04:00";"-349,7";"26,3";"-123,1";"62,3"
"1719968700";"03.07.2024 04:05";"-349,8";"25,2";"-128,4";"62,3"
"1719969000";"03.07.2024 04:10";"-349,8";"16,2";"-125,7";"61,3"
"1719969300";"03.07.2024 04:15";"-349,6";"8,1";"-116";"62,6"
"1719969600";"03.07.2024 04:20";"-349,8";"-0,6";"-109,7";"63,6"
"1719969900";"03.07.2024 04:25";"-349,6";"4,6";"-112,1";"63,4"
"1719970200";"03.07.2024 04:30";"-349,6";"11,4";"-117,7";"63"
"1719970500";"03.07.2024 04:35";"-349,7";"2";"-110,3";"63,8"
"1719970800";"03.07.2024 04:40";"-349,7";"3";"-111,9";"64,3"
"1719971100";"03.07.2024 04:45";"-349,7";"2,3";"-110,4";"63,9"
"1719971400";"03.07.2024 04:50";"-349,7";"-1,6";"-105,2";"64,9"
"1719971700";"03.07.2024 04:55";"-349,7";"-2,1";"-101,9";"65,6"
"1719972000";"03.07.2024 05:00";"-349,7";"9,1";"-109,4";"62,3"
"1719972300";"03.07.2024 05:05";"-349,7";"12,2";"-111,3";"59,8"
"1719972600";"03.07.2024 05:10";"-349,7";"1,2";"-103,5";"60,7"
"1719972900";"03.07.2024 05:15";"-349,9";"9,8";"-109,2";"59,1"
"1719973200";"03.07.2024 05:20";"-349,7";"14,7";"-112,4";"58"
"1719973500";"03.07.2024 05:25";"-349,7";"20,3";"-118,1";"58,5"
"1719973800";"03.07.2024 05:30";"-349,7";"20,6";"-119,2";"57,6"
"1719974100";"03.07.2024 05:35";"-349,7";"35,5";"-133,6";"55,1"
"1719974400";"03.07.2024 05:40";"-349,7";"38,6";"-136,3";"52,9"
"1719974700";"03.07.2024 05:45";"-349,7";"45,4";"-141,2";"51,2"
"1719975000";"03.07.2024 05:50";"-349,6";"41,4";"-144,4";"51,5"
"1719975300";"03.07.2024 05:55";"-349,7";"49,3";"-154,7";"47,2"
"1719975600";"03.07.2024 06:00";"-349,7";"42,1";"-156,9";"46,7"
"1719975900";"03.07.2024 06:05";"-349,7";"32,6";"-150,5";"47"
"1719976200";"03.07.2024 06:10";"-349,6";"27,9";"-155,5";"43"
"1719976500";"03.07.2024 06:15";"-349,6";"22";"-155,1";"42,4"
"1719976800";"03.07.2024 06:20";"-349,6";"17";"-149,9";"45,8"
"1719977100";"03.07.2024 06:25";"-349,8";"7";"-137";"49"
"1719977400";"03.07.2024 06:30";"-349,7";"-19,6";"-118,7";"59,1"
"1719977700";"03.07.2024 06:35";"-349,7";"-9,5";"-128,4";"57,7"
"1719978000";"03.07.2024 06:40";"-349,6";"-19,1";"-123,1";"58,6"
"1719978300";"03.07.2024 06:45";"-349,6";"-25";"-116,7";"61,3"
"1719978600";"03.07.2024 06:50";"-349,6";"-18,6";"-128,1";"57,6"
"1719978900";"03.07.2024 06:55";"-349,6";"-30";"-124,2";"60"
"1719979200";"03.07.2024 07:00";"-349,6";"-43,9";"-118,9";"60,3"
"1719979500";"03.07.2024 07:05";"-349,6";"-29,8";"-136,8";"53,9"
"1719979800";"03.07.2024 07:10";"-349,5";"-45,2";"-130,9";"53,7"
"1719980100";"03.07.2024 07:15";"-349,6";"-46,6";"-126,5";"52,6"
"1719980400";"03.07.2024 07:20";"-349,6";"-9,8";"-154,2";"40"
"1719980700";"03.07.2024 07:25";"-349,6";"6,5";"-176,3";"35,9"
"1719981000";"03.07.2024 07:30";"-349,5";"5,9";"-180,6";"35,3"
"1719981300";"03.07.2024 07:35";"-349,6";"4";"-189,3";"36,2"
"1719981600";"03.07.2024 07:40";"-349,6";"-0,2";"-189,6";"37,5"
"1719981900";"03.07.2024 07:45";"-349,6";"-0,5";"-193,8";"36,4"
"1719982200";"03.07.2024 07:50";"-349,6";"1,7";"-209,1";"34,7"
"1719982500";"03.07.2024 07:55";"-349,5";"7,8";"-211,9";"32,1"
"1719982800";"03.07.2024 08:00";"-349,6";"14";"-221,1";"30,3"
"1719983100";"03.07.2024 08:05";"-349,6";"-33,5";"-197,5";"46,3"
"1719983400";"03.07.2024 08:10";"-349,7";"-72,1";"-163,2";"59"
"1719983700";"03.07.2024 08:15";"-349,6";"-70,8";"-155,2";"57,2"
"1719984000";"03.07.2024 08:20";"-349,5";"-35,6";"-184,4";"44,1"
"1719984300";"03.07.2024 08:25";"-349,6";"-21,5";"-197,8";"40"
"1719984600";"03.07.2024 08:30";"-349,6";"-9";"-208";"37,6"
"1719984900";"03.07.2024 08:35";"-349,6";"-11";"-206,3";"38,7"
"1719985200";"03.07.2024 08:40";"-349,6";"-15,9";"-207,1";"42,9"
"1719985500";"03.07.2024 08:45";"-349,6";"-24,8";"-204,2";"43,5"
"1719985800";"03.07.2024 08:50";"-349,6";"-33,5";"-199,3";"43,9"
"1719986100";"03.07.2024 08:55";"-349,6";"-28,9";"-206,4";"45,6"
"1719986400";"03.07.2024 09:00";"-349,6";"-25,6";"-198,2";"48,9"
"1719986700";"03.07.2024 09:05";"-349,5";"-44,8";"-179,9";"57,1"
"1719987000";"03.07.2024 09:10";"-349,6";"-42,9";"-171,2";"54,9"
"1719987300";"03.07.2024 09:15";"-349,6";"-49,4";"-169,4";"53,6"
"1719987600";"03.07.2024 09:20";"-349,7";"-42,7";"-182,3";"43,5"
"1719987900";"03.07.2024 09:25";"-349,7";"-20,6";"-198,8";"36,8"
"1719988200";"03.07.2024 09:30";"-349,6";"-22,8";"-200,3";"36,9"
"1719988500";"03.07.2024 09:35";"-349,6";"-24,7";"-194,8";"36,1"
"1719988800";"03.07.2024 09:40";"-349,7";"9,6";"-218,3";"30,1"
"1719989100";"03.07.2024 09:45";"-349,6";"8,7";"-223,5";"29,2"
"1719989400";"03.07.2024 09:50";"-349,6";"0,7";"-225,4";"30,2"
"1719989700";"03.07.2024 09:55";"-349,6";"-2,2";"-227,7";"28,4"
"1719990000";"03.07.2024 10:00";"-349,7";"6,7";"-234,8";"29,4"
"1719990300";"03.07.2024 10:05";"-349,6";"-47,7";"-188,9";"48,5"
"1719990600";"03.07.2024 10:10";"-349,6";"-79,3";"-152,2";"58,8"
"1719990900";"03.07.2024 10:15";"-349,6";"-87,3";"-142,4";"59,8"
"1719991200";"03.07.2024 10:20";"-349,6";"-54,9";"-170,3";"48,2"
"1719991500";"03.07.2024 10:25";"-349,7";"-18,2";"-200,7";"33,3"
"1719991800";"03.07.2024 10:30";"-349,3";"-35,3";"-186";"37,8"
