"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1738982700";"08.02.2025 04:45";"-148,7";"-126";"-0,7";"0"
"1738983000";"08.02.2025 04:50";"-148,7";"-124,6";"-1,4";"0"
"1738983300";"08.02.2025 04:55";"-148,7";"-134,6";"0";"0"
"1738983600";"08.02.2025 05:00";"-148,6";"-125,3";"-8,2";"0"
"1738983900";"08.02.2025 05:05";"-99,7";"-163,9";"-32,1";"0"
"1738984200";"08.02.2025 05:10";"-76,2";"-186,1";"-2,9";"0"
"1738984500";"08.02.2025 05:15";"-76,5";"-185";"0";"0"
"1738984800";"08.02.2025 05:20";"-76,6";"-172,7";"-12,4";"0"
"1738985100";"08.02.2025 05:25";"-76,5";"-165,3";"-32,7";"0"
"1738985400";"08.02.2025 05:30";"-76,4";"-164,9";"-45,4";"0"
"1738985700";"08.02.2025 05:35";"-76,5";"-158,4";"-50";"0"
"1738986000";"08.02.2025 05:40";"-76,6";"-169,7";"-23,6";"0"
"1738986300";"08.02.2025 05:45";"-76,6";"-179,9";"-10,4";"0"
"1738986600";"08.02.2025 05:50";"-76,6";"-176,5";"-9";"0"
"1738986900";"08.02.2025 05:55";"-76,7";"-160,8";"-37";"0"
"1738987200";"08.02.2025 06:00";"-76,5";"-165,6";"-47,5";"0"
"1738987500";"08.02.2025 06:05";"-92,3";"-201,8";"-9,2";"0"
"1738987800";"08.02.2025 06:10";"-95";"-169,6";"-50,6";"0"
"1738988100";"08.02.2025 06:15";"-94,9";"-152,6";"-66,6";"0"
"1738988400";"08.02.2025 06:20";"-95";"-144,6";"-73,1";"0"
"1738988700";"08.02.2025 06:25";"-95";"-152,2";"-64,3";"0"
"1738989000";"08.02.2025 06:30";"-95";"-156,7";"-65";"0"
"1738989300";"08.02.2025 06:35";"-95";"-158,5";"-47,1";"0"
"1738989600";"08.02.2025 06:40";"-95";"-161,1";"-42,4";"0"
"1738989900";"08.02.2025 06:45";"-94,9";"-166,5";"-23";"0"
"1738990200";"08.02.2025 06:50";"-95";"-161,6";"-15,9";"0"
"1738990500";"08.02.2025 06:55";"-95";"-151,1";"-10,4";"0"
"1738990800";"08.02.2025 07:00";"-95";"-157,1";"0";"0"
"1738991100";"08.02.2025 07:05";"-118,4";"-158,7";"0";"0"
"1738991400";"08.02.2025 07:10";"-124,3";"-168,8";"-2,9";"0"
"1738991700";"08.02.2025 07:15";"-124,2";"-163,9";"-24";"0"
"1738992000";"08.02.2025 07:20";"-124,3";"-177,1";"-14,1";"0"
"1738992300";"08.02.2025 07:25";"-124,3";"-191,2";"-0,6";"0"
"1738992600";"08.02.2025 07:30";"-124,3";"-196,4";"0";"0"
"1738992900";"08.02.2025 07:35";"-124,3";"-179,3";"0";"0"
"1738993200";"08.02.2025 07:40";"-124,2";"-166,8";"0";"0"
"1738993500";"08.02.2025 07:45";"-124,3";"-156,7";"-4,7";"0"
"1738993800";"08.02.2025 07:50";"-124,2";"-169,9";"-4,8";"0"
"1738994100";"08.02.2025 07:55";"-124,2";"-184,3";"1,5";"0"
"1738994400";"08.02.2025 08:00";"-124,2";"-197,2";"4,9";"0"
"1738994700";"08.02.2025 08:05";"-118,5";"-222,3";"20";"0"
"1738995000";"08.02.2025 08:10";"-117,4";"-234,3";"21,4";"0"
"1738995300";"08.02.2025 08:15";"-117,4";"-232,9";"11,2";"0"
"1738995600";"08.02.2025 08:20";"-117,4";"-230,6";"14,9";"0"
"1738995900";"08.02.2025 08:25";"-117,4";"-233";"18,6";"0"
"1738996200";"08.02.2025 08:30";"-117,4";"-213,7";"2,5";"0"
"1738996500";"08.02.2025 08:35";"-117,5";"-210,9";"-3,7";"0"
"1738996800";"08.02.2025 08:40";"-117,5";"-231,1";"8,8";"0"
"1738997100";"08.02.2025 08:45";"-117,5";"-236,9";"16,7";"0"
"1738997400";"08.02.2025 08:50";"-117,4";"-230";"17,9";"0"
"1738997700";"08.02.2025 08:55";"-117,4";"-229,9";"23,6";"0"
"1738998000";"08.02.2025 09:00";"-117,4";"-213,3";"2,1";"0"
"1738998300";"08.02.2025 09:05";"-65,5";"-350,3";"35";"0"
"1738998600";"08.02.2025 09:10";"-38,8";"-350,4";"13,9";"0"
"1738998900";"08.02.2025 09:15";"-39,2";"-331,4";"0";"0"
"1738999200";"08.02.2025 09:20";"-39,1";"-318,2";"0";"0"
"1738999500";"08.02.2025 09:25";"-39,1";"-316";"0";"0"
"1738999800";"08.02.2025 09:30";"-39,2";"-311,4";"0";"0"
"1739000100";"08.02.2025 09:35";"-39,2";"-319";"0";"0"
"1739000400";"08.02.2025 09:40";"-39,2";"-327,9";"0";"0"
"1739000700";"08.02.2025 09:45";"-39,1";"-338,3";"0";"0"
"1739001000";"08.02.2025 09:50";"-39";"-344,4";"0";"0"
"1739001300";"08.02.2025 09:55";"-39,1";"-349,1";"0";"0"
"1739001600";"08.02.2025 10:00";"-39,2";"-352,6";"0";"0"
"1739001900";"08.02.2025 10:05";"-39,1";"-377,5";"0";"0"
"1739002200";"08.02.2025 10:10";"-39,2";"-397,4";"0";"0"
"1739002500";"08.02.2025 10:15";"-39,2";"-394,8";"0";"0"
"1739002800";"08.02.2025 10:20";"-39,1";"-384,6";"0";"0"
"1739003100";"08.02.2025 10:25";"-39";"-380,1";"0";"0"
"1739003400";"08.02.2025 10:30";"-39,1";"-384,1";"0";"0"
"1739003700";"08.02.2025 10:35";"-39,2";"-399,2";"0";"0"
"1739004000";"08.02.2025 10:40";"-39,2";"-405,1";"0";"0"
"1739004300";"08.02.2025 10:45";"-39,2";"-410";"0";"0"
"1739004600";"08.02.2025 10:50";"-39,2";"-417,9";"0";"0"
"1739004900";"08.02.2025 10:55";"-39,2";"-419,7";"0";"0"
"1739005200";"08.02.2025 11:00";"-39,2";"-413,6";"0";"0"
"1739005500";"08.02.2025 11:05";"-39,1";"-385,2";"0";"0"
"1739005800";"08.02.2025 11:10";"-39,2";"-357,2";"0";"0"
"1739006100";"08.02.2025 11:15";"-39,3";"-353,1";"0";"0"
"1739006400";"08.02.2025 11:20";"-39,2";"-364,8";"0";"0"
"1739006700";"08.02.2025 11:25";"-39,2";"-365,9";"0";"0"
"1739007000";"08.02.2025 11:30";"-39,2";"-366,3";"0";"0"
"1739007300";"08.02.2025 11:35";"-39,1";"-375,8";"0";"0"
"1739007600";"08.02.2025 11:40";"-39,1";"-377,8";"0";"0"
"1739007900";"08.02.2025 11:45";"-39,2";"-381,7";"0";"0"
"1739008200";"08.02.2025 11:50";"-39,1";"-380,4";"0";"0"
"1739008500";"08.02.2025 11:55";"-39,1";"-364";"0";"0"
"1739008800";"08.02.2025 12:00";"-39,1";"-362,2";"0";"0"
"1739009100";"08.02.2025 12:05";"-39";"-370,3";"0";"0"
"1739009400";"08.02.2025 12:10";"-39,2";"-370,7";"0";"0"
"1739009700";"08.02.2025 12:15";"-39,2";"-359";"0";"0"
"1739010000";"08.02.2025 12:20";"-39,1";"-353";"0";"0"
"1739010300";"08.02.2025 12:25";"-39,2";"-348,3";"0";"0"
"1739010600";"08.02.2025 12:30";"-39,1";"-347,9";"0";"0"
"1739010900";"08.02.2025 12:35";"-39,1";"-356,1";"0";"0"
"1739011200";"08.02.2025 12:40";"-39,1";"-357,9";"0";"0"
"1739011500";"08.02.2025 12:45";"-39,2";"-364,8";"0";"0"
"1739011800";"08.02.2025 12:50";"-39,1";"-357,8";"0";"0"
"1739012100";"08.02.2025 12:55";"-39,1";"-358";"0";"0"
"1739012400";"08.02.2025 13:00";"-39,1";"-355,9";"0";"0"
"1739012700";"08.02.2025 13:05";"-39,1";"-364,5";"0";"0"
"1739013000";"08.02.2025 13:10";"-39";"-369,3";"0";"0"
"1739013300";"08.02.2025 13:15";"-39,1";"-376,7";"0";"0"
"1739013600";"08.02.2025 13:20";"-39";"-374,5";"0";"0"
"1739013900";"08.02.2025 13:25";"-39";"-379,4";"0";"0"
"1739014200";"08.02.2025 13:30";"-39,2";"-383,5";"0";"0"
"1739014500";"08.02.2025 13:35";"-39,1";"-381,9";"0";"0"
"1739014800";"08.02.2025 13:40";"-39,1";"-386,7";"0";"0"
"1739015100";"08.02.2025 13:45";"-39,2";"-403,4";"0";"0"
"1739015400";"08.02.2025 13:50";"-39,2";"-403,9";"0";"0"
"1739015700";"08.02.2025 13:55";"-39,2";"-391,3";"0";"0"
"1739016000";"08.02.2025 14:00";"-39,1";"-377,7";"0";"0"
"1739016300";"08.02.2025 14:05";"-44,9";"-347,3";"0";"0"
"1739016600";"08.02.2025 14:10";"-46";"-344,7";"0";"0"
"1739016900";"08.02.2025 14:15";"-46,1";"-352";"0";"0"
"1739017200";"08.02.2025 14:20";"-79,3";"-346,1";"0";"0"
"1739017500";"08.02.2025 14:25";"-77";"-360,3";"0";"0"
"1739017800";"08.02.2025 14:30";"-45,7";"-380,9";"0";"0"
"1739018100";"08.02.2025 14:35";"-46";"-382,1";"0";"0"
"1739018400";"08.02.2025 14:40";"-46";"-381,4";"0";"0"
"1739018700";"08.02.2025 14:45";"-45,9";"-374,8";"0";"0"
"1739019000";"08.02.2025 14:50";"-45,9";"-364,9";"0";"0"
"1739019300";"08.02.2025 14:55";"-45,9";"-352,7";"0";"0"
"1739019600";"08.02.2025 15:00";"-46";"-349,7";"0";"0"
"1739019900";"08.02.2025 15:05";"-65,5";"-348,3";"0";"0"
"1739020200";"08.02.2025 15:10";"-69,8";"-371,5";"0";"0"
"1739020500";"08.02.2025 15:15";"-69,6";"-372";"0";"0"
"1739020800";"08.02.2025 15:20";"-69,6";"-361,4";"0";"0"
"1739021100";"08.02.2025 15:25";"-69,6";"-362,4";"0";"0"
"1739021400";"08.02.2025 15:30";"-69,6";"-362";"0";"0"
"1739021700";"08.02.2025 15:35";"-69,5";"-349,3";"0";"0"
"1739022000";"08.02.2025 15:40";"-69,6";"-341,1";"0";"0"
"1739022300";"08.02.2025 15:45";"-69,6";"-335,3";"0";"0"
"1739022600";"08.02.2025 15:50";"-69,6";"-330,4";"0";"0"
"1739022900";"08.02.2025 15:55";"-69,5";"-328,4";"0";"0"
"1739023200";"08.02.2025 16:00";"-69,6";"-328,5";"0";"0"
"1739023500";"08.02.2025 16:05";"-121,9";"-296,3";"0";"0"
"1739023800";"08.02.2025 16:10";"-148,7";"-303,3";"0";"0"
"1739024100";"08.02.2025 16:15";"-148,5";"-308,2";"0";"0"
"1739024400";"08.02.2025 16:20";"-148,6";"-306,1";"0";"0"
"1739024700";"08.02.2025 16:25";"-148,6";"-305,3";"0";"0"
"1739025000";"08.02.2025 16:30";"-148,5";"-311,8";"0";"0"
"1739025300";"08.02.2025 16:35";"-148,6";"-314,5";"0";"0"
"1739025600";"08.02.2025 16:40";"-148,6";"-306,1";"0";"0"
"1739025900";"08.02.2025 16:45";"-148,6";"-317,9";"0";"0"
"1739026200";"08.02.2025 16:50";"-148,6";"-312,4";"0";"0"
"1739026500";"08.02.2025 16:55";"-148,6";"-313,1";"0";"0"
"1739026800";"08.02.2025 17:00";"-148,6";"-314,5";"0";"0"
"1739027100";"08.02.2025 17:05";"-109,2";"-363,2";"0";"0"
"1739027400";"08.02.2025 17:10";"-94,9";"-377,1";"0";"0"
"1739027700";"08.02.2025 17:15";"-95";"-387";"0";"0"
"1739028000";"08.02.2025 17:20";"-95,1";"-414,3";"0";"0"
"1739028300";"08.02.2025 17:25";"-95,1";"-412,9";"0";"0"
"1739028600";"08.02.2025 17:30";"-95";"-406,2";"0";"0"
"1739028900";"08.02.2025 17:35";"-94,9";"-392,7";"0";"0"
"1739029200";"08.02.2025 17:40";"-95";"-383,7";"0";"0"
"1739029500";"08.02.2025 17:45";"-95";"-372,6";"0";"0"
"1739029800";"08.02.2025 17:50";"-95,1";"-346,8";"0";"0"
"1739030100";"08.02.2025 17:55";"-95";"-352,4";"0";"0"
"1739030400";"08.02.2025 18:00";"-95";"-365,6";"0";"0"
"1739030700";"08.02.2025 18:05";"-66,1";"-387,2";"0";"0"
"1739031000";"08.02.2025 18:10";"-57,6";"-383,2";"0";"0"
"1739031300";"08.02.2025 18:15";"-57,8";"-384,9";"0";"0"
"1739031600";"08.02.2025 18:20";"-57,9";"-393,3";"0";"0"
"1739031900";"08.02.2025 18:25";"-57,9";"-393,7";"0";"0"
"1739032200";"08.02.2025 18:30";"-57,8";"-394,2";"0";"0"
"1739032500";"08.02.2025 18:35";"-57,8";"-377,4";"0";"0"
"1739032800";"08.02.2025 18:40";"-57,8";"-372,1";"0";"0"
"1739033100";"08.02.2025 18:45";"-57,8";"-368,4";"0";"0"
"1739033400";"08.02.2025 18:50";"-57,8";"-370,9";"0";"0"
"1739033700";"08.02.2025 18:55";"-57,8";"-374,1";"0";"0"
"1739034000";"08.02.2025 19:00";"-57,8";"-368";"0";"0"
"1739034300";"08.02.2025 19:05";"-74,5";"-335,8";"0";"0"
"1739034600";"08.02.2025 19:10";"-77,5";"-312,8";"0";"0"
"1739034900";"08.02.2025 19:15";"-77,5";"-316,4";"0";"0"
"1739035200";"08.02.2025 19:20";"-77,4";"-323,7";"0";"0"
"1739035500";"08.02.2025 19:25";"-77,3";"-326,5";"0";"0"
"1739035800";"08.02.2025 19:30";"-77,4";"-323,6";"0";"0"
"1739036100";"08.02.2025 19:35";"-77,4";"-324,9";"0";"0"
"1739036400";"08.02.2025 19:40";"-77,5";"-329,8";"0";"0"
"1739036700";"08.02.2025 19:45";"-77,4";"-333,7";"0";"0"
"1739037000";"08.02.2025 19:50";"-77,4";"-332,4";"0";"0"
"1739037300";"08.02.2025 19:55";"-77,5";"-321";"0";"0"
"1739037600";"08.02.2025 20:00";"-77,5";"-331,3";"0";"0"
"1739037900";"08.02.2025 20:05";"-47,8";"-347";"0";"0"
"1739038200";"08.02.2025 20:10";"-39";"-322,6";"0";"0"
"1739038500";"08.02.2025 20:15";"-39,1";"-327,7";"0";"0"
"1739038800";"08.02.2025 20:20";"-39";"-342,6";"0";"0"
"1739039100";"08.02.2025 20:25";"-39,1";"-365,1";"0";"0"
"1739039400";"08.02.2025 20:30";"-39,3";"-366,5";"0";"0"
"1739039700";"08.02.2025 20:35";"-39,2";"-354,9";"0";"0"
"1739040000";"08.02.2025 20:40";"-39,2";"-348,1";"0";"0"
"1739040300";"08.02.2025 20:45";"-39,1";"-344,5";"0";"0"
"1739040600";"08.02.2025 20:50";"-39,2";"-335";"0";"0"
"1739040900";"08.02.2025 20:55";"-39,2";"-332,4";"0";"0"
"1739041200";"08.02.2025 21:00";"-39,2";"-328,4";"0";"0"
"1739041500";"08.02.2025 21:05";"-77,3";"-276,5";"0";"0"
"1739041800";"08.02.2025 21:10";"-90,3";"-275,3";"0";"0"
"1739042100";"08.02.2025 21:15";"-90,1";"-274,7";"0";"0"
"1739042400";"08.02.2025 21:20";"-90,1";"-272,1";"0";"0"
"1739042700";"08.02.2025 21:25";"-90,1";"-263,4";"0";"0"
"1739043000";"08.02.2025 21:30";"-90,2";"-273,6";"0";"0"
"1739043300";"08.02.2025 21:35";"-90,2";"-277,1";"0";"0"
"1739043600";"08.02.2025 21:40";"-90,2";"-285,8";"0";"0"
"1739043900";"08.02.2025 21:45";"-90,2";"-284,7";"0";"0"
"1739044200";"08.02.2025 21:50";"-90,1";"-278,8";"0";"0"
"1739044500";"08.02.2025 21:55";"-90,3";"-277,8";"0";"0"
"1739044800";"08.02.2025 22:00";"-90,3";"-277,4";"0";"0"
"1739045100";"08.02.2025 22:05";"-56,6";"-310,2";"0";"0"
"1739045400";"08.02.2025 22:10";"-45,8";"-299,2";"0";"0"
"1739045700";"08.02.2025 22:15";"-45,9";"-300,7";"0";"0"
"1739046000";"08.02.2025 22:20";"-46,1";"-307,2";"0";"0"
"1739046300";"08.02.2025 22:25";"-46,1";"-302,1";"0";"0"
"1739046600";"08.02.2025 22:30";"-46,1";"-299,4";"0";"0"
"1739046900";"08.02.2025 22:35";"-46";"-288,6";"0";"0"
"1739047200";"08.02.2025 22:40";"-46,1";"-278,4";"0";"0"
"1739047500";"08.02.2025 22:45";"-46,1";"-275";"0";"0"
"1739047800";"08.02.2025 22:50";"-46";"-268,5";"0";"0"
"1739048100";"08.02.2025 22:55";"-46";"-261,1";"0";"0"
"1739048400";"08.02.2025 23:00";"-46";"-258,2";"0";"0"
"1739048700";"08.02.2025 23:05";"-40,1";"-255,9";"0";"0"
"1739049000";"08.02.2025 23:10";"-39,1";"-249,5";"0";"0"
"1739049300";"08.02.2025 23:15";"-39,1";"-255,3";"0";"0"
"1739049600";"08.02.2025 23:20";"-39,1";"-261,6";"0";"0"
"1739049900";"08.02.2025 23:25";"-39,1";"-256,7";"0";"0"
"1739050200";"08.02.2025 23:30";"-39,2";"-248,4";"0";"0"
"1739050500";"08.02.2025 23:35";"-39,2";"-237,8";"0";"0"
"1739050800";"08.02.2025 23:40";"-39,1";"-236,2";"0";"0"
"1739051100";"08.02.2025 23:45";"-39,1";"-232,7";"0";"0"
"1739051400";"08.02.2025 23:50";"-39,2";"-224,8";"0";"0"
"1739051700";"08.02.2025 23:55";"-39,2";"-213";"0";"0"
"1739052000";"09.02.2025 00:00";"-39,1";"-201,7";"0";"0"
"1739052300";"09.02.2025 00:05";"-93,5";"-139,4";"0";"0"
"1739052600";"09.02.2025 00:10";"-123,7";"-118,3";"0";"0"
"1739052900";"09.02.2025 00:15";"-123,3";"-117,9";"0";"0"
"1739053200";"09.02.2025 00:20";"-123,3";"-110,9";"0";"0"
"1739053500";"09.02.2025 00:25";"-123,3";"-113,9";"0";"0"
"1739053800";"09.02.2025 00:30";"-123,3";"-117,2";"0";"0"
"1739054100";"09.02.2025 00:35";"-124,2";"-130";"0";"0"
"1739054400";"09.02.2025 00:40";"-124,2";"-132,5";"0";"0"
"1739054700";"09.02.2025 00:45";"-124,3";"-133,3";"0";"0"
"1739055000";"09.02.2025 00:50";"-132,6";"-123,3";"0";"0"
"1739055300";"09.02.2025 00:55";"-134,1";"-121,4";"0";"0"
"1739055600";"09.02.2025 01:00";"-134,1";"-128,2";"0";"0"
"1739055900";"09.02.2025 01:05";"-90,9";"-155,4";"0";"0"
"1739056200";"09.02.2025 01:10";"-73,4";"-138";"0";"0"
"1739056500";"09.02.2025 01:15";"-73,5";"-137,4";"0";"0"
"1739056800";"09.02.2025 01:20";"-73,6";"-148,1";"0";"0"
"1739057100";"09.02.2025 01:25";"-73,6";"-157,8";"0";"0"
"1739057400";"09.02.2025 01:30";"-73,6";"-163,5";"0";"0"
"1739057700";"09.02.2025 01:35";"-73,5";"-169,4";"0";"0"
"1739058000";"09.02.2025 01:40";"-73,6";"-175,2";"0";"0"
"1739058300";"09.02.2025 01:45";"-73,6";"-174,4";"0";"0"
"1739058600";"09.02.2025 01:50";"-73,6";"-173,2";"0";"0"
"1739058900";"09.02.2025 01:55";"-73,6";"-175,4";"0";"0"
"1739059200";"09.02.2025 02:00";"-73,6";"-166,4";"0";"0"
"1739059500";"09.02.2025 02:05";"-117,3";"-109";"0";"0"
"1739059800";"09.02.2025 02:10";"-136,1";"-95,8";"0";"0"
"1739060100";"09.02.2025 02:15";"-136,1";"-94,4";"0";"0"
"1739060400";"09.02.2025 02:20";"-136";"-97,1";"0";"0"
"1739060700";"09.02.2025 02:25";"-136";"-97,7";"0";"0"
"1739061000";"09.02.2025 02:30";"-135,9";"-99,7";"0";"0"
"1739061300";"09.02.2025 02:35";"-136";"-97";"0";"0"
"1739061600";"09.02.2025 02:40";"-136";"-97,3";"0";"0"
"1739061900";"09.02.2025 02:45";"-135,9";"-99,8";"0";"0"
"1739062200";"09.02.2025 02:50";"-135,9";"-99";"0";"0"
"1739062500";"09.02.2025 02:55";"-136";"-99,2";"0";"0"
"1739062800";"09.02.2025 03:00";"-136,1";"-96,7";"0";"0"
"1739063100";"09.02.2025 03:05";"-109,9";"-123,9";"0";"0"
"1739063400";"09.02.2025 03:10";"-102,7";"-122,8";"0";"0"
"1739063700";"09.02.2025 03:15";"-102,9";"-129";"0";"0"
"1739064000";"09.02.2025 03:20";"-102,9";"-128,1";"0";"0"
"1739064300";"09.02.2025 03:25";"-102,9";"-130,1";"0";"0"
"1739064600";"09.02.2025 03:30";"-102,9";"-128,7";"0";"0"
"1739064900";"09.02.2025 03:35";"-102,9";"-120,6";"0";"0"
"1739065200";"09.02.2025 03:40";"-102,9";"-113,4";"0";"0"
"1739065500";"09.02.2025 03:45";"-103";"-117,3";"0";"0"
"1739065800";"09.02.2025 03:50";"-102,9";"-123,9";"0";"0"
"1739066100";"09.02.2025 03:55";"-102,9";"-127,6";"0";"0"
"1739066400";"09.02.2025 04:00";"-103";"-126,1";"0";"0"
"1739066700";"09.02.2025 04:05";"-133,5";"-110,9";"0";"0"
"1739067000";"09.02.2025 04:10";"-142,9";"-116,2";"0";"0"
"1739067300";"09.02.2025 04:15";"-142,9";"-119,7";"0";"0"
"1739067600";"09.02.2025 04:20";"-142,9";"-118,4";"0";"0"
"1739067900";"09.02.2025 04:25";"-142,8";"-119,5";"0";"0"
"1739068200";"09.02.2025 04:30";"-142,8";"-116,5";"0";"0"
"1739068500";"09.02.2025 04:35";"-142,9";"-118,8";"0";"0"
"1739068800";"09.02.2025 04:40";"-142,8";"-121,6";"0";"0"
"1739069100";"09.02.2025 04:45";"-142,8";"-120,1";"0";"0"
"1739069400";"09.02.2025 04:50";"-142,8";"-117,8";"0";"0"
"1739069700";"09.02.2025 04:55";"-142,8";"-117,7";"0";"0"
"1739070000";"09.02.2025 05:00";"-142,7";"-125,4";"0";"0"
"1739070300";"09.02.2025 05:05";"-103,4";"-165,7";"0";"0"
"1739070600";"09.02.2025 05:10";"-89,1";"-166,7";"0";"0"
"1739070900";"09.02.2025 05:15";"-89,2";"-170,4";"0";"0"
"1739071200";"09.02.2025 05:20";"-89,3";"-172,6";"0";"0"
"1739071500";"09.02.2025 05:25";"-89,2";"-181";"0";"0"
"1739071800";"09.02.2025 05:30";"-89,2";"-184,5";"0";"0"
"1739072100";"09.02.2025 05:35";"-89,2";"-188,1";"0";"0"
"1739072400";"09.02.2025 05:40";"-89,2";"-187,7";"0";"0"
"1739072700";"09.02.2025 05:45";"-89,2";"-186,6";"0";"0"
"1739073000";"09.02.2025 05:50";"-89,2";"-183,1";"0";"0"
"1739073300";"09.02.2025 05:55";"-89,3";"-180,5";"0";"0"
"1739073600";"09.02.2025 06:00";"-89,2";"-182,4";"0";"0"
"1739073900";"09.02.2025 06:05";"-124,5";"-159,9";"0";"0"
"1739074200";"09.02.2025 06:10";"-136,1";"-176,8";"0";"0"
"1739074500";"09.02.2025 06:15";"-135,9";"-179,2";"0";"0"
"1739074800";"09.02.2025 06:20";"-135,9";"-173,6";"0";"0"
"1739075100";"09.02.2025 06:25";"-136";"-169,8";"0";"0"
"1739075400";"09.02.2025 06:30";"-135,9";"-169,7";"0";"0"
"1739075700";"09.02.2025 06:35";"-136";"-164,1";"0";"0"
"1739076000";"09.02.2025 06:40";"-136";"-161,5";"0";"0"
"1739076300";"09.02.2025 06:45";"-136";"-158,8";"0";"0"
"1739076600";"09.02.2025 06:50";"-135,9";"-162,2";"0";"0"
"1739076900";"09.02.2025 06:55";"-136,1";"-164,4";"0";"0"
"1739077200";"09.02.2025 07:00";"-136";"-173,6";"0";"0"
"1739077500";"09.02.2025 07:05";"-133,4";"-198,3";"0";"0"
"1739077800";"09.02.2025 07:10";"-133";"-215,7";"0";"0"
"1739078100";"09.02.2025 07:15";"-133";"-224,6";"0";"0"
"1739078400";"09.02.2025 07:20";"-133,1";"-226,6";"0";"0"
"1739078700";"09.02.2025 07:25";"-133,2";"-225,1";"0";"0"
"1739079000";"09.02.2025 07:30";"-133,2";"-222,6";"0";"0"
"1739079300";"09.02.2025 07:35";"-133,1";"-214,4";"0";"0"
"1739079600";"09.02.2025 07:40";"-133,2";"-206,8";"0";"0"
"1739079900";"09.02.2025 07:45";"-133,1";"-205,4";"0";"0"
"1739080200";"09.02.2025 07:50";"-133,1";"-204,1";"0";"0"
"1739080500";"09.02.2025 07:55";"-133,1";"-203,3";"0";"0"
"1739080800";"09.02.2025 08:00";"-133,1";"-207,7";"0";"0"
"1739081100";"09.02.2025 08:05";"-146,4";"-214,7";"0";"0"
"1739081400";"09.02.2025 08:10";"-148,8";"-232,8";"0";"0"
"1739081700";"09.02.2025 08:15";"-148,7";"-237,8";"0";"0"
"1739082000";"09.02.2025 08:20";"-148,6";"-237,7";"0";"0"
"1739082300";"09.02.2025 08:25";"-148,6";"-240,8";"0";"0"
"1739082600";"09.02.2025 08:30";"-148,6";"-239,3";"0";"0"
"1739082900";"09.02.2025 08:35";"-148,7";"-232,5";"0";"0"
"1739083200";"09.02.2025 08:40";"-148,6";"-225,3";"0";"0"
"1739083500";"09.02.2025 08:45";"-148,6";"-222,8";"0";"0"
"1739083800";"09.02.2025 08:50";"-148,7";"-224";"0";"0"
"1739084100";"09.02.2025 08:55";"-148,7";"-219,8";"0";"0"
"1739084400";"09.02.2025 09:00";"-148,6";"-225,9";"0";"0"
"1739084700";"09.02.2025 09:05";"-148,6";"-243,8";"0";"0"
"1739085000";"09.02.2025 09:10";"-148,6";"-251,2";"0";"0"
"1739085300";"09.02.2025 09:15";"-148,7";"-248,9";"0";"0"
"1739085600";"09.02.2025 09:20";"-148,6";"-242,9";"0";"0"
"1739085900";"09.02.2025 09:25";"-148,6";"-245";"0";"0"
"1739086200";"09.02.2025 09:30";"-148,7";"-247,4";"0";"0"
"1739086500";"09.02.2025 09:35";"-148,7";"-229,5";"0";"0"
"1739086800";"09.02.2025 09:40";"-148,7";"-216";"0";"0"
"1739087100";"09.02.2025 09:45";"-148,7";"-214";"0";"0"
"1739087400";"09.02.2025 09:50";"-148,7";"-215,5";"0";"0"
"1739087700";"09.02.2025 09:55";"-148,6";"-213,4";"0";"0"
"1739088000";"09.02.2025 10:00";"-148,6";"-195,3";"0";"0"
"1739088300";"09.02.2025 10:05";"-148,6";"-167,5";"0";"0"
"1739088600";"09.02.2025 10:10";"-148,7";"-153,4";"0";"0"
"1739088900";"09.02.2025 10:15";"-148,7";"-143";"0";"0"
"1739089200";"09.02.2025 10:20";"-148,8";"-130,8";"0";"0"
"1739089500";"09.02.2025 10:25";"-148,3";"-118,2";"0";"0"
"1739089800";"09.02.2025 10:30";"-148,2";"-114,1";"0";"0"
"1739090100";"09.02.2025 10:35";"-148,3";"-99,8";"0";"0"
"1739090400";"09.02.2025 10:40";"-148,2";"-87,7";"0";"0"
"1739090700";"09.02.2025 10:45";"-148,2";"-78";"0";"0"
"1739091000";"09.02.2025 10:50";"-148,2";"-71,4";"0";"0"
"1739091300";"09.02.2025 10:55";"-148,3";"-59,4";"0";"0"
"1739091600";"09.02.2025 11:00";"-147,8";"-48,6";"0";"0"
"1739091900";"09.02.2025 11:05";"-144,1";"-32,4";"0";"0"
"1739092200";"09.02.2025 11:10";"-137,1";"-9,9";"0";"0"
"1739092500";"09.02.2025 11:15";"-137,1";"0,2";"0";"0"
"1739092800";"09.02.2025 11:20";"-137";"-0,1";"0";"0"
"1739093100";"09.02.2025 11:25";"-137,1";"5,8";"0";"0"
"1739093400";"09.02.2025 11:30";"-137,1";"0,9";"0";"0"
"1739093700";"09.02.2025 11:35";"-137,1";"-7,5";"0";"0"
"1739094000";"09.02.2025 11:40";"-137,1";"-7,2";"0";"0"
"1739094300";"09.02.2025 11:45";"-137,5";"-4,8";"0";"0"
"1739094600";"09.02.2025 11:50";"-137,7";"4";"0";"0"
"1739094900";"09.02.2025 11:55";"-137,8";"9,3";"0";"0"
"1739095200";"09.02.2025 12:00";"-137,8";"3,4";"0";"0"
"1739095500";"09.02.2025 12:05";"-143,6";"17";"0";"0"
"1739095800";"09.02.2025 12:10";"-144,6";"21,1";"0";"0"
