"","DateTime","Load","hour","day"
"14194",2024-08-14 09:00:00,922,"9",592
"14195",2024-08-14 10:00:00,927,"10",592
"14196",2024-08-14 11:00:00,917,"11",592
"14197",2024-08-14 12:00:00,910,"12",592
"14198",2024-08-14 13:00:00,883,"13",592
"14199",2024-08-14 14:00:00,877,"14",592
"14200",2024-08-14 15:00:00,866,"15",592
"14201",2024-08-14 16:00:00,859,"16",592
"14202",2024-08-14 17:00:00,840,"17",592
"14203",2024-08-14 18:00:00,824,"18",592
"14204",2024-08-14 19:00:00,805,"19",592
"14205",2024-08-14 20:00:00,732,"20",592
"14206",2024-08-14 21:00:00,666,"21",592
"14207",2024-08-14 22:00:00,642,"22",592
"14208",2024-08-14 23:00:00,630,"23",592
"14209",2024-08-15,619,"0",593
"14210",2024-08-15 01:00:00,619,"1",593
"14211",2024-08-15 02:00:00,615,"2",593
"14212",2024-08-15 03:00:00,699,"3",593
"14213",2024-08-15 04:00:00,780,"4",593
"14214",2024-08-15 05:00:00,851,"5",593
"14215",2024-08-15 06:00:00,885,"6",593
"14216",2024-08-15 07:00:00,894,"7",593
"14217",2024-08-15 08:00:00,898,"8",593
"14218",2024-08-15 09:00:00,889,"9",593
"14219",2024-08-15 10:00:00,902,"10",593
"14220",2024-08-15 11:00:00,897,"11",593
"14221",2024-08-15 12:00:00,882,"12",593
"14222",2024-08-15 13:00:00,873,"13",593
"14223",2024-08-15 14:00:00,863,"14",593
"14224",2024-08-15 15:00:00,863,"15",593
"14225",2024-08-15 16:00:00,861,"16",593
"14226",2024-08-15 17:00:00,848,"17",593
"14227",2024-08-15 18:00:00,835,"18",593
"14228",2024-08-15 19:00:00,813,"19",593
"14229",2024-08-15 20:00:00,735,"20",593
"14230",2024-08-15 21:00:00,668,"21",593
"14231",2024-08-15 22:00:00,641,"22",593
"14232",2024-08-15 23:00:00,632,"23",593
"14233",2024-08-16,620,"0",594
"14234",2024-08-16 01:00:00,621,"1",594
"14235",2024-08-16 02:00:00,622,"2",594
"14236",2024-08-16 03:00:00,695,"3",594
"14237",2024-08-16 04:00:00,787,"4",594
"14238",2024-08-16 05:00:00,858,"5",594
"14239",2024-08-16 06:00:00,889,"6",594
"14240",2024-08-16 07:00:00,905,"7",594
"14241",2024-08-16 08:00:00,929,"8",594
"14242",2024-08-16 09:00:00,924,"9",594
"14243",2024-08-16 10:00:00,943,"10",594
"14244",2024-08-16 11:00:00,956,"11",594
"14245",2024-08-16 12:00:00,926,"12",594
"14246",2024-08-16 13:00:00,921,"13",594
"14247",2024-08-16 14:00:00,895,"14",594
"14248",2024-08-16 15:00:00,907,"15",594
"14249",2024-08-16 16:00:00,865,"16",594
"14250",2024-08-16 17:00:00,853,"17",594
"14251",2024-08-16 18:00:00,831,"18",594
"14252",2024-08-16 19:00:00,807,"19",594
"14253",2024-08-16 20:00:00,739,"20",594
"14254",2024-08-16 21:00:00,681,"21",594
"14255",2024-08-16 22:00:00,627,"22",594
"14256",2024-08-16 23:00:00,603,"23",594
"14257",2024-08-17,600,"0",595
"14258",2024-08-17 01:00:00,589,"1",595
"14259",2024-08-17 02:00:00,576,"2",595
"14260",2024-08-17 03:00:00,598,"3",595
"14261",2024-08-17 04:00:00,627,"4",595
"14262",2024-08-17 05:00:00,678,"5",595
"14263",2024-08-17 06:00:00,746,"6",595
"14264",2024-08-17 07:00:00,821,"7",595
"14265",2024-08-17 08:00:00,842,"8",595
"14266",2024-08-17 09:00:00,840,"9",595
"14267",2024-08-17 10:00:00,834,"10",595
"14268",2024-08-17 11:00:00,841,"11",595
"14269",2024-08-17 12:00:00,828,"12",595
"14270",2024-08-17 13:00:00,772,"13",595
"14271",2024-08-17 14:00:00,823,"14",595
"14272",2024-08-17 15:00:00,834,"15",595
"14273",2024-08-17 16:00:00,757,"16",595
"14274",2024-08-17 17:00:00,747,"17",595
"14275",2024-08-17 18:00:00,731,"18",595
"14276",2024-08-17 19:00:00,723,"19",595
"14277",2024-08-17 20:00:00,679,"20",595
"14278",2024-08-17 21:00:00,637,"21",595
"14279",2024-08-17 22:00:00,614,"22",595
"14280",2024-08-17 23:00:00,592,"23",595
"14281",2024-08-18,586,"0",596
"14282",2024-08-18 01:00:00,587,"1",596
"14283",2024-08-18 02:00:00,572,"2",596
"14284",2024-08-18 03:00:00,613,"3",596
"14285",2024-08-18 04:00:00,673,"4",596
"14286",2024-08-18 05:00:00,678,"5",596
"14287",2024-08-18 06:00:00,738,"6",596
"14288",2024-08-18 07:00:00,813,"7",596
"14289",2024-08-18 08:00:00,819,"8",596
"14290",2024-08-18 09:00:00,837,"9",596
"14291",2024-08-18 10:00:00,831,"10",596
"14292",2024-08-18 11:00:00,829,"11",596
"14293",2024-08-18 12:00:00,846,"12",596
"14294",2024-08-18 13:00:00,842,"13",596
"14295",2024-08-18 14:00:00,838,"14",596
"14296",2024-08-18 15:00:00,841,"15",596
"14297",2024-08-18 16:00:00,774,"16",596
"14298",2024-08-18 17:00:00,777,"17",596
"14299",2024-08-18 18:00:00,766,"18",596
"14300",2024-08-18 19:00:00,749,"19",596
"14301",2024-08-18 20:00:00,695,"20",596
"14302",2024-08-18 21:00:00,652,"21",596
"14303",2024-08-18 22:00:00,641,"22",596
"14304",2024-08-18 23:00:00,625,"23",596
"14305",2024-08-19,618,"0",597
"14306",2024-08-19 01:00:00,613,"1",597
"14307",2024-08-19 02:00:00,613,"2",597
"14308",2024-08-19 03:00:00,690,"3",597
"14309",2024-08-19 04:00:00,787,"4",597
"14310",2024-08-19 05:00:00,873,"5",597
"14311",2024-08-19 06:00:00,915,"6",597
"14312",2024-08-19 07:00:00,931,"7",597
"14313",2024-08-19 08:00:00,949,"8",597
"14314",2024-08-19 09:00:00,942,"9",597
"14315",2024-08-19 10:00:00,972,"10",597
"14316",2024-08-19 11:00:00,953,"11",597
"14317",2024-08-19 12:00:00,937,"12",597
"14318",2024-08-19 13:00:00,906,"13",597
"14319",2024-08-19 14:00:00,895,"14",597
"14320",2024-08-19 15:00:00,885,"15",597
"14321",2024-08-19 16:00:00,867,"16",597
"14322",2024-08-19 17:00:00,850,"17",597
"14323",2024-08-19 18:00:00,831,"18",597
"14324",2024-08-19 19:00:00,803,"19",597
"14325",2024-08-19 20:00:00,738,"20",597
"14326",2024-08-19 21:00:00,689,"21",597
"14327",2024-08-19 22:00:00,630,"22",597
"14328",2024-08-19 23:00:00,618,"23",597
"14329",2024-08-20,611,"0",598
"14330",2024-08-20 01:00:00,616,"1",598
"14331",2024-08-20 02:00:00,624,"2",598
"14332",2024-08-20 03:00:00,699,"3",598
"14333",2024-08-20 04:00:00,797,"4",598
"14334",2024-08-20 05:00:00,884,"5",598
"14335",2024-08-20 06:00:00,911,"6",598
"14336",2024-08-20 07:00:00,925,"7",598
"14337",2024-08-20 08:00:00,930,"8",598
"14338",2024-08-20 09:00:00,925,"9",598
"14339",2024-08-20 10:00:00,939,"10",598
"14340",2024-08-20 11:00:00,929,"11",598
"14341",2024-08-20 12:00:00,916,"12",598
"14342",2024-08-20 13:00:00,893,"13",598
"14343",2024-08-20 14:00:00,882,"14",598
"14344",2024-08-20 15:00:00,875,"15",598
"14345",2024-08-20 16:00:00,859,"16",598
"14346",2024-08-20 17:00:00,844,"17",598
"14347",2024-08-20 18:00:00,835,"18",598
"14348",2024-08-20 19:00:00,804,"19",598
"14349",2024-08-20 20:00:00,740,"20",598
"14350",2024-08-20 21:00:00,671,"21",598
"14351",2024-08-20 22:00:00,633,"22",598
"14352",2024-08-20 23:00:00,619,"23",598
"14353",2024-08-21,606,"0",599
"14354",2024-08-21 01:00:00,601,"1",599
"14355",2024-08-21 02:00:00,589,"2",599
"14356",2024-08-21 03:00:00,603,"3",599
"14357",2024-08-21 04:00:00,629,"4",599
"14358",2024-08-21 05:00:00,664,"5",599
"14359",2024-08-21 06:00:00,705,"6",599
"14360",2024-08-21 07:00:00,744,"7",599
"14361",2024-08-21 08:00:00,754,"8",599
"14362",2024-08-21 09:00:00,760,"9",599
"14363",2024-08-21 10:00:00,765,"10",599
"14364",2024-08-21 11:00:00,760,"11",599
"14365",2024-08-21 12:00:00,762,"12",599
"14366",2024-08-21 13:00:00,755,"13",599
"14367",2024-08-21 14:00:00,771,"14",599
"14368",2024-08-21 15:00:00,777,"15",599
"14369",2024-08-21 16:00:00,779,"16",599
"14370",2024-08-21 17:00:00,772,"17",599
"14371",2024-08-21 18:00:00,765,"18",599
"14372",2024-08-21 19:00:00,752,"19",599
"14373",2024-08-21 20:00:00,697,"20",599
"14374",2024-08-21 21:00:00,655,"21",599
"14375",2024-08-21 22:00:00,646,"22",599
"14376",2024-08-21 23:00:00,631,"23",599
"14377",2024-08-22,628,"0",600
"14378",2024-08-22 01:00:00,630,"1",600
"14379",2024-08-22 02:00:00,639,"2",600
"14380",2024-08-22 03:00:00,713,"3",600
"14381",2024-08-22 04:00:00,813,"4",600
"14382",2024-08-22 05:00:00,878,"5",600
"14383",2024-08-22 06:00:00,910,"6",600
"14384",2024-08-22 07:00:00,911,"7",600
"14385",2024-08-22 08:00:00,909,"8",600
"14386",2024-08-22 09:00:00,917,"9",600
"14387",2024-08-22 10:00:00,939,"10",600
"14388",2024-08-22 11:00:00,928,"11",600
"14389",2024-08-22 12:00:00,922,"12",600
"14390",2024-08-22 13:00:00,909,"13",600
"14391",2024-08-22 14:00:00,904,"14",600
"14392",2024-08-22 15:00:00,902,"15",600
"14393",2024-08-22 16:00:00,891,"16",600
"14394",2024-08-22 17:00:00,882,"17",600
"14395",2024-08-22 18:00:00,878,"18",600
"14396",2024-08-22 19:00:00,838,"19",600
"14397",2024-08-22 20:00:00,751,"20",600
"14398",2024-08-22 21:00:00,693,"21",600
"14399",2024-08-22 22:00:00,659,"22",600
"14400",2024-08-22 23:00:00,652,"23",600
"14401",2024-08-23,643,"0",601
"14402",2024-08-23 01:00:00,642,"1",601
"14403",2024-08-23 02:00:00,651,"2",601
"14404",2024-08-23 03:00:00,730,"3",601
"14405",2024-08-23 04:00:00,834,"4",601
"14406",2024-08-23 05:00:00,906,"5",601
"14407",2024-08-23 06:00:00,934,"6",601
"14408",2024-08-23 07:00:00,946,"7",601
"14409",2024-08-23 08:00:00,933,"8",601
"14410",2024-08-23 09:00:00,939,"9",601
"14411",2024-08-23 10:00:00,951,"10",601
"14412",2024-08-23 11:00:00,935,"11",601
"14413",2024-08-23 12:00:00,925,"12",601
"14414",2024-08-23 13:00:00,908,"13",601
"14415",2024-08-23 14:00:00,902,"14",601
"14416",2024-08-23 15:00:00,893,"15",601
"14417",2024-08-23 16:00:00,880,"16",601
"14418",2024-08-23 17:00:00,868,"17",601
"14419",2024-08-23 18:00:00,857,"18",601
"14420",2024-08-23 19:00:00,822,"19",601
"14421",2024-08-23 20:00:00,742,"20",601
"14422",2024-08-23 21:00:00,682,"21",601
"14423",2024-08-23 22:00:00,648,"22",601
"14424",2024-08-23 23:00:00,633,"23",601
"14425",2024-08-24,614,"0",602
"14426",2024-08-24 01:00:00,613,"1",602
"14427",2024-08-24 02:00:00,602,"2",602
"14428",2024-08-24 03:00:00,616,"3",602
"14429",2024-08-24 04:00:00,647,"4",602
"14430",2024-08-24 05:00:00,697,"5",602
"14431",2024-08-24 06:00:00,742,"6",602
"14432",2024-08-24 07:00:00,774,"7",602
"14433",2024-08-24 08:00:00,789,"8",602
"14434",2024-08-24 09:00:00,796,"9",602
"14435",2024-08-24 10:00:00,796,"10",602
"14436",2024-08-24 11:00:00,789,"11",602
"14437",2024-08-24 12:00:00,783,"12",602
"14438",2024-08-24 13:00:00,775,"13",602
"14439",2024-08-24 14:00:00,770,"14",602
"14440",2024-08-24 15:00:00,778,"15",602
"14441",2024-08-24 16:00:00,781,"16",602
"14442",2024-08-24 17:00:00,779,"17",602
"14443",2024-08-24 18:00:00,765,"18",602
"14444",2024-08-24 19:00:00,743,"19",602
"14445",2024-08-24 20:00:00,696,"20",602
"14446",2024-08-24 21:00:00,655,"21",602
"14447",2024-08-24 22:00:00,623,"22",602
"14448",2024-08-24 23:00:00,605,"23",602
"14449",2024-08-25,596,"0",603
"14450",2024-08-25 01:00:00,587,"1",603
"14451",2024-08-25 02:00:00,572,"2",603
"14452",2024-08-25 03:00:00,590,"3",603
"14453",2024-08-25 04:00:00,614,"4",603
"14454",2024-08-25 05:00:00,649,"5",603
"14455",2024-08-25 06:00:00,695,"6",603
"14456",2024-08-25 07:00:00,727,"7",603
"14457",2024-08-25 08:00:00,739,"8",603
"14458",2024-08-25 09:00:00,755,"9",603
"14459",2024-08-25 10:00:00,767,"10",603
"14460",2024-08-25 11:00:00,769,"11",603
"14461",2024-08-25 12:00:00,787,"12",603
"14462",2024-08-25 13:00:00,767,"13",603
"14463",2024-08-25 14:00:00,771,"14",603
"14464",2024-08-25 15:00:00,782,"15",603
"14465",2024-08-25 16:00:00,783,"16",603
"14466",2024-08-25 17:00:00,786,"17",603
"14467",2024-08-25 18:00:00,774,"18",603
"14468",2024-08-25 19:00:00,749,"19",603
"14469",2024-08-25 20:00:00,696,"20",603
"14470",2024-08-25 21:00:00,651,"21",603
"14471",2024-08-25 22:00:00,640,"22",603
"14472",2024-08-25 23:00:00,626,"23",603
"14473",2024-08-26,620,"0",604
"14474",2024-08-26 01:00:00,617,"1",604
"14475",2024-08-26 02:00:00,626,"2",604
"14476",2024-08-26 03:00:00,691,"3",604
"14477",2024-08-26 04:00:00,808,"4",604
"14478",2024-08-26 05:00:00,890,"5",604
"14479",2024-08-26 06:00:00,930,"6",604
"14480",2024-08-26 07:00:00,935,"7",604
"14481",2024-08-26 08:00:00,948,"8",604
"14482",2024-08-26 09:00:00,947,"9",604
"14483",2024-08-26 10:00:00,973,"10",604
"14484",2024-08-26 11:00:00,960,"11",604
"14485",2024-08-26 12:00:00,949,"12",604
"14486",2024-08-26 13:00:00,921,"13",604
"14487",2024-08-26 14:00:00,913,"14",604
"14488",2024-08-26 15:00:00,902,"15",604
"14489",2024-08-26 16:00:00,878,"16",604
"14490",2024-08-26 17:00:00,881,"17",604
"14491",2024-08-26 18:00:00,871,"18",604
"14492",2024-08-26 19:00:00,809,"19",604
"14493",2024-08-26 20:00:00,734,"20",604
"14494",2024-08-26 21:00:00,684,"21",604
"14495",2024-08-26 22:00:00,630,"22",604
"14496",2024-08-26 23:00:00,615,"23",604
"14497",2024-08-27,609,"0",605
"14498",2024-08-27 01:00:00,610,"1",605
"14499",2024-08-27 02:00:00,621,"2",605
"14500",2024-08-27 03:00:00,689,"3",605
"14501",2024-08-27 04:00:00,774,"4",605
"14502",2024-08-27 05:00:00,853,"5",605
"14503",2024-08-27 06:00:00,885,"6",605
"14504",2024-08-27 07:00:00,895,"7",605
"14505",2024-08-27 08:00:00,894,"8",605
"14506",2024-08-27 09:00:00,901,"9",605
"14507",2024-08-27 10:00:00,910,"10",605
"14508",2024-08-27 11:00:00,901,"11",605
"14509",2024-08-27 12:00:00,889,"12",605
"14510",2024-08-27 13:00:00,866,"13",605
"14511",2024-08-27 14:00:00,857,"14",605
"14512",2024-08-27 15:00:00,851,"15",605
"14513",2024-08-27 16:00:00,846,"16",605
"14514",2024-08-27 17:00:00,827,"17",605
"14515",2024-08-27 18:00:00,825,"18",605
"14516",2024-08-27 19:00:00,785,"19",605
"14517",2024-08-27 20:00:00,721,"20",605
"14518",2024-08-27 21:00:00,670,"21",605
"14519",2024-08-27 22:00:00,631,"22",605
"14520",2024-08-27 23:00:00,620,"23",605
"14521",2024-08-28,614,"0",606
"14522",2024-08-28 01:00:00,620,"1",606
"14523",2024-08-28 02:00:00,629,"2",606
"14524",2024-08-28 03:00:00,693,"3",606
"14525",2024-08-28 04:00:00,796,"4",606
"14526",2024-08-28 05:00:00,862,"5",606
"14527",2024-08-28 06:00:00,897,"6",606
"14528",2024-08-28 07:00:00,911,"7",606
"14529",2024-08-28 08:00:00,918,"8",606
"14530",2024-08-28 09:00:00,927,"9",606
"14531",2024-08-28 10:00:00,933,"10",606
"14532",2024-08-28 11:00:00,921,"11",606
"14533",2024-08-28 12:00:00,915,"12",606
"14534",2024-08-28 13:00:00,918,"13",606
"14535",2024-08-28 14:00:00,891,"14",606
"14536",2024-08-28 15:00:00,894,"15",606
"14537",2024-08-28 16:00:00,895,"16",606
"14538",2024-08-28 17:00:00,879,"17",606
"14539",2024-08-28 18:00:00,870,"18",606
"14540",2024-08-28 19:00:00,829,"19",606
"14541",2024-08-28 20:00:00,752,"20",606
"14542",2024-08-28 21:00:00,699,"21",606
"14543",2024-08-28 22:00:00,662,"22",606
"14544",2024-08-28 23:00:00,656,"23",606
"14545",2024-08-29,650,"0",607
"14546",2024-08-29 01:00:00,646,"1",607
"14547",2024-08-29 02:00:00,664,"2",607
"14548",2024-08-29 03:00:00,729,"3",607
"14549",2024-08-29 04:00:00,818,"4",607
"14550",2024-08-29 05:00:00,904,"5",607
"14551",2024-08-29 06:00:00,932,"6",607
"14552",2024-08-29 07:00:00,933,"7",607
"14553",2024-08-29 08:00:00,932,"8",607
"14554",2024-08-29 09:00:00,942,"9",607
"14555",2024-08-29 10:00:00,950,"10",607
"14556",2024-08-29 11:00:00,942,"11",607
"14557",2024-08-29 12:00:00,959,"12",607
"14558",2024-08-29 13:00:00,914,"13",607
"14559",2024-08-29 14:00:00,914,"14",607
"14560",2024-08-29 15:00:00,917,"15",607
"14561",2024-08-29 16:00:00,907,"16",607
"14562",2024-08-29 17:00:00,892,"17",607
"14563",2024-08-29 18:00:00,886,"18",607
"14564",2024-08-29 19:00:00,826,"19",607
"14565",2024-08-29 20:00:00,746,"20",607
"14566",2024-08-29 21:00:00,692,"21",607
"14567",2024-08-29 22:00:00,663,"22",607
"14568",2024-08-29 23:00:00,654,"23",607
"14569",2024-08-30,645,"0",608
"14570",2024-08-30 01:00:00,651,"1",608
"14571",2024-08-30 02:00:00,666,"2",608
"14572",2024-08-30 03:00:00,735,"3",608
"14573",2024-08-30 04:00:00,828,"4",608
"14574",2024-08-30 05:00:00,896,"5",608
"14575",2024-08-30 06:00:00,924,"6",608
"14576",2024-08-30 07:00:00,926,"7",608
"14577",2024-08-30 08:00:00,927,"8",608
"14578",2024-08-30 09:00:00,927,"9",608
"14579",2024-08-30 10:00:00,952,"10",608
"14580",2024-08-30 11:00:00,948,"11",608
"14581",2024-08-30 12:00:00,934,"12",608
"14582",2024-08-30 13:00:00,904,"13",608
"14583",2024-08-30 14:00:00,912,"14",608
"14584",2024-08-30 15:00:00,911,"15",608
"14585",2024-08-30 16:00:00,893,"16",608
"14586",2024-08-30 17:00:00,880,"17",608
"14587",2024-08-30 18:00:00,867,"18",608
"14588",2024-08-30 19:00:00,811,"19",608
"14589",2024-08-30 20:00:00,737,"20",608
"14590",2024-08-30 21:00:00,682,"21",608
"14591",2024-08-30 22:00:00,677,"22",608
"14592",2024-08-30 23:00:00,656,"23",608
"14593",2024-08-31,661,"0",609
"14594",2024-08-31 01:00:00,636,"1",609
"14595",2024-08-31 02:00:00,630,"2",609
"14596",2024-08-31 03:00:00,634,"3",609
"14597",2024-08-31 04:00:00,666,"4",609
"14598",2024-08-31 05:00:00,716,"5",609
"14599",2024-08-31 06:00:00,757,"6",609
"14600",2024-08-31 07:00:00,810,"7",609
"14601",2024-08-31 08:00:00,852,"8",609
"14602",2024-08-31 09:00:00,829,"9",609
"14603",2024-08-31 10:00:00,816,"10",609
"14604",2024-08-31 11:00:00,809,"11",609
"14605",2024-08-31 12:00:00,821,"12",609
"14606",2024-08-31 13:00:00,794,"13",609
"14607",2024-08-31 14:00:00,800,"14",609
"14608",2024-08-31 15:00:00,804,"15",609
"14609",2024-08-31 16:00:00,801,"16",609
"14610",2024-08-31 17:00:00,799,"17",609
"14611",2024-08-31 18:00:00,800,"18",609
"14612",2024-08-31 19:00:00,763,"19",609
"14613",2024-08-31 20:00:00,706,"20",609
"14614",2024-08-31 21:00:00,660,"21",609
"14615",2024-08-31 22:00:00,624,"22",609
"14616",2024-08-31 23:00:00,648,"23",609
"14617",2024-09-01,631,"0",610
"14618",2024-09-01 01:00:00,655,"1",610
"14619",2024-09-01 02:00:00,664,"2",610
"14620",2024-09-01 03:00:00,673,"3",610
"14621",2024-09-01 04:00:00,670,"4",610
"14622",2024-09-01 05:00:00,736,"5",610
"14623",2024-09-01 06:00:00,780,"6",610
"14624",2024-09-01 07:00:00,818,"7",610
"14625",2024-09-01 08:00:00,833,"8",610
"14626",2024-09-01 09:00:00,840,"9",610
"14627",2024-09-01 10:00:00,844,"10",610
"14628",2024-09-01 11:00:00,856,"11",610
"14629",2024-09-01 12:00:00,848,"12",610
"14630",2024-09-01 13:00:00,867,"13",610
"14631",2024-09-01 14:00:00,862,"14",610
"14632",2024-09-01 15:00:00,852,"15",610
"14633",2024-09-01 16:00:00,823,"16",610
"14634",2024-09-01 17:00:00,818,"17",610
"14635",2024-09-01 18:00:00,812,"18",610
"14636",2024-09-01 19:00:00,763,"19",610
"14637",2024-09-01 20:00:00,706,"20",610
"14638",2024-09-01 21:00:00,659,"21",610
"14639",2024-09-01 22:00:00,679,"22",610
"14640",2024-09-01 23:00:00,672,"23",610
"14641",2024-09-02,666,"0",611
"14642",2024-09-02 01:00:00,670,"1",611
"14643",2024-09-02 02:00:00,692,"2",611
"14644",2024-09-02 03:00:00,760,"3",611
"14645",2024-09-02 04:00:00,835,"4",611
"14646",2024-09-02 05:00:00,905,"5",611
"14647",2024-09-02 06:00:00,933,"6",611
"14648",2024-09-02 07:00:00,933,"7",611
"14649",2024-09-02 08:00:00,929,"8",611
"14650",2024-09-02 09:00:00,926,"9",611
"14651",2024-09-02 10:00:00,939,"10",611
"14652",2024-09-02 11:00:00,937,"11",611
"14653",2024-09-02 12:00:00,935,"12",611
"14654",2024-09-02 13:00:00,914,"13",611
"14655",2024-09-02 14:00:00,910,"14",611
"14656",2024-09-02 15:00:00,901,"15",611
"14657",2024-09-02 16:00:00,891,"16",611
"14658",2024-09-02 17:00:00,888,"17",611
"14659",2024-09-02 18:00:00,875,"18",611
"14660",2024-09-02 19:00:00,812,"19",611
"14661",2024-09-02 20:00:00,740,"20",611
"14662",2024-09-02 21:00:00,696,"21",611
"14663",2024-09-02 22:00:00,623,"22",611
"14664",2024-09-02 23:00:00,611,"23",611
"14665",2024-09-03,609,"0",612
"14666",2024-09-03 01:00:00,615,"1",612
"14667",2024-09-03 02:00:00,633,"2",612
"14668",2024-09-03 03:00:00,726,"3",612
"14669",2024-09-03 04:00:00,812,"4",612
"14670",2024-09-03 05:00:00,888,"5",612
"14671",2024-09-03 06:00:00,914,"6",612
"14672",2024-09-03 07:00:00,904,"7",612
"14673",2024-09-03 08:00:00,897,"8",612
"14674",2024-09-03 09:00:00,901,"9",612
"14675",2024-09-03 10:00:00,912,"10",612
"14676",2024-09-03 11:00:00,908,"11",612
"14677",2024-09-03 12:00:00,903,"12",612
"14678",2024-09-03 13:00:00,882,"13",612
"14679",2024-09-03 14:00:00,892,"14",612
"14680",2024-09-03 15:00:00,884,"15",612
"14681",2024-09-03 16:00:00,876,"16",612
"14682",2024-09-03 17:00:00,865,"17",612
"14683",2024-09-03 18:00:00,863,"18",612
"14684",2024-09-03 19:00:00,807,"19",612
"14685",2024-09-03 20:00:00,727,"20",612
"14686",2024-09-03 21:00:00,665,"21",612
"14687",2024-09-03 22:00:00,622,"22",612
"14688",2024-09-03 23:00:00,605,"23",612
"14689",2024-09-04,596,"0",613
"14690",2024-09-04 01:00:00,607,"1",613
"14691",2024-09-04 02:00:00,622,"2",613
"14692",2024-09-04 03:00:00,706,"3",613
"14693",2024-09-04 04:00:00,810,"4",613
"14694",2024-09-04 05:00:00,885,"5",613
"14695",2024-09-04 06:00:00,899,"6",613
"14696",2024-09-04 07:00:00,893,"7",613
"14697",2024-09-04 08:00:00,884,"8",613
"14698",2024-09-04 09:00:00,876,"9",613
"14699",2024-09-04 10:00:00,886,"10",613
"14700",2024-09-04 11:00:00,879,"11",613
"14701",2024-09-04 12:00:00,867,"12",613
"14702",2024-09-04 13:00:00,855,"13",613
"14703",2024-09-04 14:00:00,851,"14",613
"14704",2024-09-04 15:00:00,844,"15",613
"14705",2024-09-04 16:00:00,834,"16",613
"14706",2024-09-04 17:00:00,831,"17",613
"14707",2024-09-04 18:00:00,837,"18",613
"14708",2024-09-04 19:00:00,778,"19",613
"14709",2024-09-04 20:00:00,695,"20",613
"14710",2024-09-04 21:00:00,641,"21",613
"14711",2024-09-04 22:00:00,641,"22",613
"14712",2024-09-04 23:00:00,624,"23",613
"14713",2024-09-05,613,"0",614
"14714",2024-09-05 01:00:00,618,"1",614
"14715",2024-09-05 02:00:00,646,"2",614
"14716",2024-09-05 03:00:00,740,"3",614
"14717",2024-09-05 04:00:00,836,"4",614
"14718",2024-09-05 05:00:00,894,"5",614
"14719",2024-09-05 06:00:00,905,"6",614
"14720",2024-09-05 07:00:00,903,"7",614
"14721",2024-09-05 08:00:00,883,"8",614
"14722",2024-09-05 09:00:00,880,"9",614
"14723",2024-09-05 10:00:00,894,"10",614
"14724",2024-09-05 11:00:00,888,"11",614
"14725",2024-09-05 12:00:00,881,"12",614
"14726",2024-09-05 13:00:00,864,"13",614
"14727",2024-09-05 14:00:00,866,"14",614
"14728",2024-09-05 15:00:00,869,"15",614
"14729",2024-09-05 16:00:00,873,"16",614
"14730",2024-09-05 17:00:00,866,"17",614
"14731",2024-09-05 18:00:00,870,"18",614
"14732",2024-09-05 19:00:00,797,"19",614
"14733",2024-09-05 20:00:00,718,"20",614
"14734",2024-09-05 21:00:00,667,"21",614
"14735",2024-09-05 22:00:00,677,"22",614
"14736",2024-09-05 23:00:00,653,"23",614
"14737",2024-09-06,649,"0",615
"14738",2024-09-06 01:00:00,650,"1",615
"14739",2024-09-06 02:00:00,663,"2",615
"14740",2024-09-06 03:00:00,733,"3",615
"14741",2024-09-06 04:00:00,821,"4",615
"14742",2024-09-06 05:00:00,894,"5",615
"14743",2024-09-06 06:00:00,907,"6",615
"14744",2024-09-06 07:00:00,901,"7",615
"14745",2024-09-06 08:00:00,895,"8",615
"14746",2024-09-06 09:00:00,887,"9",615
"14747",2024-09-06 10:00:00,910,"10",615
"14748",2024-09-06 11:00:00,902,"11",615
"14749",2024-09-06 12:00:00,902,"12",615
"14750",2024-09-06 13:00:00,877,"13",615
"14751",2024-09-06 14:00:00,877,"14",615
"14752",2024-09-06 15:00:00,882,"15",615
"14753",2024-09-06 16:00:00,874,"16",615
"14754",2024-09-06 17:00:00,864,"17",615
"14755",2024-09-06 18:00:00,856,"18",615
"14756",2024-09-06 19:00:00,783,"19",615
"14757",2024-09-06 20:00:00,704,"20",615
"14758",2024-09-06 21:00:00,655,"21",615
"14759",2024-09-06 22:00:00,672,"22",615
"14760",2024-09-06 23:00:00,652,"23",615
"14761",2024-09-07,647,"0",616
"14762",2024-09-07 01:00:00,636,"1",616
"14763",2024-09-07 02:00:00,634,"2",616
"14764",2024-09-07 03:00:00,643,"3",616
"14765",2024-09-07 04:00:00,680,"4",616
"14766",2024-09-07 05:00:00,733,"5",616
"14767",2024-09-07 06:00:00,775,"6",616
"14768",2024-09-07 07:00:00,804,"7",616
"14769",2024-09-07 08:00:00,819,"8",616
"14770",2024-09-07 09:00:00,814,"9",616
"14771",2024-09-07 10:00:00,812,"10",616
"14772",2024-09-07 11:00:00,802,"11",616
"14773",2024-09-07 12:00:00,794,"12",616
"14774",2024-09-07 13:00:00,793,"13",616
"14775",2024-09-07 14:00:00,787,"14",616
"14776",2024-09-07 15:00:00,793,"15",616
"14777",2024-09-07 16:00:00,806,"16",616
"14778",2024-09-07 17:00:00,799,"17",616
"14779",2024-09-07 18:00:00,811,"18",616
"14780",2024-09-07 19:00:00,767,"19",616
"14781",2024-09-07 20:00:00,713,"20",616
