Station_n,Station,Year,Month,Day,Time_UTC,DateTime,H_avg_radiation,Air_temperature,10min_avg_wind_speed,Hourly_max_wind_speed
6,Tartu-Tõravere,2024,2,11,23:00,2024-02-11T23:00,0,-4.9,2.0,4.5
6,Tartu-Tõravere,2024,2,12,00:00,2024-02-12T00:00,0,-5.0,3.0,6.0
6,Tartu-Tõravere,2024,2,12,01:00,2024-02-12T01:00,0,-5.4,2.6,6.0
6,Tartu-Tõravere,2024,2,12,02:00,2024-02-12T02:00,0,-5.6,2.4,6.0
6,Tartu-Tõravere,2024,2,12,03:00,2024-02-12T03:00,0,-5.6,2.7,5.3
6,Tartu-Tõravere,2024,2,12,04:00,2024-02-12T04:00,0,-5.8,2.5,6.5
6,Tartu-Tõravere,2024,2,12,05:00,2024-02-12T05:00,0,-5.8,2.9,6.5
6,Tartu-Tõravere,2024,2,12,06:00,2024-02-12T06:00,0,-5.9,3.1,6.6
6,Tartu-Tõravere,2024,2,12,07:00,2024-02-12T07:00,9,-5.9,3.0,7.2
6,Tartu-Tõravere,2024,2,12,08:00,2024-02-12T08:00,30,-5.7,2.8,6.4
6,Tartu-Tõravere,2024,2,12,09:00,2024-02-12T09:00,63,-5.4,3.1,7.0
6,Tartu-Tõravere,2024,2,12,10:00,2024-02-12T10:00,75,-5.1,2.5,6.9
6,Tartu-Tõravere,2024,2,12,11:00,2024-02-12T11:00,72,-5.1,3.6,7.8
6,Tartu-Tõravere,2024,2,12,12:00,2024-02-12T12:00,42,-5.3,4.3,8.0
6,Tartu-Tõravere,2024,2,12,13:00,2024-02-12T13:00,31,-5.2,3.7,9.4
6,Tartu-Tõravere,2024,2,12,14:00,2024-02-12T14:00,15,-5.0,4.2,8.8
6,Tartu-Tõravere,2024,2,12,15:00,2024-02-12T15:00,5,-4.7,4.1,8.7
6,Tartu-Tõravere,2024,2,12,16:00,2024-02-12T16:00,0,-4.4,4.0,9.2
6,Tartu-Tõravere,2024,2,12,17:00,2024-02-12T17:00,0,-4.4,3.7,8.9
6,Tartu-Tõravere,2024,2,12,18:00,2024-02-12T18:00,0,-4.4,4.0,8.7
6,Tartu-Tõravere,2024,2,12,19:00,2024-02-12T19:00,0,-4.4,4.5,9.8
6,Tartu-Tõravere,2024,2,12,20:00,2024-02-12T20:00,0,-4.4,4.4,10.0
6,Tartu-Tõravere,2024,2,12,21:00,2024-02-12T21:00,0,-4.3,4.2,9.5
6,Tartu-Tõravere,2024,2,12,22:00,2024-02-12T22:00,0,-4.3,3.4,8.8
6,Tartu-Tõravere,2024,2,12,23:00,2024-02-12T23:00,0,-4.1,3.7,8.0
6,Tartu-Tõravere,2024,2,13,00:00,2024-02-13T00:00,0,-4.0,4.4,9.3
6,Tartu-Tõravere,2024,2,13,01:00,2024-02-13T01:00,0,-4.1,4.6,8.1
6,Tartu-Tõravere,2024,2,13,02:00,2024-02-13T02:00,0,-3.8,4.6,10.9
6,Tartu-Tõravere,2024,2,13,03:00,2024-02-13T03:00,0,-3.7,4.4,9.6
6,Tartu-Tõravere,2024,2,13,04:00,2024-02-13T04:00,0,-3.6,5.5,10.0
6,Tartu-Tõravere,2024,2,13,05:00,2024-02-13T05:00,0,-3.7,4.4,10.3
6,Tartu-Tõravere,2024,2,13,06:00,2024-02-13T06:00,0,-3.8,4.9,9.4
6,Tartu-Tõravere,2024,2,13,07:00,2024-02-13T07:00,5,-3.5,6.3,10.5
6,Tartu-Tõravere,2024,2,13,08:00,2024-02-13T08:00,21,-3.5,5.6,11.1
6,Tartu-Tõravere,2024,2,13,09:00,2024-02-13T09:00,33,-3.7,6.3,11.1
6,Tartu-Tõravere,2024,2,13,10:00,2024-02-13T10:00,32,-3.8,6.5,11.6
6,Tartu-Tõravere,2024,2,13,11:00,2024-02-13T11:00,29,-3.7,5.7,10.8
6,Tartu-Tõravere,2024,2,13,12:00,2024-02-13T12:00,38,-3.6,5.3,9.6
6,Tartu-Tõravere,2024,2,13,13:00,2024-02-13T13:00,42,-3.3,5.4,10.6
6,Tartu-Tõravere,2024,2,13,14:00,2024-02-13T14:00,19,-2.9,4.9,9.4
6,Tartu-Tõravere,2024,2,13,15:00,2024-02-13T15:00,6,-2.7,4.8,8.1
6,Tartu-Tõravere,2024,2,13,16:00,2024-02-13T16:00,0,-2.7,5.1,7.8
6,Tartu-Tõravere,2024,2,13,17:00,2024-02-13T17:00,0,-3.0,4.3,8.9
6,Tartu-Tõravere,2024,2,13,18:00,2024-02-13T18:00,0,-2.9,4.0,7.0
6,Tartu-Tõravere,2024,2,13,19:00,2024-02-13T19:00,0,-2.8,3.5,6.9
6,Tartu-Tõravere,2024,2,13,20:00,2024-02-13T20:00,0,-2.7,3.6,5.6
6,Tartu-Tõravere,2024,2,13,21:00,2024-02-13T21:00,0,-2.5,4.0,6.6
6,Tartu-Tõravere,2024,2,13,22:00,2024-02-13T22:00,0,-2.4,4.1,7.1
6,Tartu-Tõravere,2024,2,13,23:00,2024-02-13T23:00,0,-2.4,3.5,6.2
6,Tartu-Tõravere,2024,2,14,00:00,2024-02-14T00:00,0,-2.4,3.5,5.4
6,Tartu-Tõravere,2024,2,14,01:00,2024-02-14T01:00,0,-2.3,3.7,6.0
6,Tartu-Tõravere,2024,2,14,02:00,2024-02-14T02:00,0,-2.2,3.5,5.3
6,Tartu-Tõravere,2024,2,14,03:00,2024-02-14T03:00,0,-2.0,3.2,5.2
6,Tartu-Tõravere,2024,2,14,04:00,2024-02-14T04:00,0,-2.0,2.3,4.1
6,Tartu-Tõravere,2024,2,14,05:00,2024-02-14T05:00,0,-1.9,1.6,2.7
6,Tartu-Tõravere,2024,2,14,06:00,2024-02-14T06:00,0,-1.9,1.4,2.1
6,Tartu-Tõravere,2024,2,14,07:00,2024-02-14T07:00,11,-1.6,1.3,2.1
6,Tartu-Tõravere,2024,2,14,08:00,2024-02-14T08:00,44,-1.1,1.0,1.9
6,Tartu-Tõravere,2024,2,14,09:00,2024-02-14T09:00,76,-0.1,0.9,2.1
6,Tartu-Tõravere,2024,2,14,10:00,2024-02-14T10:00,154,0.7,0.6,2.5
6,Tartu-Tõravere,2024,2,14,11:00,2024-02-14T11:00,174,0.7,1.0,2.4
6,Tartu-Tõravere,2024,2,14,12:00,2024-02-14T12:00,141,0.7,1.1,2.1
6,Tartu-Tõravere,2024,2,14,13:00,2024-02-14T13:00,76,0.5,1.0,2.1
6,Tartu-Tõravere,2024,2,14,14:00,2024-02-14T14:00,32,0.1,1.6,2.0
6,Tartu-Tõravere,2024,2,14,15:00,2024-02-14T15:00,8,0.2,1.4,2.4
6,Tartu-Tõravere,2024,2,14,16:00,2024-02-14T16:00,0,0.2,1.0,2.5
6,Tartu-Tõravere,2024,2,14,17:00,2024-02-14T17:00,0,0.2,2.3,3.6
6,Tartu-Tõravere,2024,2,14,18:00,2024-02-14T18:00,0,0.2,1.8,3.9
6,Tartu-Tõravere,2024,2,14,19:00,2024-02-14T19:00,0,0.2,2.3,4.0
6,Tartu-Tõravere,2024,2,14,20:00,2024-02-14T20:00,0,0.3,1.1,3.5
6,Tartu-Tõravere,2024,2,14,21:00,2024-02-14T21:00,0,0.3,1.2,2.3
6,Tartu-Tõravere,2024,2,14,22:00,2024-02-14T22:00,0,0.4,1.0,2.5
6,Tartu-Tõravere,2024,2,14,23:00,2024-02-14T23:00,0,0.4,1.3,2.3
6,Tartu-Tõravere,2024,2,15,00:00,2024-02-15T00:00,0,0.4,1.0,2.4
6,Tartu-Tõravere,2024,2,15,01:00,2024-02-15T01:00,0,0.3,1.2,2.7
6,Tartu-Tõravere,2024,2,15,02:00,2024-02-15T02:00,0,0.3,1.2,2.6
6,Tartu-Tõravere,2024,2,15,03:00,2024-02-15T03:00,0,0.1,1.4,3.2
6,Tartu-Tõravere,2024,2,15,04:00,2024-02-15T04:00,0,0.0,1.5,4.0
6,Tartu-Tõravere,2024,2,15,05:00,2024-02-15T05:00,0,0.1,1.4,2.9
6,Tartu-Tõravere,2024,2,15,06:00,2024-02-15T06:00,1,0.1,1.5,2.7
6,Tartu-Tõravere,2024,2,15,07:00,2024-02-15T07:00,22,0.3,1.5,3.4
6,Tartu-Tõravere,2024,2,15,08:00,2024-02-15T08:00,47,0.5,1.4,3.0
6,Tartu-Tõravere,2024,2,15,09:00,2024-02-15T09:00,61,0.6,1.8,2.8
6,Tartu-Tõravere,2024,2,15,10:00,2024-02-15T10:00,168,1.6,2.8,5.8
6,Tartu-Tõravere,2024,2,15,11:00,2024-02-15T11:00,171,1.7,2.3,5.4
6,Tartu-Tõravere,2024,2,15,12:00,2024-02-15T12:00,138,1.8,2.0,4.5
6,Tartu-Tõravere,2024,2,15,13:00,2024-02-15T13:00,72,1.6,2.7,4.9
6,Tartu-Tõravere,2024,2,15,14:00,2024-02-15T14:00,46,1.6,2.0,4.7
6,Tartu-Tõravere,2024,2,15,15:00,2024-02-15T15:00,18,1.4,2.3,4.1
6,Tartu-Tõravere,2024,2,15,16:00,2024-02-15T16:00,1,1.3,2.4,4.3
6,Tartu-Tõravere,2024,2,15,17:00,2024-02-15T17:00,0,1.3,2.7,5.1
6,Tartu-Tõravere,2024,2,15,18:00,2024-02-15T18:00,0,1.4,3.1,6.0
6,Tartu-Tõravere,2024,2,15,19:00,2024-02-15T19:00,0,0.9,2.8,5.7
6,Tartu-Tõravere,2024,2,15,20:00,2024-02-15T20:00,0,0.8,3.2,5.5
6,Tartu-Tõravere,2024,2,15,21:00,2024-02-15T21:00,0,0.7,3.2,6.6
6,Tartu-Tõravere,2024,2,15,22:00,2024-02-15T22:00,0,0.7,4.2,7.2
6,Tartu-Tõravere,2024,2,15,23:00,2024-02-15T23:00,0,0.4,4.3,8.4
6,Tartu-Tõravere,2024,2,16,00:00,2024-02-16T00:00,-1,0.0,4.0,7.4
6,Tartu-Tõravere,2024,2,16,01:00,2024-02-16T01:00,-1,-0.7,3.4,5.7
6,Tartu-Tõravere,2024,2,16,02:00,2024-02-16T02:00,0,-0.5,4.0,6.9
6,Tartu-Tõravere,2024,2,16,03:00,2024-02-16T03:00,0,-1.2,2.7,6.7
6,Tartu-Tõravere,2024,2,16,04:00,2024-02-16T04:00,0,-0.8,3.7,5.9
6,Tartu-Tõravere,2024,2,16,05:00,2024-02-16T05:00,0,-0.6,3.8,6.1
6,Tartu-Tõravere,2024,2,16,06:00,2024-02-16T06:00,2,-0.6,4.3,7.1
6,Tartu-Tõravere,2024,2,16,07:00,2024-02-16T07:00,23,-0.5,4.4,7.1
6,Tartu-Tõravere,2024,2,16,08:00,2024-02-16T08:00,40,-0.4,4.9,7.6
6,Tartu-Tõravere,2024,2,16,09:00,2024-02-16T09:00,68,-0.1,5.1,7.5
6,Tartu-Tõravere,2024,2,16,10:00,2024-02-16T10:00,69,-0.1,4.5,6.6
6,Tartu-Tõravere,2024,2,16,11:00,2024-02-16T11:00,72,0.2,4.9,8.1
6,Tartu-Tõravere,2024,2,16,12:00,2024-02-16T12:00,62,0.4,4.5,7.8
6,Tartu-Tõravere,2024,2,16,13:00,2024-02-16T13:00,38,0.6,4.4,7.6
6,Tartu-Tõravere,2024,2,16,14:00,2024-02-16T14:00,21,0.7,4.7,7.9
6,Tartu-Tõravere,2024,2,16,15:00,2024-02-16T15:00,8,0.9,5.0,7.7
6,Tartu-Tõravere,2024,2,16,16:00,2024-02-16T16:00,0,1.3,5.8,9.9
6,Tartu-Tõravere,2024,2,16,17:00,2024-02-16T17:00,0,1.7,5.8,9.3
6,Tartu-Tõravere,2024,2,16,18:00,2024-02-16T18:00,0,2.1,5.2,10.1
6,Tartu-Tõravere,2024,2,16,19:00,2024-02-16T19:00,0,2.9,5.5,9.7
6,Tartu-Tõravere,2024,2,16,20:00,2024-02-16T20:00,0,3.7,4.5,9.6
6,Tartu-Tõravere,2024,2,16,21:00,2024-02-16T21:00,0,4.4,5.7,11.6
6,Tartu-Tõravere,2024,2,16,22:00,2024-02-16T22:00,0,3.8,5.2,10.4
6,Tartu-Tõravere,2024,2,16,23:00,2024-02-16T23:00,0,3.6,4.9,10.2
6,Tartu-Tõravere,2024,2,17,00:00,2024-02-17T00:00,0,3.4,5.5,10.0
6,Tartu-Tõravere,2024,2,17,01:00,2024-02-17T01:00,0,3.4,5.1,11.9
6,Tartu-Tõravere,2024,2,17,02:00,2024-02-17T02:00,0,3.6,4.8,10.0
6,Tartu-Tõravere,2024,2,17,03:00,2024-02-17T03:00,0,3.5,5.5,10.5
6,Tartu-Tõravere,2024,2,17,04:00,2024-02-17T04:00,0,3.2,5.5,11.0
6,Tartu-Tõravere,2024,2,17,05:00,2024-02-17T05:00,0,3.0,5.6,10.4
6,Tartu-Tõravere,2024,2,17,06:00,2024-02-17T06:00,0,3.3,4.9,11.4
6,Tartu-Tõravere,2024,2,17,07:00,2024-02-17T07:00,5,3.6,4.5,10.4
6,Tartu-Tõravere,2024,2,17,08:00,2024-02-17T08:00,14,4.1,4.2,10.5
6,Tartu-Tõravere,2024,2,17,09:00,2024-02-17T09:00,15,4.1,3.6,8.8
6,Tartu-Tõravere,2024,2,17,10:00,2024-02-17T10:00,29,4.2,5.2,10.3
6,Tartu-Tõravere,2024,2,17,11:00,2024-02-17T11:00,66,3.0,5.6,10.9
6,Tartu-Tõravere,2024,2,17,12:00,2024-02-17T12:00,58,1.5,4.9,10.8
6,Tartu-Tõravere,2024,2,17,13:00,2024-02-17T13:00,92,0.9,4.4,11.2
6,Tartu-Tõravere,2024,2,17,14:00,2024-02-17T14:00,61,0.5,4.4,9.4
6,Tartu-Tõravere,2024,2,17,15:00,2024-02-17T15:00,18,0.2,3.4,10.3
6,Tartu-Tõravere,2024,2,17,16:00,2024-02-17T16:00,0,-0.2,3.8,7.1
6,Tartu-Tõravere,2024,2,17,17:00,2024-02-17T17:00,0,-0.7,4.1,7.2
6,Tartu-Tõravere,2024,2,17,18:00,2024-02-17T18:00,0,-0.4,5.2,10.2
6,Tartu-Tõravere,2024,2,17,19:00,2024-02-17T19:00,0,-0.2,4.1,10.4
6,Tartu-Tõravere,2024,2,17,20:00,2024-02-17T20:00,0,-0.2,4.3,11.4
6,Tartu-Tõravere,2024,2,17,21:00,2024-02-17T21:00,0,-0.1,4.9,7.8
6,Tartu-Tõravere,2024,2,17,22:00,2024-02-17T22:00,0,-0.3,3.7,8.0
6,Tartu-Tõravere,2024,2,17,23:00,2024-02-17T23:00,0,-0.7,4.6,7.2
6,Tartu-Tõravere,2024,2,18,00:00,2024-02-18T00:00,-1,-1.0,5.5,10.4
6,Tartu-Tõravere,2024,2,18,01:00,2024-02-18T01:00,-1,-1.7,4.5,9.4
6,Tartu-Tõravere,2024,2,18,02:00,2024-02-18T02:00,-1,-2.4,5.1,9.4
6,Tartu-Tõravere,2024,2,18,03:00,2024-02-18T03:00,-1,-3.0,3.8,9.6
6,Tartu-Tõravere,2024,2,18,04:00,2024-02-18T04:00,-1,-3.4,3.3,7.1
6,Tartu-Tõravere,2024,2,18,05:00,2024-02-18T05:00,-1,-3.6,3.3,6.7
6,Tartu-Tõravere,2024,2,18,06:00,2024-02-18T06:00,3,-3.5,3.6,7.1
6,Tartu-Tõravere,2024,2,18,07:00,2024-02-18T07:00,67,-2.9,2.9,7.5
6,Tartu-Tõravere,2024,2,18,08:00,2024-02-18T08:00,173,-2.2,4.1,6.9
6,Tartu-Tõravere,2024,2,18,09:00,2024-02-18T09:00,176,-1.4,4.2,9.9
6,Tartu-Tõravere,2024,2,18,10:00,2024-02-18T10:00,195,-0.8,3.4,9.5
6,Tartu-Tõravere,2024,2,18,11:00,2024-02-18T11:00,245,-0.5,4.3,8.5
6,Tartu-Tõravere,2024,2,18,12:00,2024-02-18T12:00,245,0.1,4.4,7.8
6,Tartu-Tõravere,2024,2,18,13:00,2024-02-18T13:00,180,0.2,2.9,6.6
6,Tartu-Tõravere,2024,2,18,14:00,2024-02-18T14:00,98,-0.3,1.5,5.3
6,Tartu-Tõravere,2024,2,18,15:00,2024-02-18T15:00,43,-0.9,0.9,3.4
6,Tartu-Tõravere,2024,2,18,16:00,2024-02-18T16:00,1,-2.5,0.4,1.3
6,Tartu-Tõravere,2024,2,18,17:00,2024-02-18T17:00,-1,-2.9,0.3,1.1
6,Tartu-Tõravere,2024,2,18,18:00,2024-02-18T18:00,-1,-3.6,0.5,1.6
6,Tartu-Tõravere,2024,2,18,19:00,2024-02-18T19:00,-1,-4.1,0.6,1.2
6,Tartu-Tõravere,2024,2,18,20:00,2024-02-18T20:00,-1,-4.6,0.9,1.9
6,Tartu-Tõravere,2024,2,18,21:00,2024-02-18T21:00,-1,-4.9,0.8,2.0
6,Tartu-Tõravere,2024,2,18,22:00,2024-02-18T22:00,-1,-5.7,0.9,1.8
6,Tartu-Tõravere,2024,2,18,23:00,2024-02-18T23:00,-1,-6.0,1.2,2.2
6,Tartu-Tõravere,2024,2,19,00:00,2024-02-19T00:00,-1,-6.1,1.1,2.5
6,Tartu-Tõravere,2024,2,19,01:00,2024-02-19T01:00,-1,-6.7,1.0,1.7
6,Tartu-Tõravere,2024,2,19,02:00,2024-02-19T02:00,-1,-6.1,1.5,3.0
6,Tartu-Tõravere,2024,2,19,03:00,2024-02-19T03:00,0,-5.2,2.1,3.5
6,Tartu-Tõravere,2024,2,19,04:00,2024-02-19T04:00,-1,-5.5,1.6,3.7
6,Tartu-Tõravere,2024,2,19,05:00,2024-02-19T05:00,-1,-5.1,2.0,3.6
6,Tartu-Tõravere,2024,2,19,06:00,2024-02-19T06:00,8,-4.7,2.8,5.0
6,Tartu-Tõravere,2024,2,19,07:00,2024-02-19T07:00,71,-3.8,2.5,4.7
6,Tartu-Tõravere,2024,2,19,08:00,2024-02-19T08:00,157,-2.6,2.4,5.0
6,Tartu-Tõravere,2024,2,19,09:00,2024-02-19T09:00,183,-2.0,3.5,6.2
6,Tartu-Tõravere,2024,2,19,10:00,2024-02-19T10:00,183,-1.3,2.6,5.9
6,Tartu-Tõravere,2024,2,19,11:00,2024-02-19T11:00,205,-0.7,3.2,6.3
6,Tartu-Tõravere,2024,2,19,12:00,2024-02-19T12:00,166,-0.3,3.6,6.1
6,Tartu-Tõravere,2024,2,19,13:00,2024-02-19T13:00,122,-0.3,3.0,6.6
6,Tartu-Tõravere,2024,2,19,14:00,2024-02-19T14:00,81,-0.2,3.7,6.1
6,Tartu-Tõravere,2024,2,19,15:00,2024-02-19T15:00,31,-0.5,3.4,5.9
6,Tartu-Tõravere,2024,2,19,16:00,2024-02-19T16:00,1,-0.6,3.1,6.0
6,Tartu-Tõravere,2024,2,19,17:00,2024-02-19T17:00,0,-0.6,3.6,6.8
6,Tartu-Tõravere,2024,2,19,18:00,2024-02-19T18:00,0,-1.0,3.3,7.1
6,Tartu-Tõravere,2024,2,19,19:00,2024-02-19T19:00,0,-1.3,3.4,7.7
6,Tartu-Tõravere,2024,2,19,20:00,2024-02-19T20:00,0,-0.9,2.8,5.7
6,Tartu-Tõravere,2024,2,19,21:00,2024-02-19T21:00,0,-1.2,2.5,4.8
6,Tartu-Tõravere,2024,2,19,22:00,2024-02-19T22:00,0,-1.5,2.2,4.2
6,Tartu-Tõravere,2024,2,19,23:00,2024-02-19T23:00,0,-1.6,2.5,4.8
6,Tartu-Tõravere,2024,2,20,00:00,2024-02-20T00:00,0,-1.7,2.3,4.3
6,Tartu-Tõravere,2024,2,20,01:00,2024-02-20T01:00,0,-1.7,2.5,4.9
6,Tartu-Tõravere,2024,2,20,02:00,2024-02-20T02:00,0,-1.9,2.9,5.3
6,Tartu-Tõravere,2024,2,20,03:00,2024-02-20T03:00,0,-2.6,2.7,4.0
6,Tartu-Tõravere,2024,2,20,04:00,2024-02-20T04:00,0,-3.3,2.5,4.0
6,Tartu-Tõravere,2024,2,20,05:00,2024-02-20T05:00,0,-3.6,2.8,4.5
6,Tartu-Tõravere,2024,2,20,06:00,2024-02-20T06:00,4,-3.2,3.4,5.2
6,Tartu-Tõravere,2024,2,20,07:00,2024-02-20T07:00,52,-2.6,3.4,5.3
6,Tartu-Tõravere,2024,2,20,08:00,2024-02-20T08:00,171,-1.7,3.8,6.1
6,Tartu-Tõravere,2024,2,20,09:00,2024-02-20T09:00,241,-0.6,3.7,6.7
6,Tartu-Tõravere,2024,2,20,10:00,2024-02-20T10:00,177,-0.7,3.0,5.2
6,Tartu-Tõravere,2024,2,20,11:00,2024-02-20T11:00,121,-0.6,2.2,5.5
6,Tartu-Tõravere,2024,2,20,12:00,2024-02-20T12:00,111,-0.2,2.6,4.3
6,Tartu-Tõravere,2024,2,20,13:00,2024-02-20T13:00,125,-0.2,2.4,4.1
6,Tartu-Tõravere,2024,2,20,14:00,2024-02-20T14:00,79,-0.1,1.5,3.1
6,Tartu-Tõravere,2024,2,20,15:00,2024-02-20T15:00,23,-0.9,2.6,4.6
6,Tartu-Tõravere,2024,2,20,16:00,2024-02-20T16:00,2,-1.3,1.9,4.5
6,Tartu-Tõravere,2024,2,20,17:00,2024-02-20T17:00,0,-1.4,1.2,3.7
6,Tartu-Tõravere,2024,2,20,18:00,2024-02-20T18:00,0,-1.7,1.6,2.7
6,Tartu-Tõravere,2024,2,20,19:00,2024-02-20T19:00,0,-2.0,1.6,2.6
6,Tartu-Tõravere,2024,2,20,20:00,2024-02-20T20:00,0,-2.1,1.5,2.3
6,Tartu-Tõravere,2024,2,20,21:00,2024-02-20T21:00,0,-2.0,1.3,2.0
6,Tartu-Tõravere,2024,2,20,22:00,2024-02-20T22:00,0,-1.9,1.5,2.0
6,Tartu-Tõravere,2024,2,20,23:00,2024-02-20T23:00,0,-1.7,1.5,2.6
7,Viljandi,2024,1,1,00:00,2024-01-01T00:00,,-10.1,0.8,1.7
7,Viljandi,2024,1,1,01:00,2024-01-01T01:00,,-11.1,0.6,1.3
7,Viljandi,2024,1,1,02:00,2024-01-01T02:00,,-11.5,1.0,1.4
7,Viljandi,2024,1,1,03:00,2024-01-01T03:00,,-10.1,0.8,1.6
7,Viljandi,2024,1,1,04:00,2024-01-01T04:00,,-8.4,1.9,3.7
7,Viljandi,2024,1,1,05:00,2024-01-01T05:00,,-9.5,1.7,4.6
7,Viljandi,2024,1,1,06:00,2024-01-01T06:00,,-10.3,1.8,2.9
7,Viljandi,2024,1,1,07:00,2024-01-01T07:00,,-11.0,1.6,3.4
7,Viljandi,2024,1,1,08:00,2024-01-01T08:00,,-10.8,2.3,4.0
7,Viljandi,2024,1,1,09:00,2024-01-01T09:00,,-10.9,2.7,5.3
7,Viljandi,2024,1,1,10:00,2024-01-01T10:00,,-11.1,3.4,6.7
7,Viljandi,2024,1,1,11:00,2024-01-01T11:00,,-11.0,3.6,6.1
7,Viljandi,2024,1,1,12:00,2024-01-01T12:00,,-11.2,4.4,8.1
7,Viljandi,2024,1,1,13:00,2024-01-01T13:00,,-11.6,3.3,7.9
7,Viljandi,2024,1,1,14:00,2024-01-01T14:00,,-11.8,3.7,7.0
7,Viljandi,2024,1,1,15:00,2024-01-01T15:00,,-12.7,4.6,9.4
7,Viljandi,2024,1,1,16:00,2024-01-01T16:00,,-13.4,3.8,8.3
7,Viljandi,2024,1,1,17:00,2024-01-01T17:00,,-14.3,4.2,8.2
7,Viljandi,2024,1,1,18:00,2024-01-01T18:00,,-14.8,4.2,8.4
7,Viljandi,2024,1,1,19:00,2024-01-01T19:00,,-15.5,4.1,8.0
7,Viljandi,2024,1,1,20:00,2024-01-01T20:00,,-15.9,4.0,9.5
7,Viljandi,2024,1,1,21:00,2024-01-01T21:00,,-16.2,4.6,9.7
7,Viljandi,2024,1,1,22:00,2024-01-01T22:00,,-16.8,4.6,9.6
7,Viljandi,2024,1,1,23:00,2024-01-01T23:00,,-17.9,4.8,10.6
7,Viljandi,2024,1,2,00:00,2024-01-02T00:00,,-18.4,3.8,8.0
7,Viljandi,2024,1,2,01:00,2024-01-02T01:00,,-18.7,3.6,8.4
7,Viljandi,2024,1,2,02:00,2024-01-02T02:00,,-19.1,4.6,9.9
7,Viljandi,2024,1,2,03:00,2024-01-02T03:00,,-19.4,4.7,9.4
7,Viljandi,2024,1,2,04:00,2024-01-02T04:00,,-19.6,4.8,8.9
7,Viljandi,2024,1,2,05:00,2024-01-02T05:00,,-19.7,4.7,8.3
7,Viljandi,2024,1,2,06:00,2024-01-02T06:00,,-19.6,4.6,8.5
7,Viljandi,2024,1,2,07:00,2024-01-02T07:00,,-19.8,4.4,9.8
7,Viljandi,2024,1,2,08:00,2024-01-02T08:00,,-19.7,4.6,8.4
7,Viljandi,2024,1,2,09:00,2024-01-02T09:00,,-18.9,4.3,9.4
7,Viljandi,2024,1,2,10:00,2024-01-02T10:00,,-18.1,4.4,9.2
7,Viljandi,2024,1,2,11:00,2024-01-02T11:00,,-17.5,3.6,8.3
7,Viljandi,2024,1,2,12:00,2024-01-02T12:00,,-17.2,4.2,8.0
7,Viljandi,2024,1,2,13:00,2024-01-02T13:00,,-17.3,3.1,8.0
7,Viljandi,2024,1,2,14:00,2024-01-02T14:00,,-17.9,3.6,6.1
7,Viljandi,2024,1,2,15:00,2024-01-02T15:00,,-18.5,4.2,7.5
7,Viljandi,2024,1,2,16:00,2024-01-02T16:00,,-18.8,3.7,7.1
7,Viljandi,2024,1,2,17:00,2024-01-02T17:00,,-18.9,3.5,6.8
7,Viljandi,2024,1,2,18:00,2024-01-02T18:00,,-18.8,3.3,6.7
7,Viljandi,2024,1,2,19:00,2024-01-02T19:00,,-18.6,3.8,7.6
7,Viljandi,2024,1,2,20:00,2024-01-02T20:00,,-18.6,3.7,7.5
7,Viljandi,2024,1,2,21:00,2024-01-02T21:00,,-18.7,3.8,7.3
7,Viljandi,2024,1,2,22:00,2024-01-02T22:00,,-19.1,3.8,7.2
7,Viljandi,2024,1,2,23:00,2024-01-02T23:00,,-19.2,3.8,6.9
7,Viljandi,2024,1,3,00:00,2024-01-03T00:00,,-19.4,3.4,7.0
7,Viljandi,2024,1,3,01:00,2024-01-03T01:00,,-19.7,3.7,6.7
7,Viljandi,2024,1,3,02:00,2024-01-03T02:00,,-19.6,3.5,7.5
7,Viljandi,2024,1,3,03:00,2024-01-03T03:00,,-19.5,4.2,7.9
7,Viljandi,2024,1,3,04:00,2024-01-03T04:00,,-19.6,3.4,7.4
7,Viljandi,2024,1,3,05:00,2024-01-03T05:00,,-19.9,4.3,8.2
7,Viljandi,2024,1,3,06:00,2024-01-03T06:00,,-20.0,3.5,7.5
7,Viljandi,2024,1,3,07:00,2024-01-03T07:00,,-20.1,4.1,6.7
7,Viljandi,2024,1,3,08:00,2024-01-03T08:00,,-19.9,3.8,7.6
7,Viljandi,2024,1,3,09:00,2024-01-03T09:00,,-19.0,4.4,8.5
7,Viljandi,2024,1,3,10:00,2024-01-03T10:00,,-18.7,4.6,10.1
7,Viljandi,2024,1,3,11:00,2024-01-03T11:00,,-18.4,4.7,9.5
7,Viljandi,2024,1,3,12:00,2024-01-03T12:00,,-18.1,4.9,9.7
7,Viljandi,2024,1,3,13:00,2024-01-03T13:00,,-18.2,4.7,9.5
7,Viljandi,2024,1,3,14:00,2024-01-03T14:00,,-19.3,4.3,8.3
7,Viljandi,2024,1,3,15:00,2024-01-03T15:00,,-20.0,4.4,8.5
7,Viljandi,2024,1,3,16:00,2024-01-03T16:00,,-20.3,3.4,7.7
7,Viljandi,2024,1,3,17:00,2024-01-03T17:00,,-20.5,3.7,9.2
7,Viljandi,2024,1,3,18:00,2024-01-03T18:00,,-20.8,3.9,8.6
7,Viljandi,2024,1,3,19:00,2024-01-03T19:00,,-21.2,4.5,10.0
7,Viljandi,2024,1,3,20:00,2024-01-03T20:00,,-21.7,4.8,9.2
7,Viljandi,2024,1,3,21:00,2024-01-03T21:00,,-22.2,4.7,9.5
7,Viljandi,2024,1,3,22:00,2024-01-03T22:00,,-22.6,4.6,8.9
