Area,MTU,DateTime,Biomass - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
BZN|EE,01.03.2024 02:00 - 01.03.2024 03:00 (UTC),01.03.2024 02:00,47,35,7,182,0,1,0,1,1,17,99
BZN|EE,01.03.2024 03:00 - 01.03.2024 04:00 (UTC),01.03.2024 03:00,45,34,7,182,0,1,0,1,0,17,102
BZN|EE,01.03.2024 04:00 - 01.03.2024 05:00 (UTC),01.03.2024 04:00,49,31,7,181,0,1,0,1,0,17,92
BZN|EE,01.03.2024 05:00 - 01.03.2024 06:00 (UTC),01.03.2024 05:00,54,30,7,187,0,1,0,1,2,17,82
BZN|EE,01.03.2024 06:00 - 01.03.2024 07:00 (UTC),01.03.2024 06:00,50,31,7,204,0,1,0,1,17,17,90
BZN|EE,01.03.2024 07:00 - 01.03.2024 08:00 (UTC),01.03.2024 07:00,47,31,7,205,0,1,0,1,43,17,97
BZN|EE,01.03.2024 08:00 - 01.03.2024 09:00 (UTC),01.03.2024 08:00,50,31,7,180,0,1,0,1,62,17,103
BZN|EE,01.03.2024 09:00 - 01.03.2024 10:00 (UTC),01.03.2024 09:00,52,32,7,181,0,1,0,1,72,17,109
BZN|EE,01.03.2024 10:00 - 01.03.2024 11:00 (UTC),01.03.2024 10:00,49,31,7,181,0,1,0,1,77,17,119
BZN|EE,01.03.2024 11:00 - 01.03.2024 12:00 (UTC),01.03.2024 11:00,48,32,7,185,0,1,0,1,73,17,112
BZN|EE,01.03.2024 12:00 - 01.03.2024 13:00 (UTC),01.03.2024 12:00,41,33,7,188,0,1,0,1,66,17,112
BZN|EE,01.03.2024 13:00 - 01.03.2024 14:00 (UTC),01.03.2024 13:00,41,32,7,182,0,1,0,1,49,17,124
BZN|EE,01.03.2024 14:00 - 01.03.2024 15:00 (UTC),01.03.2024 14:00,40,32,7,182,0,1,0,1,29,17,153
BZN|EE,01.03.2024 15:00 - 01.03.2024 16:00 (UTC),01.03.2024 15:00,40,34,7,182,0,1,0,1,6,17,179
BZN|EE,01.03.2024 16:00 - 01.03.2024 17:00 (UTC),01.03.2024 16:00,39,33,7,202,0,1,0,1,1,17,191
BZN|EE,01.03.2024 17:00 - 01.03.2024 18:00 (UTC),01.03.2024 17:00,41,33,7,203,0,1,0,1,1,16,208
BZN|EE,01.03.2024 18:00 - 01.03.2024 19:00 (UTC),01.03.2024 18:00,41,34,7,197,0,1,0,1,0,16,215
BZN|EE,01.03.2024 19:00 - 01.03.2024 20:00 (UTC),01.03.2024 19:00,40,35,7,183,0,1,0,1,0,16,208
BZN|EE,01.03.2024 20:00 - 01.03.2024 21:00 (UTC),01.03.2024 20:00,39,33,7,182,0,1,0,1,0,16,207
BZN|EE,01.03.2024 21:00 - 01.03.2024 22:00 (UTC),01.03.2024 21:00,46,33,7,183,0,1,0,1,0,16,201
BZN|EE,01.03.2024 22:00 - 01.03.2024 23:00 (UTC),01.03.2024 22:00,53,33,7,183,0,1,0,1,0,16,218
BZN|EE,01.03.2024 23:00 - 02.03.2024 00:00 (UTC),01.03.2024 23:00,51,41,7,185,0,1,0,1,0,16,216
BZN|EE,02.03.2024 00:00 - 02.03.2024 01:00 (UTC),02.03.2024 00:00,43,51,7,184,0,1,0,1,0,16,177
BZN|EE,02.03.2024 01:00 - 02.03.2024 02:00 (UTC),02.03.2024 01:00,36,53,7,185,0,1,0,1,0,16,156
BZN|EE,02.03.2024 02:00 - 02.03.2024 03:00 (UTC),02.03.2024 02:00,35,52,7,185,0,1,0,1,0,15,168
BZN|EE,02.03.2024 03:00 - 02.03.2024 04:00 (UTC),02.03.2024 03:00,33,53,7,184,0,1,0,1,0,15,168
BZN|EE,02.03.2024 04:00 - 02.03.2024 05:00 (UTC),02.03.2024 04:00,38,54,7,182,0,1,0,1,0,16,157
BZN|EE,02.03.2024 05:00 - 02.03.2024 06:00 (UTC),02.03.2024 05:00,43,53,7,182,0,1,0,1,6,16,150
BZN|EE,02.03.2024 06:00 - 02.03.2024 07:00 (UTC),02.03.2024 06:00,43,54,7,195,0,1,0,1,27,16,142
BZN|EE,02.03.2024 07:00 - 02.03.2024 08:00 (UTC),02.03.2024 07:00,43,57,7,191,0,1,0,1,54,16,134
BZN|EE,02.03.2024 08:00 - 02.03.2024 09:00 (UTC),02.03.2024 08:00,42,60,7,182,0,1,0,1,82,16,127
BZN|EE,02.03.2024 09:00 - 02.03.2024 10:00 (UTC),02.03.2024 09:00,40,61,7,185,0,1,0,1,105,16,134
BZN|EE,02.03.2024 10:00 - 02.03.2024 11:00 (UTC),02.03.2024 10:00,43,63,7,186,0,1,0,1,124,16,122
BZN|EE,02.03.2024 11:00 - 02.03.2024 12:00 (UTC),02.03.2024 11:00,51,64,7,183,0,1,0,1,130,16,119
BZN|EE,02.03.2024 12:00 - 02.03.2024 13:00 (UTC),02.03.2024 12:00,50,64,7,182,0,1,0,1,112,17,124
BZN|EE,02.03.2024 13:00 - 02.03.2024 14:00 (UTC),02.03.2024 13:00,50,62,7,179,0,1,0,1,85,16,125
BZN|EE,02.03.2024 14:00 - 02.03.2024 15:00 (UTC),02.03.2024 14:00,51,63,7,183,0,1,0,1,42,16,133
BZN|EE,02.03.2024 15:00 - 02.03.2024 16:00 (UTC),02.03.2024 15:00,50,63,7,186,0,1,0,1,5,16,145
BZN|EE,02.03.2024 16:00 - 02.03.2024 17:00 (UTC),02.03.2024 16:00,49,63,7,206,0,1,0,1,1,15,147
BZN|EE,02.03.2024 17:00 - 02.03.2024 18:00 (UTC),02.03.2024 17:00,50,63,7,206,0,1,0,1,1,15,149
BZN|EE,02.03.2024 18:00 - 02.03.2024 19:00 (UTC),02.03.2024 18:00,50,65,7,208,0,1,0,1,1,14,155
BZN|EE,02.03.2024 19:00 - 02.03.2024 20:00 (UTC),02.03.2024 19:00,49,64,7,187,0,1,0,1,0,14,129
BZN|EE,02.03.2024 20:00 - 02.03.2024 21:00 (UTC),02.03.2024 20:00,50,63,7,185,0,1,0,1,0,14,116
BZN|EE,02.03.2024 21:00 - 02.03.2024 22:00 (UTC),02.03.2024 21:00,51,62,7,185,0,1,0,1,0,13,125
BZN|EE,02.03.2024 22:00 - 02.03.2024 23:00 (UTC),02.03.2024 22:00,51,61,7,184,0,1,0,1,0,14,137
BZN|EE,02.03.2024 23:00 - 03.03.2024 00:00 (UTC),02.03.2024 23:00,52,61,7,185,0,1,0,1,0,14,139
BZN|EE,03.03.2024 00:00 - 03.03.2024 01:00 (UTC),03.03.2024 00:00,53,61,7,188,0,1,0,1,0,14,141
BZN|EE,03.03.2024 01:00 - 03.03.2024 02:00 (UTC),03.03.2024 01:00,53,62,7,183,0,1,0,1,0,14,147
BZN|EE,03.03.2024 02:00 - 03.03.2024 03:00 (UTC),03.03.2024 02:00,56,62,7,183,0,1,0,1,0,14,151
BZN|EE,03.03.2024 03:00 - 03.03.2024 04:00 (UTC),03.03.2024 03:00,54,62,7,183,0,1,0,1,0,14,145
BZN|EE,03.03.2024 04:00 - 03.03.2024 05:00 (UTC),03.03.2024 04:00,54,61,7,185,0,1,0,1,0,15,138
BZN|EE,03.03.2024 05:00 - 03.03.2024 06:00 (UTC),03.03.2024 05:00,55,62,7,185,0,1,0,1,17,15,131
BZN|EE,03.03.2024 06:00 - 03.03.2024 07:00 (UTC),03.03.2024 06:00,55,63,7,186,0,1,0,1,126,15,105
BZN|EE,03.03.2024 07:00 - 03.03.2024 08:00 (UTC),03.03.2024 07:00,52,65,7,183,0,1,0,1,296,15,61
BZN|EE,03.03.2024 08:00 - 03.03.2024 09:00 (UTC),03.03.2024 08:00,49,65,7,182,0,1,0,1,445,15,36
BZN|EE,03.03.2024 09:00 - 03.03.2024 10:00 (UTC),03.03.2024 09:00,47,65,7,178,0,1,0,1,556,15,37
BZN|EE,03.03.2024 10:00 - 03.03.2024 11:00 (UTC),03.03.2024 10:00,46,65,7,180,0,1,0,1,600,14,44
BZN|EE,03.03.2024 11:00 - 03.03.2024 12:00 (UTC),03.03.2024 11:00,46,65,7,186,0,1,0,1,586,14,53
BZN|EE,03.03.2024 12:00 - 03.03.2024 13:00 (UTC),03.03.2024 12:00,45,65,7,182,0,1,0,1,516,15,58
BZN|EE,03.03.2024 13:00 - 03.03.2024 14:00 (UTC),03.03.2024 13:00,47,65,7,182,0,1,0,1,370,15,50
BZN|EE,03.03.2024 14:00 - 03.03.2024 15:00 (UTC),03.03.2024 14:00,50,65,7,183,0,1,0,1,164,15,42
BZN|EE,03.03.2024 15:00 - 03.03.2024 16:00 (UTC),03.03.2024 15:00,49,64,7,185,0,1,0,1,23,15,55
BZN|EE,03.03.2024 16:00 - 03.03.2024 17:00 (UTC),03.03.2024 16:00,49,64,7,186,0,1,0,1,1,14,103
BZN|EE,03.03.2024 17:00 - 03.03.2024 18:00 (UTC),03.03.2024 17:00,50,63,7,205,0,1,0,1,1,14,159
BZN|EE,03.03.2024 18:00 - 03.03.2024 19:00 (UTC),03.03.2024 18:00,51,64,7,210,0,1,0,1,1,11,185
BZN|EE,03.03.2024 19:00 - 03.03.2024 20:00 (UTC),03.03.2024 19:00,50,63,7,184,0,1,0,1,0,14,191
BZN|EE,03.03.2024 20:00 - 03.03.2024 21:00 (UTC),03.03.2024 20:00,51,62,7,163,0,1,0,1,0,14,200
BZN|EE,03.03.2024 21:00 - 03.03.2024 22:00 (UTC),03.03.2024 21:00,53,63,7,159,0,1,0,1,0,14,204
BZN|EE,03.03.2024 22:00 - 03.03.2024 23:00 (UTC),03.03.2024 22:00,54,64,7,160,0,1,0,1,0,14,168
BZN|EE,03.03.2024 23:00 - 04.03.2024 00:00 (UTC),03.03.2024 23:00,54,63,7,164,0,1,0,1,0,15,137
BZN|EE,04.03.2024 00:00 - 04.03.2024 01:00 (UTC),04.03.2024 00:00,55,63,7,161,0,1,0,1,0,15,101
BZN|EE,04.03.2024 01:00 - 04.03.2024 02:00 (UTC),04.03.2024 01:00,56,63,7,176,0,1,0,1,0,15,66
BZN|EE,04.03.2024 02:00 - 04.03.2024 03:00 (UTC),04.03.2024 02:00,57,64,7,142,0,1,0,1,0,15,41
BZN|EE,04.03.2024 03:00 - 04.03.2024 04:00 (UTC),04.03.2024 03:00,57,63,7,188,0,1,0,1,0,15,28
BZN|EE,04.03.2024 04:00 - 04.03.2024 05:00 (UTC),04.03.2024 04:00,62,63,7,210,0,1,0,1,1,14,24
BZN|EE,04.03.2024 05:00 - 04.03.2024 06:00 (UTC),04.03.2024 05:00,62,62,7,207,0,1,0,1,29,14,21
BZN|EE,04.03.2024 06:00 - 04.03.2024 07:00 (UTC),04.03.2024 06:00,61,62,7,209,0,1,0,1,185,15,18
BZN|EE,04.03.2024 07:00 - 04.03.2024 08:00 (UTC),04.03.2024 07:00,58,63,7,205,0,1,0,1,384,16,18
BZN|EE,04.03.2024 08:00 - 04.03.2024 09:00 (UTC),04.03.2024 08:00,53,63,7,206,0,1,0,1,515,17,20
BZN|EE,04.03.2024 09:00 - 04.03.2024 10:00 (UTC),04.03.2024 09:00,48,64,7,191,0,1,0,1,577,17,43
BZN|EE,04.03.2024 10:00 - 04.03.2024 11:00 (UTC),04.03.2024 10:00,46,65,7,181,0,1,0,1,596,17,48
BZN|EE,04.03.2024 11:00 - 04.03.2024 12:00 (UTC),04.03.2024 11:00,46,62,7,183,0,1,0,1,575,17,63
BZN|EE,04.03.2024 12:00 - 04.03.2024 13:00 (UTC),04.03.2024 12:00,46,66,7,187,0,1,0,1,485,18,83
BZN|EE,04.03.2024 13:00 - 04.03.2024 14:00 (UTC),04.03.2024 13:00,47,65,7,191,0,1,0,1,361,17,70
BZN|EE,04.03.2024 14:00 - 04.03.2024 15:00 (UTC),04.03.2024 14:00,50,65,7,198,0,1,0,1,163,17,82
BZN|EE,04.03.2024 15:00 - 04.03.2024 16:00 (UTC),04.03.2024 15:00,49,65,7,195,0,1,0,1,24,17,120
BZN|EE,04.03.2024 16:00 - 04.03.2024 17:00 (UTC),04.03.2024 16:00,49,64,7,207,0,1,0,1,1,18,180
BZN|EE,04.03.2024 17:00 - 04.03.2024 18:00 (UTC),04.03.2024 17:00,50,64,7,201,0,1,0,1,1,18,216
BZN|EE,04.03.2024 18:00 - 04.03.2024 19:00 (UTC),04.03.2024 18:00,52,65,7,201,0,1,0,1,1,17,209
BZN|EE,04.03.2024 19:00 - 04.03.2024 20:00 (UTC),04.03.2024 19:00,51,64,7,187,0,1,0,1,0,17,207
BZN|EE,04.03.2024 20:00 - 04.03.2024 21:00 (UTC),04.03.2024 20:00,52,64,7,189,0,1,0,1,0,17,183
BZN|EE,04.03.2024 21:00 - 04.03.2024 22:00 (UTC),04.03.2024 21:00,53,64,7,188,0,1,0,1,0,17,164
BZN|EE,04.03.2024 22:00 - 04.03.2024 23:00 (UTC),04.03.2024 22:00,53,64,7,190,0,1,0,1,1,17,138
BZN|EE,04.03.2024 23:00 - 05.03.2024 00:00 (UTC),04.03.2024 23:00,53,63,7,181,0,1,0,1,1,17,142
BZN|EE,05.03.2024 00:00 - 05.03.2024 01:00 (UTC),05.03.2024 00:00,53,64,7,185,0,1,0,1,1,18,144
BZN|EE,05.03.2024 01:00 - 05.03.2024 02:00 (UTC),05.03.2024 01:00,54,63,7,185,0,1,0,1,1,17,146
BZN|EE,05.03.2024 02:00 - 05.03.2024 03:00 (UTC),05.03.2024 02:00,56,63,7,184,0,1,0,1,1,17,149
BZN|EE,05.03.2024 03:00 - 05.03.2024 04:00 (UTC),05.03.2024 03:00,55,61,7,185,0,1,0,1,1,17,163
BZN|EE,05.03.2024 04:00 - 05.03.2024 05:00 (UTC),05.03.2024 04:00,55,60,7,181,0,1,0,1,1,17,166
BZN|EE,05.03.2024 05:00 - 05.03.2024 06:00 (UTC),05.03.2024 05:00,57,61,7,208,0,1,0,1,25,16,161
BZN|EE,05.03.2024 06:00 - 05.03.2024 07:00 (UTC),05.03.2024 06:00,57,61,6,193,0,1,0,1,144,16,154
BZN|EE,05.03.2024 07:00 - 05.03.2024 08:00 (UTC),05.03.2024 07:00,53,62,2,186,0,1,0,1,347,16,136
BZN|EE,05.03.2024 08:00 - 05.03.2024 09:00 (UTC),05.03.2024 08:00,52,62,7,183,0,1,0,1,508,16,141
BZN|EE,05.03.2024 09:00 - 05.03.2024 10:00 (UTC),05.03.2024 09:00,54,59,7,183,0,1,0,1,576,16,139
BZN|EE,05.03.2024 10:00 - 05.03.2024 11:00 (UTC),05.03.2024 10:00,57,63,7,180,0,1,0,1,607,17,134
BZN|EE,05.03.2024 11:00 - 05.03.2024 12:00 (UTC),05.03.2024 11:00,57,63,7,182,0,1,0,1,594,16,126
BZN|EE,05.03.2024 12:00 - 05.03.2024 13:00 (UTC),05.03.2024 12:00,56,63,7,180,0,1,0,1,542,17,153
BZN|EE,05.03.2024 13:00 - 05.03.2024 14:00 (UTC),05.03.2024 13:00,57,62,7,183,0,1,0,1,411,17,176
BZN|EE,05.03.2024 14:00 - 05.03.2024 15:00 (UTC),05.03.2024 14:00,59,62,7,206,0,1,0,1,200,17,165
BZN|EE,05.03.2024 15:00 - 05.03.2024 16:00 (UTC),05.03.2024 15:00,54,62,7,205,0,1,0,1,33,17,157
BZN|EE,05.03.2024 16:00 - 05.03.2024 17:00 (UTC),05.03.2024 16:00,50,61,7,198,0,1,0,1,2,17,159
BZN|EE,05.03.2024 17:00 - 05.03.2024 18:00 (UTC),05.03.2024 17:00,51,61,7,199,0,1,0,1,2,17,164
BZN|EE,05.03.2024 18:00 - 05.03.2024 19:00 (UTC),05.03.2024 18:00,51,61,7,183,0,1,0,1,2,17,152
BZN|EE,05.03.2024 19:00 - 05.03.2024 20:00 (UTC),05.03.2024 19:00,54,60,7,200,0,1,0,1,1,17,125
BZN|EE,05.03.2024 20:00 - 05.03.2024 21:00 (UTC),05.03.2024 20:00,54,61,7,187,0,1,0,1,1,17,107
BZN|EE,05.03.2024 21:00 - 05.03.2024 22:00 (UTC),05.03.2024 21:00,54,61,7,185,0,1,0,1,1,16,91
BZN|EE,05.03.2024 22:00 - 05.03.2024 23:00 (UTC),05.03.2024 22:00,54,60,7,182,0,1,0,1,1,17,80
BZN|EE,05.03.2024 23:00 - 06.03.2024 00:00 (UTC),05.03.2024 23:00,54,58,7,184,0,1,0,1,1,17,71
BZN|EE,06.03.2024 00:00 - 06.03.2024 01:00 (UTC),06.03.2024 00:00,53,62,7,182,0,1,0,1,1,16,60
BZN|EE,06.03.2024 01:00 - 06.03.2024 02:00 (UTC),06.03.2024 01:00,54,62,7,184,0,1,0,1,1,17,42
BZN|EE,06.03.2024 02:00 - 06.03.2024 03:00 (UTC),06.03.2024 02:00,57,62,7,185,0,1,0,1,1,16,36
BZN|EE,06.03.2024 03:00 - 06.03.2024 04:00 (UTC),06.03.2024 03:00,56,61,7,184,0,1,0,1,1,17,32
BZN|EE,06.03.2024 04:00 - 06.03.2024 05:00 (UTC),06.03.2024 04:00,58,61,7,193,0,1,0,1,2,16,28
BZN|EE,06.03.2024 05:00 - 06.03.2024 06:00 (UTC),06.03.2024 05:00,61,59,7,203,0,1,0,1,46,16,22
BZN|EE,06.03.2024 06:00 - 06.03.2024 07:00 (UTC),06.03.2024 06:00,62,60,7,205,0,1,0,1,230,16,12
BZN|EE,06.03.2024 07:00 - 06.03.2024 08:00 (UTC),06.03.2024 07:00,58,63,7,195,0,1,0,1,434,16,4
BZN|EE,06.03.2024 08:00 - 06.03.2024 09:00 (UTC),06.03.2024 08:00,57,64,7,184,0,1,0,1,560,16,4
BZN|EE,06.03.2024 09:00 - 06.03.2024 10:00 (UTC),06.03.2024 09:00,56,65,7,175,0,1,0,1,614,15,5
BZN|EE,06.03.2024 10:00 - 06.03.2024 11:00 (UTC),06.03.2024 10:00,57,65,7,182,0,1,0,1,625,15,2
BZN|EE,06.03.2024 11:00 - 06.03.2024 12:00 (UTC),06.03.2024 11:00,56,59,7,203,0,1,0,1,610,16,3
BZN|EE,06.03.2024 12:00 - 06.03.2024 13:00 (UTC),06.03.2024 12:00,57,57,7,211,0,1,0,1,556,16,5
BZN|EE,06.03.2024 13:00 - 06.03.2024 14:00 (UTC),06.03.2024 13:00,58,57,7,184,0,1,0,1,427,16,6
BZN|EE,06.03.2024 14:00 - 06.03.2024 15:00 (UTC),06.03.2024 14:00,58,63,7,160,0,1,0,1,215,17,9
BZN|EE,06.03.2024 15:00 - 06.03.2024 16:00 (UTC),06.03.2024 15:00,55,61,7,179,0,1,0,1,39,17,24
BZN|EE,06.03.2024 16:00 - 06.03.2024 17:00 (UTC),06.03.2024 16:00,52,60,7,233,0,1,0,1,2,17,62
BZN|EE,06.03.2024 17:00 - 06.03.2024 18:00 (UTC),06.03.2024 17:00,53,59,7,231,0,1,0,1,1,16,84
BZN|EE,06.03.2024 18:00 - 06.03.2024 19:00 (UTC),06.03.2024 18:00,57,59,7,227,0,1,0,1,1,16,80
BZN|EE,06.03.2024 19:00 - 06.03.2024 20:00 (UTC),06.03.2024 19:00,60,60,7,214,0,1,0,1,1,16,93
BZN|EE,06.03.2024 20:00 - 06.03.2024 21:00 (UTC),06.03.2024 20:00,60,62,7,173,0,1,0,1,1,16,98
BZN|EE,06.03.2024 21:00 - 06.03.2024 22:00 (UTC),06.03.2024 21:00,57,62,7,198,0,1,0,1,1,16,90
BZN|EE,06.03.2024 22:00 - 06.03.2024 23:00 (UTC),06.03.2024 22:00,55,62,7,203,0,1,0,1,1,16,83
BZN|EE,06.03.2024 23:00 - 07.03.2024 00:00 (UTC),06.03.2024 23:00,56,62,7,205,0,1,0,1,1,17,74
BZN|EE,07.03.2024 00:00 - 07.03.2024 01:00 (UTC),07.03.2024 00:00,55,63,7,213,0,1,0,1,1,16,64
BZN|EE,07.03.2024 01:00 - 07.03.2024 02:00 (UTC),07.03.2024 01:00,55,62,7,200,0,1,0,1,1,17,50
BZN|EE,07.03.2024 02:00 - 07.03.2024 03:00 (UTC),07.03.2024 02:00,59,62,7,216,0,1,0,1,1,17,46
BZN|EE,07.03.2024 03:00 - 07.03.2024 04:00 (UTC),07.03.2024 03:00,60,61,7,229,0,1,0,1,1,17,35
BZN|EE,07.03.2024 04:00 - 07.03.2024 05:00 (UTC),07.03.2024 04:00,64,59,7,232,0,1,0,1,1,17,29
BZN|EE,07.03.2024 05:00 - 07.03.2024 06:00 (UTC),07.03.2024 05:00,64,58,7,211,0,1,0,1,30,16,29
BZN|EE,07.03.2024 06:00 - 07.03.2024 07:00 (UTC),07.03.2024 06:00,65,58,8,223,0,1,0,1,129,17,24
BZN|EE,07.03.2024 07:00 - 07.03.2024 08:00 (UTC),07.03.2024 07:00,64,59,8,223,0,1,0,1,194,17,12
BZN|EE,07.03.2024 08:00 - 07.03.2024 09:00 (UTC),07.03.2024 08:00,64,58,7,195,0,1,0,1,237,17,11
BZN|EE,07.03.2024 09:00 - 07.03.2024 10:00 (UTC),07.03.2024 09:00,60,61,7,226,0,1,0,1,284,17,9
BZN|EE,07.03.2024 10:00 - 07.03.2024 11:00 (UTC),07.03.2024 10:00,58,60,7,244,0,1,0,1,336,17,5
BZN|EE,07.03.2024 11:00 - 07.03.2024 12:00 (UTC),07.03.2024 11:00,55,61,7,191,0,1,0,1,384,17,3
BZN|EE,07.03.2024 12:00 - 07.03.2024 13:00 (UTC),07.03.2024 12:00,54,60,7,196,0,1,0,1,385,17,4
BZN|EE,07.03.2024 13:00 - 07.03.2024 14:00 (UTC),07.03.2024 13:00,57,62,7,186,0,1,0,1,312,16,4
BZN|EE,07.03.2024 14:00 - 07.03.2024 15:00 (UTC),07.03.2024 14:00,60,61,7,191,0,1,0,1,160,17,4
BZN|EE,07.03.2024 15:00 - 07.03.2024 16:00 (UTC),07.03.2024 15:00,62,60,7,197,0,1,0,1,31,17,6
BZN|EE,07.03.2024 16:00 - 07.03.2024 17:00 (UTC),07.03.2024 16:00,62,59,7,204,0,1,0,1,2,17,9
BZN|EE,07.03.2024 17:00 - 07.03.2024 18:00 (UTC),07.03.2024 17:00,60,60,7,207,0,1,0,1,1,17,9
BZN|EE,07.03.2024 18:00 - 07.03.2024 19:00 (UTC),07.03.2024 18:00,59,61,7,193,0,1,0,1,1,17,15
BZN|EE,07.03.2024 19:00 - 07.03.2024 20:00 (UTC),07.03.2024 19:00,61,61,7,201,0,1,0,1,1,17,16
BZN|EE,07.03.2024 20:00 - 07.03.2024 21:00 (UTC),07.03.2024 20:00,59,62,7,195,0,1,0,1,1,17,16
BZN|EE,07.03.2024 21:00 - 07.03.2024 22:00 (UTC),07.03.2024 21:00,55,62,7,185,0,1,0,1,1,17,14
BZN|EE,07.03.2024 22:00 - 07.03.2024 23:00 (UTC),07.03.2024 22:00,55,63,7,192,0,1,0,1,1,17,8
BZN|EE,07.03.2024 23:00 - 08.03.2024 00:00 (UTC),07.03.2024 23:00,55,62,7,196,0,1,0,1,1,17,10
BZN|EE,08.03.2024 00:00 - 08.03.2024 01:00 (UTC),08.03.2024 00:00,55,64,7,204,0,1,0,1,1,17,4
BZN|EE,08.03.2024 01:00 - 08.03.2024 02:00 (UTC),08.03.2024 01:00,55,64,7,200,0,1,0,1,1,18,5
BZN|EE,08.03.2024 02:00 - 08.03.2024 03:00 (UTC),08.03.2024 02:00,58,64,7,186,0,1,0,1,1,18,6
BZN|EE,08.03.2024 03:00 - 08.03.2024 04:00 (UTC),08.03.2024 03:00,58,63,7,193,0,1,0,1,1,18,3
BZN|EE,08.03.2024 04:00 - 08.03.2024 05:00 (UTC),08.03.2024 04:00,61,61,7,200,0,1,0,1,1,18,1
BZN|EE,08.03.2024 05:00 - 08.03.2024 06:00 (UTC),08.03.2024 05:00,62,59,7,207,0,1,0,1,4,18,1
BZN|EE,08.03.2024 06:00 - 08.03.2024 07:00 (UTC),08.03.2024 06:00,61,61,7,205,0,1,0,1,19,18,1
BZN|EE,08.03.2024 07:00 - 08.03.2024 08:00 (UTC),08.03.2024 07:00,61,62,7,210,0,1,0,1,37,18,2
BZN|EE,08.03.2024 08:00 - 08.03.2024 09:00 (UTC),08.03.2024 08:00,59,57,7,209,0,1,0,1,55,17,2
BZN|EE,08.03.2024 09:00 - 08.03.2024 10:00 (UTC),08.03.2024 09:00,57,63,7,206,0,1,0,1,72,18,4
BZN|EE,08.03.2024 10:00 - 08.03.2024 11:00 (UTC),08.03.2024 10:00,54,63,7,205,0,1,0,1,75,18,2
BZN|EE,08.03.2024 11:00 - 08.03.2024 12:00 (UTC),08.03.2024 11:00,53,63,7,210,0,1,0,1,72,17,4
BZN|EE,08.03.2024 12:00 - 08.03.2024 13:00 (UTC),08.03.2024 12:00,53,63,7,188,0,1,0,1,60,17,6
BZN|EE,08.03.2024 13:00 - 08.03.2024 14:00 (UTC),08.03.2024 13:00,56,62,7,188,0,1,0,1,40,17,5
BZN|EE,08.03.2024 14:00 - 08.03.2024 15:00 (UTC),08.03.2024 14:00,55,55,7,183,0,1,0,1,21,17,5
BZN|EE,08.03.2024 15:00 - 08.03.2024 16:00 (UTC),08.03.2024 15:00,57,54,7,203,0,1,0,1,5,17,5
BZN|EE,08.03.2024 16:00 - 08.03.2024 17:00 (UTC),08.03.2024 16:00,59,53,7,196,0,1,0,1,1,17,3
BZN|EE,08.03.2024 17:00 - 08.03.2024 18:00 (UTC),08.03.2024 17:00,59,32,7,208,0,1,0,1,1,17,3
BZN|EE,08.03.2024 18:00 - 08.03.2024 19:00 (UTC),08.03.2024 18:00,59,31,7,211,0,1,0,1,1,17,10
BZN|EE,08.03.2024 19:00 - 08.03.2024 20:00 (UTC),08.03.2024 19:00,57,32,7,207,0,1,0,1,1,17,15
BZN|EE,08.03.2024 20:00 - 08.03.2024 21:00 (UTC),08.03.2024 20:00,58,46,7,207,0,1,0,1,1,17,21
BZN|EE,08.03.2024 21:00 - 08.03.2024 22:00 (UTC),08.03.2024 21:00,59,56,7,191,0,1,0,1,0,16,16
BZN|EE,08.03.2024 22:00 - 08.03.2024 23:00 (UTC),08.03.2024 22:00,58,60,7,184,0,1,0,1,0,17,13
BZN|EE,08.03.2024 23:00 - 09.03.2024 00:00 (UTC),08.03.2024 23:00,57,60,7,195,0,1,0,1,0,17,6
BZN|EE,09.03.2024 00:00 - 09.03.2024 01:00 (UTC),09.03.2024 00:00,55,61,7,182,0,1,0,1,0,17,9
BZN|EE,09.03.2024 01:00 - 09.03.2024 02:00 (UTC),09.03.2024 01:00,55,61,7,184,0,1,0,1,0,17,10
BZN|EE,09.03.2024 02:00 - 09.03.2024 03:00 (UTC),09.03.2024 02:00,59,62,7,183,0,1,0,1,0,17,10
BZN|EE,09.03.2024 03:00 - 09.03.2024 04:00 (UTC),09.03.2024 03:00,58,62,7,182,0,1,0,1,0,17,9
BZN|EE,09.03.2024 04:00 - 09.03.2024 05:00 (UTC),09.03.2024 04:00,58,64,7,194,0,1,0,1,1,18,5
BZN|EE,09.03.2024 05:00 - 09.03.2024 06:00 (UTC),09.03.2024 05:00,59,62,7,191,0,1,0,1,11,17,4
BZN|EE,09.03.2024 06:00 - 09.03.2024 07:00 (UTC),09.03.2024 06:00,58,63,7,196,0,1,0,1,36,18,3
BZN|EE,09.03.2024 07:00 - 09.03.2024 08:00 (UTC),09.03.2024 07:00,54,62,7,204,0,1,0,1,69,17,4
BZN|EE,09.03.2024 08:00 - 09.03.2024 09:00 (UTC),09.03.2024 08:00,49,62,7,205,0,1,0,1,106,18,7
