"","DateTime","Day-Ahead","hour","year","day"
"13458",2024-07-14 17:00:00,192.2,17,2024,561
"13459",2024-07-14 18:00:00,206.73,18,2024,561
"13460",2024-07-14 19:00:00,205.4,19,2024,561
"13461",2024-07-14 20:00:00,137.05,20,2024,561
"13462",2024-07-14 21:00:00,106.77,21,2024,561
"13463",2024-07-14 22:00:00,136.03,22,2024,561
"13464",2024-07-14 23:00:00,110.88,23,2024,561
"13465",2024-07-15,97.59,0,2024,562
"13466",2024-07-15 01:00:00,84.49,1,2024,562
"13467",2024-07-15 02:00:00,84.5,2,2024,562
"13468",2024-07-15 03:00:00,136.09,3,2024,562
"13469",2024-07-15 04:00:00,138.52,4,2024,562
"13470",2024-07-15 05:00:00,154.55,5,2024,562
"13471",2024-07-15 06:00:00,120.08,6,2024,562
"13472",2024-07-15 07:00:00,84.5,7,2024,562
"13473",2024-07-15 08:00:00,84.5,8,2024,562
"13474",2024-07-15 09:00:00,36.73,9,2024,562
"13475",2024-07-15 10:00:00,66.24,10,2024,562
"13476",2024-07-15 11:00:00,48.95,11,2024,562
"13477",2024-07-15 12:00:00,72.18,12,2024,562
"13478",2024-07-15 13:00:00,78.63,13,2024,562
"13479",2024-07-15 14:00:00,109.61,14,2024,562
"13480",2024-07-15 15:00:00,160.02,15,2024,562
"13481",2024-07-15 16:00:00,160.01,16,2024,562
"13482",2024-07-15 17:00:00,289.99,17,2024,562
"13483",2024-07-15 18:00:00,300,18,2024,562
"13484",2024-07-15 19:00:00,250.04,19,2024,562
"13485",2024-07-15 20:00:00,100.08,20,2024,562
"13486",2024-07-15 21:00:00,84.5,21,2024,562
"13487",2024-07-15 22:00:00,117.63,22,2024,562
"13488",2024-07-15 23:00:00,97.84,23,2024,562
"13489",2024-07-16,90.07,0,2024,563
"13490",2024-07-16 01:00:00,60.04,1,2024,563
"13491",2024-07-16 02:00:00,24.78,2,2024,563
"13492",2024-07-16 03:00:00,120,3,2024,563
"13493",2024-07-16 04:00:00,122.65,4,2024,563
"13494",2024-07-16 05:00:00,121.79,5,2024,563
"13495",2024-07-16 06:00:00,107.34,6,2024,563
"13496",2024-07-16 07:00:00,81.84,7,2024,563
"13497",2024-07-16 08:00:00,76.3,8,2024,563
"13498",2024-07-16 09:00:00,84.8,9,2024,563
"13499",2024-07-16 10:00:00,102.7,10,2024,563
"13500",2024-07-16 11:00:00,110.1,11,2024,563
"13501",2024-07-16 12:00:00,117.35,12,2024,563
"13502",2024-07-16 13:00:00,84.79,13,2024,563
"13503",2024-07-16 14:00:00,114.19,14,2024,563
"13504",2024-07-16 15:00:00,132.82,15,2024,563
"13505",2024-07-16 16:00:00,149.04,16,2024,563
"13506",2024-07-16 17:00:00,189.99,17,2024,563
"13507",2024-07-16 18:00:00,150.1,18,2024,563
"13508",2024-07-16 19:00:00,111.54,19,2024,563
"13509",2024-07-16 20:00:00,120.01,20,2024,563
"13510",2024-07-16 21:00:00,100.25,21,2024,563
"13511",2024-07-16 22:00:00,116.17,22,2024,563
"13512",2024-07-16 23:00:00,83.7,23,2024,563
"13513",2024-07-17,84.44,0,2024,564
"13514",2024-07-17 01:00:00,83.07,1,2024,564
"13515",2024-07-17 02:00:00,80.67,2,2024,564
"13516",2024-07-17 03:00:00,91.52,3,2024,564
"13517",2024-07-17 04:00:00,133.74,4,2024,564
"13518",2024-07-17 05:00:00,128.3,5,2024,564
"13519",2024-07-17 06:00:00,105.7,6,2024,564
"13520",2024-07-17 07:00:00,82.14,7,2024,564
"13521",2024-07-17 08:00:00,67.1,8,2024,564
"13522",2024-07-17 09:00:00,56.97,9,2024,564
"13523",2024-07-17 10:00:00,69.71,10,2024,564
"13524",2024-07-17 11:00:00,66.82,11,2024,564
"13525",2024-07-17 12:00:00,76.2,12,2024,564
"13526",2024-07-17 13:00:00,77.37,13,2024,564
"13527",2024-07-17 14:00:00,82.14,14,2024,564
"13528",2024-07-17 15:00:00,115.03,15,2024,564
"13529",2024-07-17 16:00:00,115.02,16,2024,564
"13530",2024-07-17 17:00:00,140.01,17,2024,564
"13531",2024-07-17 18:00:00,140.01,18,2024,564
"13532",2024-07-17 19:00:00,140.06,19,2024,564
"13533",2024-07-17 20:00:00,115.08,20,2024,564
"13534",2024-07-17 21:00:00,160.02,21,2024,564
"13535",2024-07-17 22:00:00,132.65,22,2024,564
"13536",2024-07-17 23:00:00,98.33,23,2024,564
"13537",2024-07-18,89.1,0,2024,565
"13538",2024-07-18 01:00:00,87.66,1,2024,565
"13539",2024-07-18 02:00:00,86.51,2,2024,565
"13540",2024-07-18 03:00:00,101.89,3,2024,565
"13541",2024-07-18 04:00:00,127.07,4,2024,565
"13542",2024-07-18 05:00:00,117.62,5,2024,565
"13543",2024-07-18 06:00:00,97.58,6,2024,565
"13544",2024-07-18 07:00:00,78.97,7,2024,565
"13545",2024-07-18 08:00:00,60.78,8,2024,565
"13546",2024-07-18 09:00:00,48.44,9,2024,565
"13547",2024-07-18 10:00:00,41.42,10,2024,565
"13548",2024-07-18 11:00:00,40.3,11,2024,565
"13549",2024-07-18 12:00:00,39.71,12,2024,565
"13550",2024-07-18 13:00:00,43.38,13,2024,565
"13551",2024-07-18 14:00:00,44.69,14,2024,565
"13552",2024-07-18 15:00:00,82.93,15,2024,565
"13553",2024-07-18 16:00:00,100.08,16,2024,565
"13554",2024-07-18 17:00:00,100.09,17,2024,565
"13555",2024-07-18 18:00:00,155.47,18,2024,565
"13556",2024-07-18 19:00:00,142.9,19,2024,565
"13557",2024-07-18 20:00:00,112.9,20,2024,565
"13558",2024-07-18 21:00:00,84,21,2024,565
"13559",2024-07-18 22:00:00,121.01,22,2024,565
"13560",2024-07-18 23:00:00,95.56,23,2024,565
"13561",2024-07-19,92.75,0,2024,566
"13562",2024-07-19 01:00:00,94.42,1,2024,566
"13563",2024-07-19 02:00:00,90.3,2,2024,566
"13564",2024-07-19 03:00:00,94.22,3,2024,566
"13565",2024-07-19 04:00:00,114.89,4,2024,566
"13566",2024-07-19 05:00:00,110.42,5,2024,566
"13567",2024-07-19 06:00:00,114.39,6,2024,566
"13568",2024-07-19 07:00:00,81.43,7,2024,566
"13569",2024-07-19 08:00:00,71.58,8,2024,566
"13570",2024-07-19 09:00:00,62.36,9,2024,566
"13571",2024-07-19 10:00:00,51.86,10,2024,566
"13572",2024-07-19 11:00:00,52.71,11,2024,566
"13573",2024-07-19 12:00:00,51.97,12,2024,566
"13574",2024-07-19 13:00:00,54.49,13,2024,566
"13575",2024-07-19 14:00:00,72.77,14,2024,566
"13576",2024-07-19 15:00:00,90.04,15,2024,566
"13577",2024-07-19 16:00:00,148.27,16,2024,566
"13578",2024-07-19 17:00:00,180.03,17,2024,566
"13579",2024-07-19 18:00:00,182.08,18,2024,566
"13580",2024-07-19 19:00:00,180.05,19,2024,566
"13581",2024-07-19 20:00:00,123.11,20,2024,566
"13582",2024-07-19 21:00:00,101.28,21,2024,566
"13583",2024-07-19 22:00:00,103.4,22,2024,566
"13584",2024-07-19 23:00:00,102,23,2024,566
"13585",2024-07-20,94.59,0,2024,567
"13586",2024-07-20 01:00:00,95.54,1,2024,567
"13587",2024-07-20 02:00:00,98.06,2,2024,567
"13588",2024-07-20 03:00:00,95.78,3,2024,567
"13589",2024-07-20 04:00:00,92.85,4,2024,567
"13590",2024-07-20 05:00:00,86.69,5,2024,567
"13591",2024-07-20 06:00:00,68.2,6,2024,567
"13592",2024-07-20 07:00:00,49.72,7,2024,567
"13593",2024-07-20 08:00:00,15.9,8,2024,567
"13594",2024-07-20 09:00:00,10.91,9,2024,567
"13595",2024-07-20 10:00:00,15.76,10,2024,567
"13596",2024-07-20 11:00:00,23.24,11,2024,567
"13597",2024-07-20 12:00:00,24.67,12,2024,567
"13598",2024-07-20 13:00:00,31.67,13,2024,567
"13599",2024-07-20 14:00:00,38.67,14,2024,567
"13600",2024-07-20 15:00:00,71.44,15,2024,567
"13601",2024-07-20 16:00:00,120.01,16,2024,567
"13602",2024-07-20 17:00:00,181.66,17,2024,567
"13603",2024-07-20 18:00:00,236.8,18,2024,567
"13604",2024-07-20 19:00:00,180.02,19,2024,567
"13605",2024-07-20 20:00:00,114.79,20,2024,567
"13606",2024-07-20 21:00:00,91.22,21,2024,567
"13607",2024-07-20 22:00:00,120.06,22,2024,567
"13608",2024-07-20 23:00:00,120.03,23,2024,567
"13609",2024-07-21,130.96,0,2024,568
"13610",2024-07-21 01:00:00,109.79,1,2024,568
"13611",2024-07-21 02:00:00,87.31,2,2024,568
"13612",2024-07-21 03:00:00,86.07,3,2024,568
"13613",2024-07-21 04:00:00,83.68,4,2024,568
"13614",2024-07-21 05:00:00,64.24,5,2024,568
"13615",2024-07-21 06:00:00,48.38,6,2024,568
"13616",2024-07-21 07:00:00,18.57,7,2024,568
"13617",2024-07-21 08:00:00,103,8,2024,568
"13618",2024-07-21 09:00:00,50,9,2024,568
"13619",2024-07-21 10:00:00,5,10,2024,568
"13620",2024-07-21 11:00:00,1.65,11,2024,568
"13621",2024-07-21 12:00:00,2.99,12,2024,568
"13622",2024-07-21 13:00:00,3.91,13,2024,568
"13623",2024-07-21 14:00:00,68.28,14,2024,568
"13624",2024-07-21 15:00:00,180,15,2024,568
"13625",2024-07-21 16:00:00,180.09,16,2024,568
"13626",2024-07-21 17:00:00,180.08,17,2024,568
"13627",2024-07-21 18:00:00,180.1,18,2024,568
"13628",2024-07-21 19:00:00,180.07,19,2024,568
"13629",2024-07-21 20:00:00,180.04,20,2024,568
"13630",2024-07-21 21:00:00,160.01,21,2024,568
"13631",2024-07-21 22:00:00,122.63,22,2024,568
"13632",2024-07-21 23:00:00,100.42,23,2024,568
"13633",2024-07-22,91.46,0,2024,569
"13634",2024-07-22 01:00:00,91.49,1,2024,569
"13635",2024-07-22 02:00:00,91.11,2,2024,569
"13636",2024-07-22 03:00:00,88.92,3,2024,569
"13637",2024-07-22 04:00:00,129.31,4,2024,569
"13638",2024-07-22 05:00:00,130.85,5,2024,569
"13639",2024-07-22 06:00:00,121.69,6,2024,569
"13640",2024-07-22 07:00:00,97.41,7,2024,569
"13641",2024-07-22 08:00:00,78.55,8,2024,569
"13642",2024-07-22 09:00:00,77.28,9,2024,569
"13643",2024-07-22 10:00:00,71.14,10,2024,569
"13644",2024-07-22 11:00:00,89.8,11,2024,569
"13645",2024-07-22 12:00:00,99.57,12,2024,569
"13646",2024-07-22 13:00:00,107.67,13,2024,569
"13647",2024-07-22 14:00:00,94.87,14,2024,569
"13648",2024-07-22 15:00:00,131.98,15,2024,569
"13649",2024-07-22 16:00:00,156.45,16,2024,569
"13650",2024-07-22 17:00:00,160.05,17,2024,569
"13651",2024-07-22 18:00:00,160.04,18,2024,569
"13652",2024-07-22 19:00:00,140.26,19,2024,569
"13653",2024-07-22 20:00:00,111.1,20,2024,569
"13654",2024-07-22 21:00:00,91.56,21,2024,569
"13655",2024-07-22 22:00:00,96.09,22,2024,569
"13656",2024-07-22 23:00:00,86.11,23,2024,569
"13657",2024-07-23,70.4,0,2024,570
"13658",2024-07-23 01:00:00,64.66,1,2024,570
"13659",2024-07-23 02:00:00,67.4,2,2024,570
"13660",2024-07-23 03:00:00,72.83,3,2024,570
"13661",2024-07-23 04:00:00,120.01,4,2024,570
"13662",2024-07-23 05:00:00,126.61,5,2024,570
"13663",2024-07-23 06:00:00,116.95,6,2024,570
"13664",2024-07-23 07:00:00,88.49,7,2024,570
"13665",2024-07-23 08:00:00,72,8,2024,570
"13666",2024-07-23 09:00:00,65.38,9,2024,570
"13667",2024-07-23 10:00:00,51.04,10,2024,570
"13668",2024-07-23 11:00:00,50.33,11,2024,570
"13669",2024-07-23 12:00:00,50.3,12,2024,570
"13670",2024-07-23 13:00:00,76.74,13,2024,570
"13671",2024-07-23 14:00:00,83.28,14,2024,570
"13672",2024-07-23 15:00:00,120.26,15,2024,570
"13673",2024-07-23 16:00:00,186.87,16,2024,570
"13674",2024-07-23 17:00:00,245.57,17,2024,570
"13675",2024-07-23 18:00:00,300.08,18,2024,570
"13676",2024-07-23 19:00:00,233.08,19,2024,570
"13677",2024-07-23 20:00:00,149.45,20,2024,570
"13678",2024-07-23 21:00:00,96.91,21,2024,570
"13679",2024-07-23 22:00:00,90.21,22,2024,570
"13680",2024-07-23 23:00:00,82.72,23,2024,570
"13681",2024-07-24,82.58,0,2024,571
"13682",2024-07-24 01:00:00,82.76,1,2024,571
"13683",2024-07-24 02:00:00,81.08,2,2024,571
"13684",2024-07-24 03:00:00,91.23,3,2024,571
"13685",2024-07-24 04:00:00,126.08,4,2024,571
"13686",2024-07-24 05:00:00,148.49,5,2024,571
"13687",2024-07-24 06:00:00,119.94,6,2024,571
"13688",2024-07-24 07:00:00,110.68,7,2024,571
"13689",2024-07-24 08:00:00,95.65,8,2024,571
"13690",2024-07-24 09:00:00,48.71,9,2024,571
"13691",2024-07-24 10:00:00,60.41,10,2024,571
"13692",2024-07-24 11:00:00,23.87,11,2024,571
"13693",2024-07-24 12:00:00,79.55,12,2024,571
"13694",2024-07-24 13:00:00,103.05,13,2024,571
"13695",2024-07-24 14:00:00,107.3,14,2024,571
"13696",2024-07-24 15:00:00,113.38,15,2024,571
"13697",2024-07-24 16:00:00,141.17,16,2024,571
"13698",2024-07-24 17:00:00,153.09,17,2024,571
"13699",2024-07-24 18:00:00,160.04,18,2024,571
"13700",2024-07-24 19:00:00,137.06,19,2024,571
"13701",2024-07-24 20:00:00,131.81,20,2024,571
"13702",2024-07-24 21:00:00,91.37,21,2024,571
"13703",2024-07-24 22:00:00,134.42,22,2024,571
"13704",2024-07-24 23:00:00,107.26,23,2024,571
"13705",2024-07-25,104.5,0,2024,572
"13706",2024-07-25 01:00:00,100.2,1,2024,572
"13707",2024-07-25 02:00:00,101.7,2,2024,572
"13708",2024-07-25 03:00:00,107.12,3,2024,572
"13709",2024-07-25 04:00:00,160.18,4,2024,572
"13710",2024-07-25 05:00:00,230.58,5,2024,572
"13711",2024-07-25 06:00:00,144.17,6,2024,572
"13712",2024-07-25 07:00:00,110.49,7,2024,572
"13713",2024-07-25 08:00:00,55.08,8,2024,572
"13714",2024-07-25 09:00:00,55.13,9,2024,572
"13715",2024-07-25 10:00:00,54.59,10,2024,572
"13716",2024-07-25 11:00:00,78.67,11,2024,572
"13717",2024-07-25 12:00:00,81.85,12,2024,572
"13718",2024-07-25 13:00:00,88.08,13,2024,572
"13719",2024-07-25 14:00:00,106.28,14,2024,572
"13720",2024-07-25 15:00:00,133.24,15,2024,572
"13721",2024-07-25 16:00:00,150.01,16,2024,572
"13722",2024-07-25 17:00:00,150.08,17,2024,572
"13723",2024-07-25 18:00:00,150.07,18,2024,572
"13724",2024-07-25 19:00:00,140.1,19,2024,572
"13725",2024-07-25 20:00:00,179.57,20,2024,572
"13726",2024-07-25 21:00:00,137.38,21,2024,572
"13727",2024-07-25 22:00:00,181.88,22,2024,572
"13728",2024-07-25 23:00:00,73.92,23,2024,572
"13729",2024-07-26,79.3,0,2024,573
"13730",2024-07-26 01:00:00,83.61,1,2024,573
"13731",2024-07-26 02:00:00,81.4,2,2024,573
"13732",2024-07-26 03:00:00,97.8,3,2024,573
"13733",2024-07-26 04:00:00,131.32,4,2024,573
"13734",2024-07-26 05:00:00,119.96,5,2024,573
"13735",2024-07-26 06:00:00,104.11,6,2024,573
"13736",2024-07-26 07:00:00,96.83,7,2024,573
"13737",2024-07-26 08:00:00,90.7,8,2024,573
"13738",2024-07-26 09:00:00,81.26,9,2024,573
"13739",2024-07-26 10:00:00,70.06,10,2024,573
"13740",2024-07-26 11:00:00,63.26,11,2024,573
"13741",2024-07-26 12:00:00,59.84,12,2024,573
"13742",2024-07-26 13:00:00,68.05,13,2024,573
"13743",2024-07-26 14:00:00,72.97,14,2024,573
"13744",2024-07-26 15:00:00,115.74,15,2024,573
"13745",2024-07-26 16:00:00,105.97,16,2024,573
"13746",2024-07-26 17:00:00,157.4,17,2024,573
"13747",2024-07-26 18:00:00,187.82,18,2024,573
"13748",2024-07-26 19:00:00,140.08,19,2024,573
"13749",2024-07-26 20:00:00,113.81,20,2024,573
"13750",2024-07-26 21:00:00,91.07,21,2024,573
"13751",2024-07-26 22:00:00,250.07,22,2024,573
"13752",2024-07-26 23:00:00,104.51,23,2024,573
"13753",2024-07-27,99.48,0,2024,574
"13754",2024-07-27 01:00:00,96.43,1,2024,574
"13755",2024-07-27 02:00:00,95.89,2,2024,574
"13756",2024-07-27 03:00:00,92.37,3,2024,574
"13757",2024-07-27 04:00:00,87.98,4,2024,574
"13758",2024-07-27 05:00:00,83.37,5,2024,574
"13759",2024-07-27 06:00:00,85.15,6,2024,574
"13760",2024-07-27 07:00:00,67.38,7,2024,574
"13761",2024-07-27 08:00:00,60.92,8,2024,574
"13762",2024-07-27 09:00:00,39.9,9,2024,574
"13763",2024-07-27 10:00:00,68.06,10,2024,574
"13764",2024-07-27 11:00:00,74,11,2024,574
"13765",2024-07-27 12:00:00,43.06,12,2024,574
"13766",2024-07-27 13:00:00,35.44,13,2024,574
"13767",2024-07-27 14:00:00,71.33,14,2024,574
"13768",2024-07-27 15:00:00,130.72,15,2024,574
"13769",2024-07-27 16:00:00,114.32,16,2024,574
"13770",2024-07-27 17:00:00,136.64,17,2024,574
"13771",2024-07-27 18:00:00,146.75,18,2024,574
"13772",2024-07-27 19:00:00,139.5,19,2024,574
"13773",2024-07-27 20:00:00,116.57,20,2024,574
"13774",2024-07-27 21:00:00,128.26,21,2024,574
"13775",2024-07-27 22:00:00,113.54,22,2024,574
"13776",2024-07-27 23:00:00,101.91,23,2024,574
"13777",2024-07-28,87.22,0,2024,575
"13778",2024-07-28 01:00:00,72.48,1,2024,575
"13779",2024-07-28 02:00:00,72.33,2,2024,575
"13780",2024-07-28 03:00:00,78.4,3,2024,575
"13781",2024-07-28 04:00:00,69.34,4,2024,575
"13782",2024-07-28 05:00:00,73.16,5,2024,575
"13783",2024-07-28 06:00:00,26.59,6,2024,575
"13784",2024-07-28 07:00:00,50,7,2024,575
"13785",2024-07-28 08:00:00,64.88,8,2024,575
"13786",2024-07-28 09:00:00,55.64,9,2024,575
"13787",2024-07-28 10:00:00,55.63,10,2024,575
"13788",2024-07-28 11:00:00,15.42,11,2024,575
"13789",2024-07-28 12:00:00,46.4,12,2024,575
"13790",2024-07-28 13:00:00,40.6,13,2024,575
"13791",2024-07-28 14:00:00,27.3,14,2024,575
"13792",2024-07-28 15:00:00,30.57,15,2024,575
"13793",2024-07-28 16:00:00,31.76,16,2024,575
"13794",2024-07-28 17:00:00,83.08,17,2024,575
"13795",2024-07-28 18:00:00,103.68,18,2024,575
"13796",2024-07-28 19:00:00,105.67,19,2024,575
"13797",2024-07-28 20:00:00,100.05,20,2024,575
"13798",2024-07-28 21:00:00,50.01,21,2024,575
"13799",2024-07-28 22:00:00,4.09,22,2024,575
"13800",2024-07-28 23:00:00,4.1,23,2024,575
"13801",2024-07-29,4.1,0,2024,576
"13802",2024-07-29 01:00:00,4.09,1,2024,576
"13803",2024-07-29 02:00:00,4.1,2,2024,576
"13804",2024-07-29 03:00:00,50,3,2024,576
"13805",2024-07-29 04:00:00,110.06,4,2024,576
"13806",2024-07-29 05:00:00,115.34,5,2024,576
"13807",2024-07-29 06:00:00,94.05,6,2024,576
"13808",2024-07-29 07:00:00,57.47,7,2024,576
"13809",2024-07-29 08:00:00,20.27,8,2024,576
"13810",2024-07-29 09:00:00,10.01,9,2024,576
"13811",2024-07-29 10:00:00,31.69,10,2024,576
"13812",2024-07-29 11:00:00,88.11,11,2024,576
"13813",2024-07-29 12:00:00,27.36,12,2024,576
"13814",2024-07-29 13:00:00,4.1,13,2024,576
"13815",2024-07-29 14:00:00,12.89,14,2024,576
"13816",2024-07-29 15:00:00,60.19,15,2024,576
"13817",2024-07-29 16:00:00,91.42,16,2024,576
"13818",2024-07-29 17:00:00,120.07,17,2024,576
"13819",2024-07-29 18:00:00,154.84,18,2024,576
"13820",2024-07-29 19:00:00,115.09,19,2024,576
"13821",2024-07-29 20:00:00,105.22,20,2024,576
"13822",2024-07-29 21:00:00,90.2,21,2024,576
"13823",2024-07-29 22:00:00,69.02,22,2024,576
"13824",2024-07-29 23:00:00,75.28,23,2024,576
"13825",2024-07-30,78.46,0,2024,577
"13826",2024-07-30 01:00:00,82.77,1,2024,577
"13827",2024-07-30 02:00:00,87.44,2,2024,577
"13828",2024-07-30 03:00:00,100.45,3,2024,577
"13829",2024-07-30 04:00:00,114.38,4,2024,577
"13830",2024-07-30 05:00:00,113.27,5,2024,577
"13831",2024-07-30 06:00:00,98.78,6,2024,577
"13832",2024-07-30 07:00:00,66.16,7,2024,577
"13833",2024-07-30 08:00:00,37.52,8,2024,577
"13834",2024-07-30 09:00:00,7.84,9,2024,577
"13835",2024-07-30 10:00:00,1.09,10,2024,577
"13836",2024-07-30 11:00:00,0.01,11,2024,577
"13837",2024-07-30 12:00:00,1.74,12,2024,577
"13838",2024-07-30 13:00:00,14.03,13,2024,577
"13839",2024-07-30 14:00:00,33.34,14,2024,577
"13840",2024-07-30 15:00:00,79.54,15,2024,577
"13841",2024-07-30 16:00:00,101.53,16,2024,577
"13842",2024-07-30 17:00:00,153.09,17,2024,577
"13843",2024-07-30 18:00:00,210.15,18,2024,577
"13844",2024-07-30 19:00:00,151.62,19,2024,577
"13845",2024-07-30 20:00:00,118.84,20,2024,577
"13846",2024-07-30 21:00:00,99.04,21,2024,577
"13847",2024-07-30 22:00:00,98.76,22,2024,577
"13848",2024-07-30 23:00:00,86.91,23,2024,577
"13849",2024-07-31,84.72,0,2024,578
"13850",2024-07-31 01:00:00,83.36,1,2024,578
"13851",2024-07-31 02:00:00,90.69,2,2024,578
"13852",2024-07-31 03:00:00,101.61,3,2024,578
"13853",2024-07-31 04:00:00,115.16,4,2024,578
"13854",2024-07-31 05:00:00,109.41,5,2024,578
"13855",2024-07-31 06:00:00,95.2,6,2024,578
"13856",2024-07-31 07:00:00,79.05,7,2024,578
"13857",2024-07-31 08:00:00,55.89,8,2024,578
"13858",2024-07-31 09:00:00,33.46,9,2024,578
"13859",2024-07-31 10:00:00,25.1,10,2024,578
"13860",2024-07-31 11:00:00,23.14,11,2024,578
"13861",2024-07-31 12:00:00,27.02,12,2024,578
"13862",2024-07-31 13:00:00,25.9,13,2024,578
"13863",2024-07-31 14:00:00,33.9,14,2024,578
"13864",2024-07-31 15:00:00,77.7,15,2024,578
"13865",2024-07-31 16:00:00,94.56,16,2024,578
"13866",2024-07-31 17:00:00,119.73,17,2024,578
"13867",2024-07-31 18:00:00,160.95,18,2024,578
"13868",2024-07-31 19:00:00,128.29,19,2024,578
"13869",2024-07-31 20:00:00,121.35,20,2024,578
"13870",2024-07-31 21:00:00,98.19,21,2024,578
"13871",2024-07-31 22:00:00,100.48,22,2024,578
"13872",2024-07-31 23:00:00,87.02,23,2024,578
"13873",2024-08-01,82.54,0,2024,579
"13874",2024-08-01 01:00:00,76.85,1,2024,579
"13875",2024-08-01 02:00:00,81.21,2,2024,579
"13876",2024-08-01 03:00:00,101.63,3,2024,579
"13877",2024-08-01 04:00:00,126.67,4,2024,579
"13878",2024-08-01 05:00:00,145.05,5,2024,579
"13879",2024-08-01 06:00:00,145.02,6,2024,579
"13880",2024-08-01 07:00:00,170.06,7,2024,579
"13881",2024-08-01 08:00:00,102.58,8,2024,579
"13882",2024-08-01 09:00:00,57.1,9,2024,579
"13883",2024-08-01 10:00:00,77.72,10,2024,579
"13884",2024-08-01 11:00:00,58.43,11,2024,579
"13885",2024-08-01 12:00:00,77.75,12,2024,579
"13886",2024-08-01 13:00:00,64.02,13,2024,579
"13887",2024-08-01 14:00:00,116.91,14,2024,579
"13888",2024-08-01 15:00:00,88.37,15,2024,579
"13889",2024-08-01 16:00:00,107,16,2024,579
"13890",2024-08-01 17:00:00,149.03,17,2024,579
"13891",2024-08-01 18:00:00,189.99,18,2024,579
"13892",2024-08-01 19:00:00,121.05,19,2024,579
"13893",2024-08-01 20:00:00,124.91,20,2024,579
"13894",2024-08-01 21:00:00,103.99,21,2024,579
"13895",2024-08-01 22:00:00,93.93,22,2024,579
"13896",2024-08-01 23:00:00,88.93,23,2024,579
"13897",2024-08-02,86.59,0,2024,580
"13898",2024-08-02 01:00:00,74.86,1,2024,580
"13899",2024-08-02 02:00:00,79.18,2,2024,580
"13900",2024-08-02 03:00:00,90.25,3,2024,580
"13901",2024-08-02 04:00:00,110.9,4,2024,580
"13902",2024-08-02 05:00:00,300.05,5,2024,580
"13903",2024-08-02 06:00:00,300,6,2024,580
"13904",2024-08-02 07:00:00,199.01,7,2024,580
"13905",2024-08-02 08:00:00,132.32,8,2024,580
"13906",2024-08-02 09:00:00,75.82,9,2024,580
"13907",2024-08-02 10:00:00,71.81,10,2024,580
"13908",2024-08-02 11:00:00,64.1,11,2024,580
"13909",2024-08-02 12:00:00,64.09,12,2024,580
"13910",2024-08-02 13:00:00,126.92,13,2024,580
"13911",2024-08-02 14:00:00,291.32,14,2024,580
"13912",2024-08-02 15:00:00,114.2,15,2024,580
"13913",2024-08-02 16:00:00,128.11,16,2024,580
"13914",2024-08-02 17:00:00,317.5,17,2024,580
"13915",2024-08-02 18:00:00,325.07,18,2024,580
"13916",2024-08-02 19:00:00,300.01,19,2024,580
"13917",2024-08-02 20:00:00,115.28,20,2024,580
"13918",2024-08-02 21:00:00,123.06,21,2024,580
"13919",2024-08-02 22:00:00,177.91,22,2024,580
"13920",2024-08-02 23:00:00,250,23,2024,580
"13921",2024-08-03,118.95,0,2024,581
"13922",2024-08-03 01:00:00,87.83,1,2024,581
"13923",2024-08-03 02:00:00,85.05,2,2024,581
"13924",2024-08-03 03:00:00,93.54,3,2024,581
"13925",2024-08-03 04:00:00,101.64,4,2024,581
"13926",2024-08-03 05:00:00,93.64,5,2024,581
"13927",2024-08-03 06:00:00,82.95,6,2024,581
"13928",2024-08-03 07:00:00,64.82,7,2024,581
"13929",2024-08-03 08:00:00,32.44,8,2024,581
"13930",2024-08-03 09:00:00,20.36,9,2024,581
"13931",2024-08-03 10:00:00,14.66,10,2024,581
"13932",2024-08-03 11:00:00,6.41,11,2024,581
"13933",2024-08-03 12:00:00,50,12,2024,581
"13934",2024-08-03 13:00:00,75.02,13,2024,581
"13935",2024-08-03 14:00:00,50,14,2024,581
"13936",2024-08-03 15:00:00,65.08,15,2024,581
"13937",2024-08-03 16:00:00,250.08,16,2024,581
"13938",2024-08-03 17:00:00,145.1,17,2024,581
"13939",2024-08-03 18:00:00,165.08,18,2024,581
"13940",2024-08-03 19:00:00,129.08,19,2024,581
"13941",2024-08-03 20:00:00,129,20,2024,581
"13942",2024-08-03 21:00:00,127.99,21,2024,581
"13943",2024-08-03 22:00:00,130.06,22,2024,581
"13944",2024-08-03 23:00:00,130.01,23,2024,581
"13945",2024-08-04,111.31,0,2024,582
"13946",2024-08-04 01:00:00,91.11,1,2024,582
"13947",2024-08-04 02:00:00,88.63,2,2024,582
"13948",2024-08-04 03:00:00,81.69,3,2024,582
"13949",2024-08-04 04:00:00,76.11,4,2024,582
"13950",2024-08-04 05:00:00,71.73,5,2024,582
"13951",2024-08-04 06:00:00,64.43,6,2024,582
"13952",2024-08-04 07:00:00,28.33,7,2024,582
"13953",2024-08-04 08:00:00,122.75,8,2024,582
"13954",2024-08-04 09:00:00,5,9,2024,582
"13955",2024-08-04 10:00:00,100.05,10,2024,582
"13956",2024-08-04 11:00:00,90.5,11,2024,582
"13957",2024-08-04 12:00:00,5,12,2024,582
"13958",2024-08-04 13:00:00,4.99,13,2024,582
"13959",2024-08-04 14:00:00,80.05,14,2024,582
"13960",2024-08-04 15:00:00,123.57,15,2024,582
"13961",2024-08-04 16:00:00,185.09,16,2024,582
"13962",2024-08-04 17:00:00,145.74,17,2024,582
