MTU (UTC),DateTime,Generation - Solar [MW] Day Ahead/ BZN|EE,Generation - Solar [MW] Intraday / BZN|EE,Generation - Solar [MW] Current / BZN|EE,Generation - Wind Offshore [MW] Day Ahead/ BZN|EE,Generation - Wind Offshore [MW] Intraday / BZN|EE,Generation - Wind Offshore [MW] Current / BZN|EE,Generation - Wind Onshore [MW] Day Ahead/ BZN|EE,Generation - Wind Onshore [MW] Intraday / BZN|EE,Generation - Wind Onshore [MW] Current / BZN|EE
23.11.2024 00:00 - 23.11.2024 01:00,23.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,212,n/e,n/e
23.11.2024 01:00 - 23.11.2024 02:00,23.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,203,n/e,n/e
23.11.2024 02:00 - 23.11.2024 03:00,23.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,187,n/e,n/e
23.11.2024 03:00 - 23.11.2024 04:00,23.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,167,n/e,n/e
23.11.2024 04:00 - 23.11.2024 05:00,23.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,151,n/e,n/e
23.11.2024 05:00 - 23.11.2024 06:00,23.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,143,n/e,n/e
23.11.2024 06:00 - 23.11.2024 07:00,23.11.2024 06:00,3,n/e,n/e,n/e,n/e,n/e,138,n/e,n/e
23.11.2024 07:00 - 23.11.2024 08:00,23.11.2024 07:00,19,n/e,n/e,n/e,n/e,n/e,133,n/e,n/e
23.11.2024 08:00 - 23.11.2024 09:00,23.11.2024 08:00,42,n/e,n/e,n/e,n/e,n/e,122,n/e,n/e
23.11.2024 09:00 - 23.11.2024 10:00,23.11.2024 09:00,60,n/e,n/e,n/e,n/e,n/e,123,n/e,n/e
23.11.2024 10:00 - 23.11.2024 11:00,23.11.2024 10:00,65,n/e,n/e,n/e,n/e,n/e,122,n/e,n/e
23.11.2024 11:00 - 23.11.2024 12:00,23.11.2024 11:00,52,n/e,n/e,n/e,n/e,n/e,127,n/e,n/e
23.11.2024 12:00 - 23.11.2024 13:00,23.11.2024 12:00,26,n/e,n/e,n/e,n/e,n/e,149,n/e,n/e
23.11.2024 13:00 - 23.11.2024 14:00,23.11.2024 13:00,5,n/e,n/e,n/e,n/e,n/e,174,n/e,n/e
23.11.2024 14:00 - 23.11.2024 15:00,23.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,207,n/e,n/e
23.11.2024 15:00 - 23.11.2024 16:00,23.11.2024 15:00,0,n/e,n/e,n/e,n/e,n/e,224,n/e,n/e
23.11.2024 16:00 - 23.11.2024 17:00,23.11.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,224,n/e,n/e
23.11.2024 17:00 - 23.11.2024 18:00,23.11.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,217,n/e,n/e
23.11.2024 18:00 - 23.11.2024 19:00,23.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,213,n/e,n/e
23.11.2024 19:00 - 23.11.2024 20:00,23.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,213,n/e,n/e
23.11.2024 20:00 - 23.11.2024 21:00,23.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,223,n/e,n/e
23.11.2024 21:00 - 23.11.2024 22:00,23.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,227,n/e,n/e
23.11.2024 22:00 - 23.11.2024 23:00,23.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,224,n/e,n/e
23.11.2024 23:00 - 24.11.2024 00:00,23.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,230,n/e,n/e
24.11.2024 00:00 - 24.11.2024 01:00,24.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,239,n/e,n/e
24.11.2024 01:00 - 24.11.2024 02:00,24.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,215,n/e,n/e
24.11.2024 02:00 - 24.11.2024 03:00,24.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,203,n/e,n/e
24.11.2024 03:00 - 24.11.2024 04:00,24.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,201,n/e,n/e
24.11.2024 04:00 - 24.11.2024 05:00,24.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,212,n/e,n/e
24.11.2024 05:00 - 24.11.2024 06:00,24.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,206,n/e,n/e
24.11.2024 06:00 - 24.11.2024 07:00,24.11.2024 06:00,4,n/e,n/e,n/e,n/e,n/e,205,n/e,n/e
24.11.2024 07:00 - 24.11.2024 08:00,24.11.2024 07:00,25,n/e,n/e,n/e,n/e,n/e,199,n/e,n/e
24.11.2024 08:00 - 24.11.2024 09:00,24.11.2024 08:00,59,n/e,n/e,n/e,n/e,n/e,186,n/e,n/e
24.11.2024 09:00 - 24.11.2024 10:00,24.11.2024 09:00,86,n/e,n/e,n/e,n/e,n/e,176,n/e,n/e
24.11.2024 10:00 - 24.11.2024 11:00,24.11.2024 10:00,88,n/e,n/e,n/e,n/e,n/e,174,n/e,n/e
24.11.2024 11:00 - 24.11.2024 12:00,24.11.2024 11:00,66,n/e,n/e,n/e,n/e,n/e,182,n/e,n/e
24.11.2024 12:00 - 24.11.2024 13:00,24.11.2024 12:00,30,n/e,n/e,n/e,n/e,n/e,205,n/e,n/e
24.11.2024 13:00 - 24.11.2024 14:00,24.11.2024 13:00,6,n/e,n/e,n/e,n/e,n/e,244,n/e,n/e
24.11.2024 14:00 - 24.11.2024 15:00,24.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,285,n/e,n/e
24.11.2024 15:00 - 24.11.2024 16:00,24.11.2024 15:00,0,n/e,n/e,n/e,n/e,n/e,321,n/e,n/e
24.11.2024 16:00 - 24.11.2024 17:00,24.11.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,351,n/e,n/e
24.11.2024 17:00 - 24.11.2024 18:00,24.11.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,379,n/e,n/e
24.11.2024 18:00 - 24.11.2024 19:00,24.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,401,n/e,n/e
24.11.2024 19:00 - 24.11.2024 20:00,24.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,420,n/e,n/e
24.11.2024 20:00 - 24.11.2024 21:00,24.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,437,n/e,n/e
24.11.2024 21:00 - 24.11.2024 22:00,24.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,445,n/e,n/e
24.11.2024 22:00 - 24.11.2024 23:00,24.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,448,n/e,n/e
24.11.2024 23:00 - 25.11.2024 00:00,24.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,319,n/e,n/e
25.11.2024 00:00 - 25.11.2024 01:00,25.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,309,n/e,n/e
25.11.2024 01:00 - 25.11.2024 02:00,25.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,306,n/e,n/e
25.11.2024 02:00 - 25.11.2024 03:00,25.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,305,n/e,n/e
25.11.2024 03:00 - 25.11.2024 04:00,25.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,318,n/e,n/e
25.11.2024 04:00 - 25.11.2024 05:00,25.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,467,n/e,n/e
25.11.2024 05:00 - 25.11.2024 06:00,25.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,499,n/e,n/e
25.11.2024 06:00 - 25.11.2024 07:00,25.11.2024 06:00,2,n/e,n/e,n/e,n/e,n/e,500,n/e,n/e
25.11.2024 07:00 - 25.11.2024 08:00,25.11.2024 07:00,8,n/e,n/e,n/e,n/e,n/e,495,n/e,n/e
25.11.2024 08:00 - 25.11.2024 09:00,25.11.2024 08:00,20,n/e,n/e,n/e,n/e,n/e,496,n/e,n/e
25.11.2024 09:00 - 25.11.2024 10:00,25.11.2024 09:00,31,n/e,n/e,n/e,n/e,n/e,497,n/e,n/e
25.11.2024 10:00 - 25.11.2024 11:00,25.11.2024 10:00,37,n/e,n/e,n/e,n/e,n/e,498,n/e,n/e
25.11.2024 11:00 - 25.11.2024 12:00,25.11.2024 11:00,32,n/e,n/e,n/e,n/e,n/e,497,n/e,n/e
25.11.2024 12:00 - 25.11.2024 13:00,25.11.2024 12:00,19,n/e,n/e,n/e,n/e,n/e,494,n/e,n/e
25.11.2024 13:00 - 25.11.2024 14:00,25.11.2024 13:00,5,n/e,n/e,n/e,n/e,n/e,491,n/e,n/e
25.11.2024 14:00 - 25.11.2024 15:00,25.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,489,n/e,n/e
25.11.2024 15:00 - 25.11.2024 16:00,25.11.2024 15:00,1,n/e,n/e,n/e,n/e,n/e,494,n/e,n/e
25.11.2024 16:00 - 25.11.2024 17:00,25.11.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,494,n/e,n/e
25.11.2024 17:00 - 25.11.2024 18:00,25.11.2024 17:00,1,n/e,n/e,n/e,n/e,n/e,494,n/e,n/e
25.11.2024 18:00 - 25.11.2024 19:00,25.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,495,n/e,n/e
25.11.2024 19:00 - 25.11.2024 20:00,25.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,495,n/e,n/e
25.11.2024 20:00 - 25.11.2024 21:00,25.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,495,n/e,n/e
25.11.2024 21:00 - 25.11.2024 22:00,25.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,464,n/e,n/e
25.11.2024 22:00 - 25.11.2024 23:00,25.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,464,n/e,n/e
25.11.2024 23:00 - 26.11.2024 00:00,25.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,424,n/e,n/e
26.11.2024 00:00 - 26.11.2024 01:00,26.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,338,n/e,n/e
26.11.2024 01:00 - 26.11.2024 02:00,26.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,400,n/e,n/e
26.11.2024 02:00 - 26.11.2024 03:00,26.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,337,n/e,n/e
26.11.2024 03:00 - 26.11.2024 04:00,26.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,391,n/e,n/e
26.11.2024 04:00 - 26.11.2024 05:00,26.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,432,n/e,n/e
26.11.2024 05:00 - 26.11.2024 06:00,26.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,450,n/e,n/e
26.11.2024 06:00 - 26.11.2024 07:00,26.11.2024 06:00,2,n/e,n/e,n/e,n/e,n/e,443,n/e,n/e
26.11.2024 07:00 - 26.11.2024 08:00,26.11.2024 07:00,6,n/e,n/e,n/e,n/e,n/e,415,n/e,n/e
26.11.2024 08:00 - 26.11.2024 09:00,26.11.2024 08:00,11,n/e,n/e,n/e,n/e,n/e,387,n/e,n/e
26.11.2024 09:00 - 26.11.2024 10:00,26.11.2024 09:00,16,n/e,n/e,n/e,n/e,n/e,350,n/e,n/e
26.11.2024 10:00 - 26.11.2024 11:00,26.11.2024 10:00,16,n/e,n/e,n/e,n/e,n/e,305,n/e,n/e
26.11.2024 11:00 - 26.11.2024 12:00,26.11.2024 11:00,12,n/e,n/e,n/e,n/e,n/e,263,n/e,n/e
26.11.2024 12:00 - 26.11.2024 13:00,26.11.2024 12:00,8,n/e,n/e,n/e,n/e,n/e,230,n/e,n/e
26.11.2024 13:00 - 26.11.2024 14:00,26.11.2024 13:00,3,n/e,n/e,n/e,n/e,n/e,203,n/e,n/e
26.11.2024 14:00 - 26.11.2024 15:00,26.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,194,n/e,n/e
26.11.2024 15:00 - 26.11.2024 16:00,26.11.2024 15:00,0,n/e,n/e,n/e,n/e,n/e,184,n/e,n/e
26.11.2024 16:00 - 26.11.2024 17:00,26.11.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,170,n/e,n/e
26.11.2024 17:00 - 26.11.2024 18:00,26.11.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,155,n/e,n/e
26.11.2024 18:00 - 26.11.2024 19:00,26.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,141,n/e,n/e
26.11.2024 19:00 - 26.11.2024 20:00,26.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,133,n/e,n/e
26.11.2024 20:00 - 26.11.2024 21:00,26.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,130,n/e,n/e
26.11.2024 21:00 - 26.11.2024 22:00,26.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,119,n/e,n/e
26.11.2024 22:00 - 26.11.2024 23:00,26.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,112,n/e,n/e
26.11.2024 23:00 - 27.11.2024 00:00,26.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,128,n/e,n/e
27.11.2024 00:00 - 27.11.2024 01:00,27.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,122,n/e,n/e
27.11.2024 01:00 - 27.11.2024 02:00,27.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,122,n/e,n/e
27.11.2024 02:00 - 27.11.2024 03:00,27.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,124,n/e,n/e
27.11.2024 03:00 - 27.11.2024 04:00,27.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,128,n/e,n/e
27.11.2024 04:00 - 27.11.2024 05:00,27.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,134,n/e,n/e
27.11.2024 05:00 - 27.11.2024 06:00,27.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,136,n/e,n/e
27.11.2024 06:00 - 27.11.2024 07:00,27.11.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,131,n/e,n/e
27.11.2024 07:00 - 27.11.2024 08:00,27.11.2024 07:00,8,n/e,n/e,n/e,n/e,n/e,123,n/e,n/e
27.11.2024 08:00 - 27.11.2024 09:00,27.11.2024 08:00,18,n/e,n/e,n/e,n/e,n/e,119,n/e,n/e
27.11.2024 09:00 - 27.11.2024 10:00,27.11.2024 09:00,27,n/e,n/e,n/e,n/e,n/e,112,n/e,n/e
27.11.2024 10:00 - 27.11.2024 11:00,27.11.2024 10:00,29,n/e,n/e,n/e,n/e,n/e,108,n/e,n/e
27.11.2024 11:00 - 27.11.2024 12:00,27.11.2024 11:00,22,n/e,n/e,n/e,n/e,n/e,101,n/e,n/e
27.11.2024 12:00 - 27.11.2024 13:00,27.11.2024 12:00,12,n/e,n/e,n/e,n/e,n/e,98,n/e,n/e
27.11.2024 13:00 - 27.11.2024 14:00,27.11.2024 13:00,3,n/e,n/e,n/e,n/e,n/e,98,n/e,n/e
27.11.2024 14:00 - 27.11.2024 15:00,27.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,95,n/e,n/e
27.11.2024 15:00 - 27.11.2024 16:00,27.11.2024 15:00,1,n/e,n/e,n/e,n/e,n/e,98,n/e,n/e
27.11.2024 16:00 - 27.11.2024 17:00,27.11.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,99,n/e,n/e
27.11.2024 17:00 - 27.11.2024 18:00,27.11.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,97,n/e,n/e
27.11.2024 18:00 - 27.11.2024 19:00,27.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,89,n/e,n/e
27.11.2024 19:00 - 27.11.2024 20:00,27.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,83,n/e,n/e
27.11.2024 20:00 - 27.11.2024 21:00,27.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,81,n/e,n/e
27.11.2024 21:00 - 27.11.2024 22:00,27.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,76,n/e,n/e
27.11.2024 22:00 - 27.11.2024 23:00,27.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
27.11.2024 23:00 - 28.11.2024 00:00,27.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,62,n/e,n/e
28.11.2024 00:00 - 28.11.2024 01:00,28.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
28.11.2024 01:00 - 28.11.2024 02:00,28.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,56,n/e,n/e
28.11.2024 02:00 - 28.11.2024 03:00,28.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,51,n/e,n/e
28.11.2024 03:00 - 28.11.2024 04:00,28.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,48,n/e,n/e
28.11.2024 04:00 - 28.11.2024 05:00,28.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
28.11.2024 05:00 - 28.11.2024 06:00,28.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,45,n/e,n/e
28.11.2024 06:00 - 28.11.2024 07:00,28.11.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,45,n/e,n/e
28.11.2024 07:00 - 28.11.2024 08:00,28.11.2024 07:00,5,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
28.11.2024 08:00 - 28.11.2024 09:00,28.11.2024 08:00,13,n/e,n/e,n/e,n/e,n/e,42,n/e,n/e
28.11.2024 09:00 - 28.11.2024 10:00,28.11.2024 09:00,21,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
28.11.2024 10:00 - 28.11.2024 11:00,28.11.2024 10:00,22,n/e,n/e,n/e,n/e,n/e,46,n/e,n/e
28.11.2024 11:00 - 28.11.2024 12:00,28.11.2024 11:00,17,n/e,n/e,n/e,n/e,n/e,42,n/e,n/e
28.11.2024 12:00 - 28.11.2024 13:00,28.11.2024 12:00,9,n/e,n/e,n/e,n/e,n/e,39,n/e,n/e
28.11.2024 13:00 - 28.11.2024 14:00,28.11.2024 13:00,3,n/e,n/e,n/e,n/e,n/e,30,n/e,n/e
28.11.2024 14:00 - 28.11.2024 15:00,28.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
28.11.2024 15:00 - 28.11.2024 16:00,28.11.2024 15:00,1,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
28.11.2024 16:00 - 28.11.2024 17:00,28.11.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
28.11.2024 17:00 - 28.11.2024 18:00,28.11.2024 17:00,1,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
28.11.2024 18:00 - 28.11.2024 19:00,28.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,25,n/e,n/e
28.11.2024 19:00 - 28.11.2024 20:00,28.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
28.11.2024 20:00 - 28.11.2024 21:00,28.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
28.11.2024 21:00 - 28.11.2024 22:00,28.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
28.11.2024 22:00 - 28.11.2024 23:00,28.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,28,n/e,n/e
28.11.2024 23:00 - 29.11.2024 00:00,28.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
29.11.2024 00:00 - 29.11.2024 01:00,29.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
29.11.2024 01:00 - 29.11.2024 02:00,29.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
29.11.2024 02:00 - 29.11.2024 03:00,29.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
29.11.2024 03:00 - 29.11.2024 04:00,29.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
29.11.2024 04:00 - 29.11.2024 05:00,29.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
29.11.2024 05:00 - 29.11.2024 06:00,29.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
29.11.2024 06:00 - 29.11.2024 07:00,29.11.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
29.11.2024 07:00 - 29.11.2024 08:00,29.11.2024 07:00,7,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
29.11.2024 08:00 - 29.11.2024 09:00,29.11.2024 08:00,18,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
29.11.2024 09:00 - 29.11.2024 10:00,29.11.2024 09:00,28,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
29.11.2024 10:00 - 29.11.2024 11:00,29.11.2024 10:00,28,n/e,n/e,n/e,n/e,n/e,39,n/e,n/e
29.11.2024 11:00 - 29.11.2024 12:00,29.11.2024 11:00,20,n/e,n/e,n/e,n/e,n/e,58,n/e,n/e
29.11.2024 12:00 - 29.11.2024 13:00,29.11.2024 12:00,11,n/e,n/e,n/e,n/e,n/e,83,n/e,n/e
29.11.2024 13:00 - 29.11.2024 14:00,29.11.2024 13:00,4,n/e,n/e,n/e,n/e,n/e,116,n/e,n/e
29.11.2024 14:00 - 29.11.2024 15:00,29.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,143,n/e,n/e
29.11.2024 15:00 - 29.11.2024 16:00,29.11.2024 15:00,1,n/e,n/e,n/e,n/e,n/e,175,n/e,n/e
29.11.2024 16:00 - 29.11.2024 17:00,29.11.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,200,n/e,n/e
29.11.2024 17:00 - 29.11.2024 18:00,29.11.2024 17:00,1,n/e,n/e,n/e,n/e,n/e,229,n/e,n/e
29.11.2024 18:00 - 29.11.2024 19:00,29.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,242,n/e,n/e
29.11.2024 19:00 - 29.11.2024 20:00,29.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,244,n/e,n/e
29.11.2024 20:00 - 29.11.2024 21:00,29.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,246,n/e,n/e
29.11.2024 21:00 - 29.11.2024 22:00,29.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,243,n/e,n/e
29.11.2024 22:00 - 29.11.2024 23:00,29.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,243,n/e,n/e
29.11.2024 23:00 - 30.11.2024 00:00,29.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,200,n/e,n/e
30.11.2024 00:00 - 30.11.2024 01:00,30.11.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,186,n/e,n/e
30.11.2024 01:00 - 30.11.2024 02:00,30.11.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,166,n/e,n/e
30.11.2024 02:00 - 30.11.2024 03:00,30.11.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,146,n/e,n/e
30.11.2024 03:00 - 30.11.2024 04:00,30.11.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,133,n/e,n/e
30.11.2024 04:00 - 30.11.2024 05:00,30.11.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,128,n/e,n/e
30.11.2024 05:00 - 30.11.2024 06:00,30.11.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,133,n/e,n/e
30.11.2024 06:00 - 30.11.2024 07:00,30.11.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,138,n/e,n/e
30.11.2024 07:00 - 30.11.2024 08:00,30.11.2024 07:00,3,n/e,n/e,n/e,n/e,n/e,153,n/e,n/e
30.11.2024 08:00 - 30.11.2024 09:00,30.11.2024 08:00,6,n/e,n/e,n/e,n/e,n/e,181,n/e,n/e
30.11.2024 09:00 - 30.11.2024 10:00,30.11.2024 09:00,10,n/e,n/e,n/e,n/e,n/e,219,n/e,n/e
30.11.2024 10:00 - 30.11.2024 11:00,30.11.2024 10:00,11,n/e,n/e,n/e,n/e,n/e,255,n/e,n/e
30.11.2024 11:00 - 30.11.2024 12:00,30.11.2024 11:00,8,n/e,n/e,n/e,n/e,n/e,293,n/e,n/e
30.11.2024 12:00 - 30.11.2024 13:00,30.11.2024 12:00,6,n/e,n/e,n/e,n/e,n/e,334,n/e,n/e
30.11.2024 13:00 - 30.11.2024 14:00,30.11.2024 13:00,3,n/e,n/e,n/e,n/e,n/e,373,n/e,n/e
30.11.2024 14:00 - 30.11.2024 15:00,30.11.2024 14:00,0,n/e,n/e,n/e,n/e,n/e,417,n/e,n/e
30.11.2024 15:00 - 30.11.2024 16:00,30.11.2024 15:00,0,n/e,n/e,n/e,n/e,n/e,445,n/e,n/e
30.11.2024 16:00 - 30.11.2024 17:00,30.11.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,451,n/e,n/e
30.11.2024 17:00 - 30.11.2024 18:00,30.11.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,459,n/e,n/e
30.11.2024 18:00 - 30.11.2024 19:00,30.11.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,462,n/e,n/e
30.11.2024 19:00 - 30.11.2024 20:00,30.11.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,463,n/e,n/e
30.11.2024 20:00 - 30.11.2024 21:00,30.11.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,458,n/e,n/e
30.11.2024 21:00 - 30.11.2024 22:00,30.11.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,450,n/e,n/e
30.11.2024 22:00 - 30.11.2024 23:00,30.11.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,461,n/e,n/e
30.11.2024 23:00 - 01.12.2024 00:00,30.11.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,454,n/e,n/e
01.12.2024 00:00 - 01.12.2024 01:00,01.12.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,442,n/e,n/e
01.12.2024 01:00 - 01.12.2024 02:00,01.12.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,431,n/e,n/e
01.12.2024 02:00 - 01.12.2024 03:00,01.12.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,417,n/e,n/e
01.12.2024 03:00 - 01.12.2024 04:00,01.12.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,400,n/e,n/e
01.12.2024 04:00 - 01.12.2024 05:00,01.12.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,384,n/e,n/e
01.12.2024 05:00 - 01.12.2024 06:00,01.12.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,374,n/e,n/e
01.12.2024 06:00 - 01.12.2024 07:00,01.12.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,368,n/e,n/e
01.12.2024 07:00 - 01.12.2024 08:00,01.12.2024 07:00,5,n/e,n/e,n/e,n/e,n/e,360,n/e,n/e
01.12.2024 08:00 - 01.12.2024 09:00,01.12.2024 08:00,12,n/e,n/e,n/e,n/e,n/e,352,n/e,n/e
01.12.2024 09:00 - 01.12.2024 10:00,01.12.2024 09:00,19,n/e,n/e,n/e,n/e,n/e,337,n/e,n/e
01.12.2024 10:00 - 01.12.2024 11:00,01.12.2024 10:00,19,n/e,n/e,n/e,n/e,n/e,319,n/e,n/e
01.12.2024 11:00 - 01.12.2024 12:00,01.12.2024 11:00,14,n/e,n/e,n/e,n/e,n/e,313,n/e,n/e
01.12.2024 12:00 - 01.12.2024 13:00,01.12.2024 12:00,8,n/e,n/e,n/e,n/e,n/e,314,n/e,n/e
