"","DateTime","Solar","Wind","hour","day"
"12491",2024-06-04 10:00:00,384,50,10,521
"12492",2024-06-04 11:00:00,380,54,11,521
"12493",2024-06-04 12:00:00,364,50,12,521
"12494",2024-06-04 13:00:00,327,46,13,521
"12495",2024-06-04 14:00:00,256,42,14,521
"12496",2024-06-04 15:00:00,166,34,15,521
"12497",2024-06-04 16:00:00,87,30,16,521
"12498",2024-06-04 17:00:00,36,20,17,521
"12499",2024-06-04 18:00:00,9,17,18,521
"12500",2024-06-04 19:00:00,0,21,19,521
"12501",2024-06-04 20:00:00,0,17,20,521
"12502",2024-06-04 21:00:00,0,17,21,521
"12503",2024-06-04 22:00:00,0,22,22,521
"12504",2024-06-04 23:00:00,0,19,23,521
"12505",2024-06-05,0,16,0,522
"12506",2024-06-05 01:00:00,1,13,1,522
"12507",2024-06-05 02:00:00,17,11,2,522
"12508",2024-06-05 03:00:00,52,18,3,522
"12509",2024-06-05 04:00:00,118,6,4,522
"12510",2024-06-05 05:00:00,211,6,5,522
"12511",2024-06-05 06:00:00,301,8,6,522
"12512",2024-06-05 07:00:00,373,12,7,522
"12513",2024-06-05 08:00:00,399,17,8,522
"12514",2024-06-05 09:00:00,406,21,9,522
"12515",2024-06-05 10:00:00,404,22,10,522
"12516",2024-06-05 11:00:00,393,21,11,522
"12517",2024-06-05 12:00:00,366,23,12,522
"12518",2024-06-05 13:00:00,320,15,13,522
"12519",2024-06-05 14:00:00,250,12,14,522
"12520",2024-06-05 15:00:00,156,11,15,522
"12521",2024-06-05 16:00:00,82,9,16,522
"12522",2024-06-05 17:00:00,36,8,17,522
"12523",2024-06-05 18:00:00,8,10,18,522
"12524",2024-06-05 19:00:00,0,14,19,522
"12525",2024-06-05 20:00:00,0,18,20,522
"12526",2024-06-05 21:00:00,0,21,21,522
"12527",2024-06-05 22:00:00,0,16,22,522
"12528",2024-06-05 23:00:00,0,16,23,522
"12529",2024-06-06,0,15,0,523
"12530",2024-06-06 01:00:00,1,13,1,523
"12531",2024-06-06 02:00:00,15,12,2,523
"12532",2024-06-06 03:00:00,44,13,3,523
"12533",2024-06-06 04:00:00,94,13,4,523
"12534",2024-06-06 05:00:00,158,14,5,523
"12535",2024-06-06 06:00:00,199,19,6,523
"12536",2024-06-06 07:00:00,217,27,7,523
"12537",2024-06-06 08:00:00,221,41,8,523
"12538",2024-06-06 09:00:00,212,39,9,523
"12539",2024-06-06 10:00:00,200,46,10,523
"12540",2024-06-06 11:00:00,206,50,11,523
"12541",2024-06-06 12:00:00,214,67,12,523
"12542",2024-06-06 13:00:00,208,76,13,523
"12543",2024-06-06 14:00:00,179,73,14,523
"12544",2024-06-06 15:00:00,128,65,15,523
"12545",2024-06-06 16:00:00,72,58,16,523
"12546",2024-06-06 17:00:00,34,51,17,523
"12547",2024-06-06 18:00:00,8,54,18,523
"12548",2024-06-06 19:00:00,0,55,19,523
"12549",2024-06-06 20:00:00,0,59,20,523
"12550",2024-06-06 21:00:00,0,60,21,523
"12551",2024-06-06 22:00:00,0,51,22,523
"12552",2024-06-06 23:00:00,0,47,23,523
"12553",2024-06-07,0,45,0,524
"12554",2024-06-07 01:00:00,1,42,1,524
"12555",2024-06-07 02:00:00,6,38,2,524
"12556",2024-06-07 03:00:00,24,32,3,524
"12557",2024-06-07 04:00:00,65,23,4,524
"12558",2024-06-07 05:00:00,135,20,5,524
"12559",2024-06-07 06:00:00,204,20,6,524
"12560",2024-06-07 07:00:00,253,22,7,524
"12561",2024-06-07 08:00:00,278,27,8,524
"12562",2024-06-07 09:00:00,287,33,9,524
"12563",2024-06-07 10:00:00,288,40,10,524
"12564",2024-06-07 11:00:00,284,44,11,524
"12565",2024-06-07 12:00:00,268,41,12,524
"12566",2024-06-07 13:00:00,231,38,13,524
"12567",2024-06-07 14:00:00,173,34,14,524
"12568",2024-06-07 15:00:00,101,31,15,524
"12569",2024-06-07 16:00:00,44,24,16,524
"12570",2024-06-07 17:00:00,18,24,17,524
"12571",2024-06-07 18:00:00,4,15,18,524
"12572",2024-06-07 19:00:00,0,15,19,524
"12573",2024-06-07 20:00:00,0,17,20,524
"12574",2024-06-07 21:00:00,0,19,21,524
"12575",2024-06-07 22:00:00,0,10,22,524
"12576",2024-06-07 23:00:00,0,13,23,524
"12577",2024-06-08,0,13,0,525
"12578",2024-06-08 01:00:00,0,13,1,525
"12579",2024-06-08 02:00:00,5,17,2,525
"12580",2024-06-08 03:00:00,17,11,3,525
"12581",2024-06-08 04:00:00,45,12,4,525
"12582",2024-06-08 05:00:00,94,11,5,525
"12583",2024-06-08 06:00:00,164,12,6,525
"12584",2024-06-08 07:00:00,218,14,7,525
"12585",2024-06-08 08:00:00,245,17,8,525
"12586",2024-06-08 09:00:00,255,21,9,525
"12587",2024-06-08 10:00:00,256,26,10,525
"12588",2024-06-08 11:00:00,255,29,11,525
"12589",2024-06-08 12:00:00,247,31,12,525
"12590",2024-06-08 13:00:00,221,31,13,525
"12591",2024-06-08 14:00:00,168,29,14,525
"12592",2024-06-08 15:00:00,100,26,15,525
"12593",2024-06-08 16:00:00,45,24,16,525
"12594",2024-06-08 17:00:00,17,21,17,525
"12595",2024-06-08 18:00:00,5,24,18,525
"12596",2024-06-08 19:00:00,0,24,19,525
"12597",2024-06-08 20:00:00,0,33,20,525
"12598",2024-06-08 21:00:00,0,46,21,525
"12599",2024-06-08 22:00:00,0,61,22,525
"12600",2024-06-08 23:00:00,0,67,23,525
"12601",2024-06-09,0,77,0,526
"12602",2024-06-09 01:00:00,1,87,1,526
"12603",2024-06-09 02:00:00,4,101,2,526
"12604",2024-06-09 03:00:00,19,116,3,526
"12605",2024-06-09 04:00:00,43,131,4,526
"12606",2024-06-09 05:00:00,74,146,5,526
"12607",2024-06-09 06:00:00,89,116,6,526
"12608",2024-06-09 07:00:00,84,129,7,526
"12609",2024-06-09 08:00:00,95,131,8,526
"12610",2024-06-09 09:00:00,114,126,9,526
"12611",2024-06-09 10:00:00,130,119,10,526
"12612",2024-06-09 11:00:00,148,118,11,526
"12613",2024-06-09 12:00:00,162,117,12,526
"12614",2024-06-09 13:00:00,167,110,13,526
"12615",2024-06-09 14:00:00,141,99,14,526
"12616",2024-06-09 15:00:00,94,90,15,526
"12617",2024-06-09 16:00:00,44,124,16,526
"12618",2024-06-09 17:00:00,18,111,17,526
"12619",2024-06-09 18:00:00,5,108,18,526
"12620",2024-06-09 19:00:00,0,117,19,526
"12621",2024-06-09 20:00:00,0,135,20,526
"12622",2024-06-09 21:00:00,0,152,21,526
"12623",2024-06-09 22:00:00,0,165,22,526
"12624",2024-06-09 23:00:00,0,187,23,526
"12625",2024-06-10,0,189,0,527
"12626",2024-06-10 01:00:00,1,190,1,527
"12627",2024-06-10 02:00:00,6,180,2,527
"12628",2024-06-10 03:00:00,24,169,3,527
"12629",2024-06-10 04:00:00,59,168,4,527
"12630",2024-06-10 05:00:00,120,188,5,527
"12631",2024-06-10 06:00:00,171,187,6,527
"12632",2024-06-10 07:00:00,200,184,7,527
"12633",2024-06-10 08:00:00,222,186,8,527
"12634",2024-06-10 09:00:00,229,182,9,527
"12635",2024-06-10 10:00:00,224,168,10,527
"12636",2024-06-10 11:00:00,213,163,11,527
"12637",2024-06-10 12:00:00,198,156,12,527
"12638",2024-06-10 13:00:00,159,143,13,527
"12639",2024-06-10 14:00:00,122,138,14,527
"12640",2024-06-10 15:00:00,84,119,15,527
"12641",2024-06-10 16:00:00,42,107,16,527
"12642",2024-06-10 17:00:00,16,100,17,527
"12643",2024-06-10 18:00:00,5,99,18,527
"12644",2024-06-10 19:00:00,0,106,19,527
"12645",2024-06-10 20:00:00,0,118,20,527
"12646",2024-06-10 21:00:00,0,124,21,527
"12647",2024-06-10 22:00:00,0,129,22,527
"12648",2024-06-10 23:00:00,0,120,23,527
"12649",2024-06-11,0,105,0,528
"12650",2024-06-11 01:00:00,1,89,1,528
"12651",2024-06-11 02:00:00,11,74,2,528
"12652",2024-06-11 03:00:00,34,57,3,528
"12653",2024-06-11 04:00:00,88,43,4,528
"12654",2024-06-11 05:00:00,166,39,5,528
"12655",2024-06-11 06:00:00,231,40,6,528
"12656",2024-06-11 07:00:00,305,44,7,528
"12657",2024-06-11 08:00:00,324,48,8,528
"12658",2024-06-11 09:00:00,327,50,9,528
"12659",2024-06-11 10:00:00,321,46,10,528
"12660",2024-06-11 11:00:00,305,41,11,528
"12661",2024-06-11 12:00:00,281,34,12,528
"12662",2024-06-11 13:00:00,250,29,13,528
"12663",2024-06-11 14:00:00,172,23,14,528
"12664",2024-06-11 15:00:00,103,17,15,528
"12665",2024-06-11 16:00:00,44,11,16,528
"12666",2024-06-11 17:00:00,17,8,17,528
"12667",2024-06-11 18:00:00,3,7,18,528
"12668",2024-06-11 19:00:00,0,9,19,528
"12669",2024-06-11 20:00:00,0,12,20,528
"12670",2024-06-11 21:00:00,0,18,21,528
"12671",2024-06-11 22:00:00,0,17,22,528
"12672",2024-06-11 23:00:00,0,26,23,528
"12673",2024-06-12,0,29,0,529
"12674",2024-06-12 01:00:00,0,25,1,529
"12675",2024-06-12 02:00:00,6,25,2,529
"12676",2024-06-12 03:00:00,20,23,3,529
"12677",2024-06-12 04:00:00,57,20,4,529
"12678",2024-06-12 05:00:00,114,19,5,529
"12679",2024-06-12 06:00:00,173,21,6,529
"12680",2024-06-12 07:00:00,245,24,7,529
"12681",2024-06-12 08:00:00,274,27,8,529
"12682",2024-06-12 09:00:00,282,28,9,529
"12683",2024-06-12 10:00:00,286,27,10,529
"12684",2024-06-12 11:00:00,285,27,11,529
"12685",2024-06-12 12:00:00,279,27,12,529
"12686",2024-06-12 13:00:00,256,27,13,529
"12687",2024-06-12 14:00:00,193,27,14,529
"12688",2024-06-12 15:00:00,133,29,15,529
"12689",2024-06-12 16:00:00,68,27,16,529
"12690",2024-06-12 17:00:00,33,28,17,529
"12691",2024-06-12 18:00:00,10,28,18,529
"12692",2024-06-12 19:00:00,4,32,19,529
"12693",2024-06-12 20:00:00,0,40,20,529
"12694",2024-06-12 21:00:00,0,45,21,529
"12695",2024-06-12 22:00:00,0,41,22,529
"12696",2024-06-12 23:00:00,0,49,23,529
"12697",2024-06-13,0,53,0,530
"12698",2024-06-13 01:00:00,1,59,1,530
"12699",2024-06-13 02:00:00,7,55,2,530
"12700",2024-06-13 03:00:00,24,51,3,530
"12701",2024-06-13 04:00:00,75,51,4,530
"12702",2024-06-13 05:00:00,149,62,5,530
"12703",2024-06-13 06:00:00,206,55,6,530
"12704",2024-06-13 07:00:00,247,60,7,530
"12705",2024-06-13 08:00:00,279,71,8,530
"12706",2024-06-13 09:00:00,299,76,9,530
"12707",2024-06-13 10:00:00,311,80,10,530
"12708",2024-06-13 11:00:00,313,77,11,530
"12709",2024-06-13 12:00:00,301,72,12,530
"12710",2024-06-13 13:00:00,273,50,13,530
"12711",2024-06-13 14:00:00,223,37,14,530
"12712",2024-06-13 15:00:00,151,25,15,530
"12713",2024-06-13 16:00:00,81,25,16,530
"12714",2024-06-13 17:00:00,34,20,17,530
"12715",2024-06-13 18:00:00,5,12,18,530
"12716",2024-06-13 19:00:00,0,7,19,530
"12717",2024-06-13 20:00:00,0,7,20,530
"12718",2024-06-13 21:00:00,0,8,21,530
"12719",2024-06-13 22:00:00,0,20,22,530
"12720",2024-06-13 23:00:00,0,10,23,530
"12721",2024-06-14,0,10,0,531
"12722",2024-06-14 01:00:00,1,10,1,531
"12723",2024-06-14 02:00:00,9,9,2,531
"12724",2024-06-14 03:00:00,25,8,3,531
"12725",2024-06-14 04:00:00,61,14,4,531
"12726",2024-06-14 05:00:00,107,14,5,531
"12727",2024-06-14 06:00:00,152,16,6,531
"12728",2024-06-14 07:00:00,176,14,7,531
"12729",2024-06-14 08:00:00,195,17,8,531
"12730",2024-06-14 09:00:00,215,12,9,531
"12731",2024-06-14 10:00:00,228,15,10,531
"12732",2024-06-14 11:00:00,233,15,11,531
"12733",2024-06-14 12:00:00,235,14,12,531
"12734",2024-06-14 13:00:00,222,12,13,531
"12735",2024-06-14 14:00:00,192,10,14,531
"12736",2024-06-14 15:00:00,137,7,15,531
"12737",2024-06-14 16:00:00,77,10,16,531
"12738",2024-06-14 17:00:00,35,14,17,531
"12739",2024-06-14 18:00:00,10,14,18,531
"12740",2024-06-14 19:00:00,0,12,19,531
"12741",2024-06-14 20:00:00,0,7,20,531
"12742",2024-06-14 21:00:00,0,8,21,531
"12743",2024-06-14 22:00:00,0,6,22,531
"12744",2024-06-14 23:00:00,0,6,23,531
"12745",2024-06-15,0,5,0,532
"12746",2024-06-15 01:00:00,1,4,1,532
"12747",2024-06-15 02:00:00,8,4,2,532
"12748",2024-06-15 03:00:00,36,3,3,532
"12749",2024-06-15 04:00:00,96,2,4,532
"12750",2024-06-15 05:00:00,183,1,5,532
"12751",2024-06-15 06:00:00,266,1,6,532
"12752",2024-06-15 07:00:00,322,2,7,532
"12753",2024-06-15 08:00:00,345,2,8,532
"12754",2024-06-15 09:00:00,340,3,9,532
"12755",2024-06-15 10:00:00,326,5,10,532
"12756",2024-06-15 11:00:00,307,6,11,532
"12757",2024-06-15 12:00:00,280,6,12,532
"12758",2024-06-15 13:00:00,244,5,13,532
"12759",2024-06-15 14:00:00,197,5,14,532
"12760",2024-06-15 15:00:00,134,6,15,532
"12761",2024-06-15 16:00:00,76,7,16,532
"12762",2024-06-15 17:00:00,28,9,17,532
"12763",2024-06-15 18:00:00,5,15,18,532
"12764",2024-06-15 19:00:00,0,24,19,532
"12765",2024-06-15 20:00:00,0,37,20,532
"12766",2024-06-15 21:00:00,0,52,21,532
"12767",2024-06-15 22:00:00,0,84,22,532
"12768",2024-06-15 23:00:00,0,91,23,532
"12769",2024-06-16,0,93,0,533
"12770",2024-06-16 01:00:00,3,91,1,533
"12771",2024-06-16 02:00:00,16,89,2,533
"12772",2024-06-16 03:00:00,46,86,3,533
"12773",2024-06-16 04:00:00,97,71,4,533
"12774",2024-06-16 05:00:00,173,56,5,533
"12775",2024-06-16 06:00:00,238,39,6,533
"12776",2024-06-16 07:00:00,280,41,7,533
"12777",2024-06-16 08:00:00,293,46,8,533
"12778",2024-06-16 09:00:00,285,46,9,533
"12779",2024-06-16 10:00:00,268,42,10,533
"12780",2024-06-16 11:00:00,260,38,11,533
"12781",2024-06-16 12:00:00,243,31,12,533
"12782",2024-06-16 13:00:00,222,27,13,533
"12783",2024-06-16 14:00:00,180,25,14,533
"12784",2024-06-16 15:00:00,119,20,15,533
"12785",2024-06-16 16:00:00,67,18,16,533
"12786",2024-06-16 17:00:00,31,20,17,533
"12787",2024-06-16 18:00:00,9,28,18,533
"12788",2024-06-16 19:00:00,0,41,19,533
"12789",2024-06-16 20:00:00,0,63,20,533
"12790",2024-06-16 21:00:00,0,82,21,533
"12791",2024-06-16 22:00:00,0,91,22,533
"12792",2024-06-16 23:00:00,0,90,23,533
"12793",2024-06-17,0,88,0,534
"12794",2024-06-17 01:00:00,2,81,1,534
"12795",2024-06-17 02:00:00,13,69,2,534
"12796",2024-06-17 03:00:00,40,52,3,534
"12797",2024-06-17 04:00:00,82,31,4,534
"12798",2024-06-17 05:00:00,138,16,5,534
"12799",2024-06-17 06:00:00,186,10,6,534
"12800",2024-06-17 07:00:00,218,8,7,534
"12801",2024-06-17 08:00:00,227,9,8,534
"12802",2024-06-17 09:00:00,225,11,9,534
"12803",2024-06-17 10:00:00,213,12,10,534
"12804",2024-06-17 11:00:00,194,13,11,534
"12805",2024-06-17 12:00:00,169,18,12,534
"12806",2024-06-17 13:00:00,148,11,13,534
"12807",2024-06-17 14:00:00,112,8,14,534
"12808",2024-06-17 15:00:00,79,8,15,534
"12809",2024-06-17 16:00:00,45,8,16,534
"12810",2024-06-17 17:00:00,22,13,17,534
"12811",2024-06-17 18:00:00,8,18,18,534
"12812",2024-06-17 19:00:00,0,20,19,534
"12813",2024-06-17 20:00:00,0,16,20,534
"12814",2024-06-17 21:00:00,0,18,21,534
"12815",2024-06-17 22:00:00,0,20,22,534
"12816",2024-06-17 23:00:00,0,19,23,534
"12817",2024-06-18,0,18,0,535
"12818",2024-06-18 01:00:00,2,17,1,535
"12819",2024-06-18 02:00:00,11,15,2,535
"12820",2024-06-18 03:00:00,33,13,3,535
"12821",2024-06-18 04:00:00,73,13,4,535
"12822",2024-06-18 05:00:00,138,15,5,535
"12823",2024-06-18 06:00:00,220,19,6,535
"12824",2024-06-18 07:00:00,293,27,7,535
"12825",2024-06-18 08:00:00,340,34,8,535
"12826",2024-06-18 09:00:00,378,42,9,535
"12827",2024-06-18 10:00:00,399,50,10,535
"12828",2024-06-18 11:00:00,390,58,11,535
"12829",2024-06-18 12:00:00,348,63,12,535
"12830",2024-06-18 13:00:00,298,64,13,535
"12831",2024-06-18 14:00:00,230,62,14,535
"12832",2024-06-18 15:00:00,154,57,15,535
"12833",2024-06-18 16:00:00,81,52,16,535
"12834",2024-06-18 17:00:00,35,57,17,535
"12835",2024-06-18 18:00:00,11,57,18,535
"12836",2024-06-18 19:00:00,0,60,19,535
"12837",2024-06-18 20:00:00,0,59,20,535
"12838",2024-06-18 21:00:00,0,66,21,535
"12839",2024-06-18 22:00:00,0,63,22,535
"12840",2024-06-18 23:00:00,0,67,23,535
"12841",2024-06-19,0,69,0,536
"12842",2024-06-19 01:00:00,2,69,1,536
"12843",2024-06-19 02:00:00,16,67,2,536
"12844",2024-06-19 03:00:00,45,56,3,536
"12845",2024-06-19 04:00:00,88,47,4,536
"12846",2024-06-19 05:00:00,136,45,5,536
"12847",2024-06-19 06:00:00,150,53,6,536
"12848",2024-06-19 07:00:00,153,45,7,536
"12849",2024-06-19 08:00:00,129,52,8,536
"12850",2024-06-19 09:00:00,110,35,9,536
"12851",2024-06-19 10:00:00,103,26,10,536
"12852",2024-06-19 11:00:00,105,28,11,536
"12853",2024-06-19 12:00:00,113,21,12,536
"12854",2024-06-19 13:00:00,113,25,13,536
"12855",2024-06-19 14:00:00,100,34,14,536
"12856",2024-06-19 15:00:00,72,48,15,536
"12857",2024-06-19 16:00:00,44,51,16,536
"12858",2024-06-19 17:00:00,22,60,17,536
"12859",2024-06-19 18:00:00,8,71,18,536
"12860",2024-06-19 19:00:00,1,82,19,536
"12861",2024-06-19 20:00:00,0,91,20,536
"12862",2024-06-19 21:00:00,0,88,21,536
"12863",2024-06-19 22:00:00,0,116,22,536
"12864",2024-06-19 23:00:00,0,113,23,536
"12865",2024-06-20,0,117,0,537
"12866",2024-06-20 01:00:00,1,123,1,537
"12867",2024-06-20 02:00:00,9,120,2,537
"12868",2024-06-20 03:00:00,39,116,3,537
"12869",2024-06-20 04:00:00,100,116,4,537
"12870",2024-06-20 05:00:00,191,125,5,537
"12871",2024-06-20 06:00:00,272,136,6,537
"12872",2024-06-20 07:00:00,339,154,7,537
"12873",2024-06-20 08:00:00,377,155,8,537
"12874",2024-06-20 09:00:00,392,151,9,537
"12875",2024-06-20 10:00:00,392,143,10,537
"12876",2024-06-20 11:00:00,380,134,11,537
"12877",2024-06-20 12:00:00,351,128,12,537
"12878",2024-06-20 13:00:00,308,130,13,537
"12879",2024-06-20 14:00:00,245,135,14,537
"12880",2024-06-20 15:00:00,155,128,15,537
"12881",2024-06-20 16:00:00,75,118,16,537
"12882",2024-06-20 17:00:00,30,115,17,537
"12883",2024-06-20 18:00:00,5,114,18,537
"12884",2024-06-20 19:00:00,0,119,19,537
"12885",2024-06-20 20:00:00,0,111,20,537
"12886",2024-06-20 21:00:00,0,108,21,537
"12887",2024-06-20 22:00:00,0,111,22,537
"12888",2024-06-20 23:00:00,0,102,23,537
"12889",2024-06-21,0,94,0,538
"12890",2024-06-21 01:00:00,1,86,1,538
"12891",2024-06-21 02:00:00,7,66,2,538
"12892",2024-06-21 03:00:00,34,51,3,538
"12893",2024-06-21 04:00:00,75,39,4,538
"12894",2024-06-21 05:00:00,168,33,5,538
"12895",2024-06-21 06:00:00,250,36,6,538
"12896",2024-06-21 07:00:00,331,42,7,538
"12897",2024-06-21 08:00:00,358,58,8,538
"12898",2024-06-21 09:00:00,363,71,9,538
"12899",2024-06-21 10:00:00,363,83,10,538
"12900",2024-06-21 11:00:00,358,103,11,538
"12901",2024-06-21 12:00:00,345,117,12,538
"12902",2024-06-21 13:00:00,314,127,13,538
"12903",2024-06-21 14:00:00,237,132,14,538
"12904",2024-06-21 15:00:00,160,120,15,538
"12905",2024-06-21 16:00:00,80,102,16,538
"12906",2024-06-21 17:00:00,28,83,17,538
"12907",2024-06-21 18:00:00,6,69,18,538
"12908",2024-06-21 19:00:00,0,64,19,538
"12909",2024-06-21 20:00:00,0,61,20,538
"12910",2024-06-21 21:00:00,0,57,21,538
"12911",2024-06-21 22:00:00,0,65,22,538
"12912",2024-06-21 23:00:00,0,58,23,538
"12913",2024-06-22,0,51,0,539
"12914",2024-06-22 01:00:00,2,44,1,539
"12915",2024-06-22 02:00:00,17,36,2,539
"12916",2024-06-22 03:00:00,53,25,3,539
"12917",2024-06-22 04:00:00,118,16,4,539
"12918",2024-06-22 05:00:00,209,10,5,539
"12919",2024-06-22 06:00:00,293,8,6,539
"12920",2024-06-22 07:00:00,355,7,7,539
"12921",2024-06-22 08:00:00,384,8,8,539
"12922",2024-06-22 09:00:00,388,9,9,539
"12923",2024-06-22 10:00:00,387,10,10,539
"12924",2024-06-22 11:00:00,370,11,11,539
"12925",2024-06-22 12:00:00,341,11,12,539
"12926",2024-06-22 13:00:00,296,12,13,539
"12927",2024-06-22 14:00:00,231,12,14,539
"12928",2024-06-22 15:00:00,155,14,15,539
"12929",2024-06-22 16:00:00,80,18,16,539
"12930",2024-06-22 17:00:00,34,23,17,539
"12931",2024-06-22 18:00:00,10,31,18,539
"12932",2024-06-22 19:00:00,0,40,19,539
"12933",2024-06-22 20:00:00,0,52,20,539
"12934",2024-06-22 21:00:00,0,61,21,539
"12935",2024-06-22 22:00:00,0,61,22,539
"12936",2024-06-22 23:00:00,0,65,23,539
"12937",2024-06-23,0,66,0,540
"12938",2024-06-23 01:00:00,1,71,1,540
"12939",2024-06-23 02:00:00,4,69,2,540
"12940",2024-06-23 03:00:00,19,63,3,540
"12941",2024-06-23 04:00:00,49,55,4,540
"12942",2024-06-23 05:00:00,96,41,5,540
"12943",2024-06-23 06:00:00,135,38,6,540
"12944",2024-06-23 07:00:00,161,43,7,540
"12945",2024-06-23 08:00:00,172,52,8,540
"12946",2024-06-23 09:00:00,176,63,9,540
"12947",2024-06-23 10:00:00,175,71,10,540
"12948",2024-06-23 11:00:00,174,76,11,540
"12949",2024-06-23 12:00:00,168,75,12,540
"12950",2024-06-23 13:00:00,152,67,13,540
"12951",2024-06-23 14:00:00,127,57,14,540
"12952",2024-06-23 15:00:00,88,45,15,540
"12953",2024-06-23 16:00:00,44,35,16,540
"12954",2024-06-23 17:00:00,18,32,17,540
"12955",2024-06-23 18:00:00,4,33,18,540
"12956",2024-06-23 19:00:00,0,32,19,540
"12957",2024-06-23 20:00:00,0,32,20,540
"12958",2024-06-23 21:00:00,0,27,21,540
"12959",2024-06-23 22:00:00,0,28,22,540
"12960",2024-06-23 23:00:00,0,25,23,540
"12961",2024-06-24,0,26,0,541
"12962",2024-06-24 01:00:00,1,25,1,541
"12963",2024-06-24 02:00:00,6,21,2,541
"12964",2024-06-24 03:00:00,31,21,3,541
"12965",2024-06-24 04:00:00,80,10,4,541
"12966",2024-06-24 05:00:00,154,6,5,541
"12967",2024-06-24 06:00:00,237,4,6,541
"12968",2024-06-24 07:00:00,299,5,7,541
"12969",2024-06-24 08:00:00,322,6,8,541
"12970",2024-06-24 09:00:00,334,8,9,541
"12971",2024-06-24 10:00:00,336,12,10,541
"12972",2024-06-24 11:00:00,328,17,11,541
"12973",2024-06-24 12:00:00,315,22,12,541
"12974",2024-06-24 13:00:00,278,27,13,541
"12975",2024-06-24 14:00:00,225,38,14,541
"12976",2024-06-24 15:00:00,151,37,15,541
"12977",2024-06-24 16:00:00,81,39,16,541
"12978",2024-06-24 17:00:00,33,41,17,541
"12979",2024-06-24 18:00:00,6,46,18,541
"12980",2024-06-24 19:00:00,0,53,19,541
"12981",2024-06-24 20:00:00,0,59,20,541
"12982",2024-06-24 21:00:00,0,62,21,541
"12983",2024-06-24 22:00:00,0,63,22,541
"12984",2024-06-24 23:00:00,0,55,23,541
"12985",2024-06-25,0,52,0,542
"12986",2024-06-25 01:00:00,1,47,1,542
"12987",2024-06-25 02:00:00,7,42,2,542
"12988",2024-06-25 03:00:00,40,32,3,542
"12989",2024-06-25 04:00:00,98,28,4,542
"12990",2024-06-25 05:00:00,187,20,5,542
"12991",2024-06-25 06:00:00,276,19,6,542
"12992",2024-06-25 07:00:00,339,21,7,542
"12993",2024-06-25 08:00:00,375,23,8,542
"12994",2024-06-25 09:00:00,390,25,9,542
"12995",2024-06-25 10:00:00,394,26,10,542
"12996",2024-06-25 11:00:00,391,27,11,542
"12997",2024-06-25 12:00:00,370,27,12,542
"12998",2024-06-25 13:00:00,320,27,13,542
"12999",2024-06-25 14:00:00,254,27,14,542
"13000",2024-06-25 15:00:00,168,30,15,542
"13001",2024-06-25 16:00:00,83,40,16,542
"13002",2024-06-25 17:00:00,34,43,17,542
"13003",2024-06-25 18:00:00,6,48,18,542
"13004",2024-06-25 19:00:00,0,55,19,542
"13005",2024-06-25 20:00:00,0,62,20,542
"13006",2024-06-25 21:00:00,0,57,21,542
"13007",2024-06-25 22:00:00,0,0,22,542
"13008",2024-06-25 23:00:00,0,0,23,542
"13009",2024-06-26,0,0,0,543
"13010",2024-06-26 01:00:00,1,0,1,543
"13011",2024-06-26 02:00:00,4,0,2,543
"13012",2024-06-26 03:00:00,12,0,3,543
"13013",2024-06-26 04:00:00,24,0,4,543
"13014",2024-06-26 05:00:00,43,0,5,543
"13015",2024-06-26 06:00:00,62,0,6,543
"13016",2024-06-26 07:00:00,78,0,7,543
"13017",2024-06-26 08:00:00,87,0,8,543
"13018",2024-06-26 09:00:00,88,0,9,543
"13019",2024-06-26 10:00:00,88,0,10,543
"13020",2024-06-26 11:00:00,88,0,11,543
"13021",2024-06-26 12:00:00,85,0,12,543
"13022",2024-06-26 13:00:00,75,0,13,543
"13023",2024-06-26 14:00:00,59,0,14,543
"13024",2024-06-26 15:00:00,39,0,15,543
"13025",2024-06-26 16:00:00,21,0,16,543
"13026",2024-06-26 17:00:00,11,0,17,543
"13027",2024-06-26 18:00:00,4,0,18,543
"13028",2024-06-26 19:00:00,0,0,19,543
"13029",2024-06-26 20:00:00,0,0,20,543
"13030",2024-06-26 21:00:00,0,29,21,543
"13031",2024-06-26 22:00:00,0,35,22,543
"13032",2024-06-26 23:00:00,0,34,23,543
"13033",2024-06-27,0,30,0,544
"13034",2024-06-27 01:00:00,1,27,1,544
"13035",2024-06-27 02:00:00,8,24,2,544
"13036",2024-06-27 03:00:00,42,18,3,544
"13037",2024-06-27 04:00:00,106,10,4,544
"13038",2024-06-27 05:00:00,205,5,5,544
"13039",2024-06-27 06:00:00,296,3,6,544
"13040",2024-06-27 07:00:00,367,4,7,544
"13041",2024-06-27 08:00:00,405,5,8,544
"13042",2024-06-27 09:00:00,415,7,9,544
"13043",2024-06-27 10:00:00,415,9,10,544
"13044",2024-06-27 11:00:00,408,10,11,544
"13045",2024-06-27 12:00:00,384,11,12,544
"13046",2024-06-27 13:00:00,336,10,13,544
"13047",2024-06-27 14:00:00,272,8,14,544
"13048",2024-06-27 15:00:00,175,6,15,544
"13049",2024-06-27 16:00:00,84,9,16,544
"13050",2024-06-27 17:00:00,33,13,17,544
"13051",2024-06-27 18:00:00,6,14,18,544
"13052",2024-06-27 19:00:00,0,10,19,544
"13053",2024-06-27 20:00:00,0,10,20,544
"13054",2024-06-27 21:00:00,0,15,21,544
